# power spectrum of velocity
# redshift z=0.522400
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   4.931618e-07   1.693076e-05   1.781412e-07   6
  7.307396e-02   1.237580e-06   0.000000e+00   2.863562e-07   12
  9.543063e-02   7.139494e-07   6.851560e-03   1.395709e-07   14
  1.210540e-01   7.193886e-07   5.513588e-03   7.323006e-08   48
  1.524803e-01   5.755226e-07   4.005064e-03   6.313611e-08   42
  1.673860e-01   4.351826e-07   3.987272e-03   5.611285e-08   48
  1.897915e-01   5.220945e-07   4.780100e-03   5.618686e-08   80
  2.150919e-01   5.115652e-07   3.711353e-03   4.571710e-08   90
  2.344483e-01   3.531551e-07   5.827848e-03   3.429738e-08   120
  2.619469e-01   3.898165e-07   4.897654e-03   2.656607e-08   158
  2.801601e-01   3.694693e-07   2.324249e-03   3.804767e-08   120
  3.021033e-01   3.319716e-07   5.194979e-03   2.182882e-08   186
  3.263478e-01   3.114118e-07   7.104259e-03   1.996869e-08   264
  3.460484e-01   3.400726e-07   3.835370e-03   2.442659e-08   168
  3.711847e-01   2.866568e-07   6.854707e-03   1.483573e-08   386
  3.922192e-01   2.275030e-07   4.147837e-03   1.673626e-08   192
  4.129151e-01   2.722149e-07   6.800624e-03   1.421550e-08   390
  4.361657e-01   2.202117e-07   7.120246e-03   1.061873e-08   396
  4.580089e-01   2.260597e-07   7.064082e-03   1.081787e-08   398
  4.820215e-01   2.001087e-07   6.923992e-03   7.768108e-09   576
  5.056520e-01   1.847501e-07   7.024453e-03   8.433389e-09   444
  5.263213e-01   2.104339e-07   6.337769e-03   7.874391e-09   590
  5.498572e-01   1.685426e-07   6.940338e-03   6.657452e-09   648
  5.728135e-01   1.656566e-07   6.142360e-03   6.540165e-09   654
  5.932093e-01   1.590715e-07   5.094857e-03   5.803237e-09   636
  6.160086e-01   1.560171e-07   7.638490e-03   5.365692e-09   830
  6.374011e-01   1.408883e-07   5.498339e-03   4.634401e-09   792
  6.592753e-01   1.404258e-07   5.654942e-03   5.039055e-09   804
  6.816774e-01   1.458507e-07   6.979494e-03   5.053127e-09   1038
  7.033658e-01   1.211381e-07   5.466907e-03   3.855851e-09   936
  7.268733e-01   1.177183e-07   6.387959e-03   3.604904e-09   1130
  7.481801e-01   1.118050e-07   5.932183e-03   3.380216e-09   1104
  7.715689e-01   1.074388e-07   6.595546e-03   3.094434e-09   1230
  7.929568e-01   1.048130e-07   6.702668e-03   2.689284e-09   1260
  8.146859e-01   1.013545e-07   5.798096e-03   2.924113e-09   1286
  8.392614e-01   9.643507e-08   7.027488e-03   2.209672e-09   1728
  8.625481e-01   9.620859e-08   6.216797e-03   2.518378e-09   1392
  8.846806e-01   8.984475e-08   5.904316e-03   2.260438e-09   1626
  9.073659e-01   8.716555e-08   6.981152e-03   2.001911e-09   1760
  9.301438e-01   8.255137e-08   5.768668e-03   1.929418e-09   1686
  9.516169e-01   7.535429e-08   5.853410e-03   1.628585e-09   1812
