# power spectrum of omega (curl v)
# redshift z=2.006200
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   1.785092e-18   1.693076e-05   4.239169e-19   6
  7.307396e-02   1.828145e-17   0.000000e+00   3.255974e-18   12
  9.543063e-02   8.163975e-17   6.851560e-03   1.317351e-17   14
  1.210540e-01   2.016932e-16   5.513588e-03   1.740768e-17   48
  1.524803e-01   7.206663e-16   4.005064e-03   9.615596e-17   42
  1.673860e-01   1.171542e-15   3.987272e-03   1.083540e-16   48
  1.897915e-01   2.490708e-15   4.780100e-03   1.527490e-16   80
  2.150919e-01   4.395795e-15   3.711353e-03   3.919326e-16   90
  2.344483e-01   7.505423e-15   5.827848e-03   4.954034e-16   120
  2.619469e-01   1.467459e-14   4.897654e-03   8.218108e-16   158
  2.801601e-01   2.283073e-14   2.324249e-03   1.359204e-15   120
  3.021033e-01   2.734080e-14   5.194979e-03   1.516441e-15   186
  3.263478e-01   4.580330e-14   7.104259e-03   1.938636e-15   264
  3.460484e-01   5.871031e-14   3.835370e-03   2.867176e-15   168
  3.711847e-01   9.671485e-14   6.854707e-03   3.696892e-15   386
  3.922192e-01   1.418178e-13   4.147837e-03   7.273341e-15   192
  4.129151e-01   1.746495e-13   6.800624e-03   7.011976e-15   390
  4.361657e-01   2.222263e-13   7.120246e-03   7.644539e-15   396
  4.580089e-01   3.201447e-13   7.064082e-03   1.146789e-14   398
  4.820215e-01   4.494950e-13   6.923992e-03   1.366372e-14   576
  5.056520e-01   5.681547e-13   7.024453e-03   1.935834e-14   444
  5.263212e-01   6.937108e-13   6.343652e-03   2.093060e-14   590
  5.498572e-01   9.326932e-13   6.940338e-03   2.403631e-14   648
  5.728135e-01   1.027457e-12   6.142360e-03   2.842152e-14   654
  5.932093e-01   1.405106e-12   5.094857e-03   3.907348e-14   636
  6.160086e-01   1.551723e-12   7.638490e-03   3.837046e-14   830
  6.374011e-01   2.009791e-12   5.498339e-03   5.080421e-14   792
  6.592753e-01   2.255904e-12   5.654942e-03   5.514427e-14   804
  6.816774e-01   2.954197e-12   6.979494e-03   6.413203e-14   1038
  7.033658e-01   3.625856e-12   5.466907e-03   8.711040e-14   936
  7.268733e-01   4.037456e-12   6.387959e-03   8.301897e-14   1130
  7.481801e-01   4.815591e-12   5.932183e-03   9.961380e-14   1104
  7.715689e-01   5.549988e-12   6.595546e-03   1.138601e-13   1230
  7.929568e-01   6.329885e-12   6.702668e-03   1.190422e-13   1260
  8.146859e-01   7.640396e-12   5.790870e-03   1.450888e-13   1286
  8.392614e-01   8.982529e-12   7.027488e-03   1.517634e-13   1728
  8.625481e-01   9.972544e-12   6.216797e-03   2.021448e-13   1392
  8.846809e-01   1.202263e-11   5.889160e-03   2.114114e-13   1626
  9.073659e-01   1.322625e-11   6.981152e-03   2.221219e-13   1760
  9.301438e-01   1.509702e-11   5.768668e-03   2.763132e-13   1686
  9.516169e-01   1.731821e-11   5.861442e-03   2.957762e-13   1812
  9.735730e-01   1.963945e-11   6.746865e-03   3.250387e-13   1862
  9.960116e-01   2.209897e-11   6.028143e-03   3.356620e-13   2160
  1.018588e+00   2.423468e-11   6.151975e-03   4.041881e-13   1956
  1.041303e+00   2.889834e-11   6.903365e-03   4.229359e-13   2454
  1.063469e+00   3.087501e-11   5.390687e-03   4.930681e-13   2048
  1.085716e+00   3.482532e-11   7.017042e-03   4.901547e-13   2538
  1.107675e+00   3.835873e-11   5.880830e-03   5.622964e-13   2400
  1.129871e+00   4.262745e-11   7.006632e-03   6.036269e-13   2526
  1.152016e+00   4.766999e-11   6.916591e-03   6.390527e-13   2856
  1.175115e+00   5.076945e-11   6.523069e-03   6.808842e-13   2804
  1.197929e+00   5.534694e-11   6.777336e-03   7.248500e-13   2958
  1.219641e+00   5.997789e-11   6.562093e-03   7.810011e-13   2976
  1.242553e+00   6.917970e-11   6.566272e-03   8.820842e-13   3194
  1.264005e+00   7.320206e-11   6.547194e-03   9.538400e-13   3120
  1.287240e+00   8.231776e-11   6.636612e-03   9.327979e-13   3606
  1.309415e+00   8.741641e-11   6.089101e-03   1.086989e-12   3276
  1.331018e+00   9.468706e-11   6.882487e-03   1.131435e-12   3600
  1.353243e+00   1.023102e-10   6.025109e-03   1.281369e-12   3638
  1.374639e+00   1.095976e-10   6.416366e-03   1.345434e-12   3744
  1.397786e+00   1.204484e-10   6.647095e-03   1.335365e-12   4170
  1.419913e+00   1.292281e-10   6.280159e-03   1.478483e-12   3984
  1.442450e+00   1.371003e-10   6.408542e-03   1.497103e-12   4334
  1.464688e+00   1.554419e-10   5.884242e-03   1.679825e-12   4284
  1.486648e+00   1.575303e-10   7.105982e-03   1.730280e-12   4374
  1.509609e+00   1.759307e-10   6.317567e-03   1.824698e-12   5016
  1.532223e+00   1.863079e-10   6.062388e-03   1.949040e-12   4580
  1.554765e+00   2.003531e-10   7.126587e-03   1.981490e-12   5142
  1.577761e+00   2.215161e-10   6.875054e-03   2.255087e-12   5184
  1.600276e+00   2.336024e-10   5.358187e-03   2.431061e-12   5058
  1.621911e+00   2.427444e-10   6.363006e-03   2.439525e-12   5384
  1.645046e+00   2.656175e-10   7.224314e-03   2.608031e-12   5622
  1.667363e+00   2.798603e-10   6.070707e-03   2.581798e-12   5736
  1.689585e+00   2.876569e-10   5.459726e-03   2.750436e-12   5596
  1.711912e+00   3.172120e-10   6.912922e-03   2.946767e-12   6070
  1.734056e+00   3.226576e-10   5.354098e-03   3.018182e-12   6096
  1.757161e+00   3.478835e-10   6.649766e-03   3.129061e-12   6474
  1.778536e+00   3.752439e-10   6.327436e-03   3.516174e-12   6024
  1.801398e+00   3.926611e-10   6.365010e-03   3.382611e-12   7070
  1.824047e+00   4.187524e-10   5.220653e-03   3.776968e-12   6516
  1.845773e+00   4.286826e-10   6.355710e-03   3.764325e-12   6936
  1.868451e+00   4.580146e-10   6.371322e-03   3.882232e-12   7110
  1.890389e+00   5.046877e-10   4.617207e-03   4.251862e-12   7244
  1.913597e+00   5.096119e-10   6.849521e-03   4.205820e-12   7878
  1.936074e+00   5.347882e-10   6.679112e-03   4.478133e-12   7344
  1.957840e+00   5.538241e-10   6.986419e-03   4.581227e-12   7694
  1.980517e+00   5.935198e-10   6.607794e-03   4.629919e-12   8412
  2.003290e+00   6.316481e-10   6.920777e-03   5.107428e-12   7920
  2.024933e+00   6.708615e-10   5.935641e-03   5.361316e-12   8118
  2.046965e+00   6.787070e-10   6.731037e-03   5.271617e-12   8548
  2.069378e+00   7.201834e-10   6.854972e-03   5.489076e-12   8710
  2.091602e+00   7.447716e-10   5.947368e-03   5.745489e-12   8928
  2.114418e+00   8.026061e-10   6.591252e-03   6.068455e-12   9186
