# power spectrum of velocity
# redshift z=0.425100
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   5.062323e-07   1.693076e-05   1.827201e-07   6
  7.307396e-02   1.264172e-06   0.000000e+00   2.930947e-07   12
  9.543063e-02   7.209240e-07   6.851560e-03   1.408243e-07   14
  1.210540e-01   7.315480e-07   5.513588e-03   7.385036e-08   48
  1.524803e-01   5.868379e-07   4.005064e-03   6.467629e-08   42
  1.673860e-01   4.414453e-07   3.987272e-03   5.683658e-08   48
  1.897915e-01   5.301912e-07   4.780100e-03   5.666117e-08   80
  2.150919e-01   5.167560e-07   3.711353e-03   4.668798e-08   90
  2.344483e-01   3.569199e-07   5.827848e-03   3.433578e-08   120
  2.619469e-01   3.909167e-07   4.897654e-03   2.669207e-08   158
  2.801601e-01   3.716835e-07   2.324249e-03   3.833937e-08   120
  3.021033e-01   3.334771e-07   5.194979e-03   2.188302e-08   186
  3.263478e-01   3.116567e-07   7.104259e-03   2.021449e-08   264
  3.460484e-01   3.400158e-07   3.835370e-03   2.438117e-08   168
  3.711847e-01   2.860992e-07   6.854707e-03   1.472315e-08   386
  3.922192e-01   2.306041e-07   4.147837e-03   1.723021e-08   192
  4.129151e-01   2.714222e-07   6.800624e-03   1.432855e-08   390
  4.361657e-01   2.214182e-07   7.120246e-03   1.051024e-08   396
  4.580089e-01   2.249552e-07   7.064082e-03   1.065661e-08   398
  4.820215e-01   2.014642e-07   6.923992e-03   7.863495e-09   576
  5.056520e-01   1.848174e-07   7.024453e-03   8.385893e-09   444
  5.263213e-01   2.086802e-07   6.337769e-03   7.790136e-09   590
  5.498572e-01   1.671778e-07   6.940338e-03   6.684887e-09   648
  5.728135e-01   1.645605e-07   6.142360e-03   6.438077e-09   654
  5.932093e-01   1.577680e-07   5.094857e-03   5.762719e-09   636
  6.160086e-01   1.546849e-07   7.638490e-03   5.311349e-09   830
  6.374011e-01   1.383223e-07   5.498339e-03   4.557038e-09   792
  6.592753e-01   1.387723e-07   5.654942e-03   4.908279e-09   804
  6.816774e-01   1.452804e-07   6.979494e-03   5.044059e-09   1038
  7.033658e-01   1.183910e-07   5.466907e-03   3.798742e-09   936
  7.268733e-01   1.171049e-07   6.387959e-03   3.584115e-09   1130
  7.481801e-01   1.087819e-07   5.932183e-03   3.287020e-09   1104
  7.715689e-01   1.049594e-07   6.595546e-03   3.003417e-09   1230
  7.929568e-01   1.025322e-07   6.702668e-03   2.643041e-09   1260
  8.146859e-01   9.730724e-08   5.790870e-03   2.801859e-09   1286
  8.392614e-01   9.385732e-08   7.027488e-03   2.118546e-09   1728
  8.625481e-01   9.350447e-08   6.216797e-03   2.461582e-09   1392
  8.846807e-01   8.622983e-08   5.898049e-03   2.159594e-09   1626
  9.073659e-01   8.524180e-08   6.981152e-03   1.928729e-09   1760
  9.301438e-01   7.963590e-08   5.768668e-03   1.859717e-09   1686
  9.516169e-01   7.320883e-08   5.867806e-03   1.606688e-09   1812
  9.735730e-01   7.416998e-08   6.746865e-03   1.744318e-09   1862
  9.960116e-01   6.912614e-08   6.018286e-03   1.372044e-09   2160
  1.018588e+00   6.709128e-08   6.151975e-03   1.492756e-09   1956
  1.041303e+00   6.360973e-08   6.903365e-03   1.243103e-09   2454
  1.063469e+00   6.201608e-08   5.390687e-03   1.344490e-09   2048
  1.085716e+00   6.235143e-08   7.036865e-03   1.177564e-09   2538
  1.107675e+00   5.652084e-08   5.880830e-03   1.104253e-09   2400
  1.129871e+00   5.426021e-08   6.998986e-03   9.930518e-10   2526
  1.152016e+00   4.687183e-08   6.936203e-03   8.169379e-10   2856
