# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     67   1.331081e+01   3.063839e-02   3.375499e+00   0.000000e+00   0.000000e+00
     68   1.340456e+01   3.103291e-02   3.353775e+00   0.000000e+00   0.000000e+00
     69   1.349831e+01   3.142993e-02   3.332332e+00   0.000000e+00   0.000000e+00
     70   1.359206e+01   3.182944e-02   3.311164e+00   0.000000e+00   0.000000e+00
     71   1.368581e+01   3.223146e-02   3.290265e+00   0.000000e+00   0.000000e+00
     72   1.377956e+01   3.263598e-02   3.269631e+00   0.000000e+00   0.000000e+00
     73   1.387331e+01   3.304300e-02   3.249257e+00   0.000000e+00   0.000000e+00
     74   1.396706e+01   3.345252e-02   3.229137e+00   0.000000e+00   0.000000e+00
     75   1.406081e+01   3.386454e-02   3.209267e+00   0.000000e+00   0.000000e+00
     76   1.415456e+01   3.427906e-02   3.189643e+00   0.000000e+00   0.000000e+00
     77   1.424831e+01   3.469608e-02   3.170259e+00   0.000000e+00   0.000000e+00
     78   1.434206e+01   3.511560e-02   3.151111e+00   0.000000e+00   0.000000e+00
     79   1.443581e+01   3.553762e-02   3.132195e+00   0.000000e+00   0.000000e+00
     80   1.452956e+01   3.596215e-02   3.113507e+00   0.000000e+00   0.000000e+00
     81   1.462331e+01   3.638917e-02   3.095043e+00   0.000000e+00   0.000000e+00
     82   1.471706e+01   3.681869e-02   3.076798e+00   0.000000e+00   0.000000e+00
     83   1.481081e+01   3.725072e-02   3.058768e+00   0.000000e+00   0.000000e+00
     84   1.490456e+01   3.768524e-02   3.040951e+00   0.000000e+00   0.000000e+00
     85   1.499831e+01   3.812227e-02   3.023342e+00   0.000000e+00   0.000000e+00
     86   1.509206e+01   3.856180e-02   3.005937e+00   0.000000e+00   0.000000e+00
     87   1.518581e+01   3.900383e-02   2.988733e+00   0.000000e+00   0.000000e+00
     88   1.527956e+01   3.944836e-02   2.971726e+00   0.000000e+00   0.000000e+00
     89   1.537331e+01   3.989539e-02   2.954913e+00   0.000000e+00   0.000000e+00
     90   1.546706e+01   4.034492e-02   2.938291e+00   0.000000e+00   0.000000e+00
     91   1.556081e+01   4.079695e-02   2.921857e+00   0.000000e+00   0.000000e+00
     92   1.565456e+01   4.125148e-02   2.905607e+00   0.000000e+00   0.000000e+00
     93   1.574831e+01   4.170852e-02   2.889538e+00   0.000000e+00   0.000000e+00
     94   1.584206e+01   4.216805e-02   2.873647e+00   0.000000e+00   0.000000e+00
     95   1.593581e+01   4.263009e-02   2.857932e+00   0.000000e+00   0.000000e+00
     96   1.602956e+01   4.309463e-02   2.842388e+00   0.000000e+00   0.000000e+00
     97   1.612331e+01   4.356167e-02   2.827014e+00   0.000000e+00   0.000000e+00
     98   1.621706e+01   4.403121e-02   2.811807e+00   0.000000e+00   0.000000e+00
     99   1.631081e+01   4.450325e-02   2.796764e+00   0.000000e+00   0.000000e+00
    100   1.640456e+01   4.497780e-02   2.781883e+00   0.000000e+00   0.000000e+00
    101   1.649831e+01   4.545484e-02   2.767160e+00   0.000000e+00   0.000000e+00
    102   1.659206e+01   4.593439e-02   2.752593e+00   0.000000e+00   0.000000e+00
    103   1.668581e+01   4.641644e-02   2.738180e+00   0.000000e+00   0.000000e+00
    104   1.677956e+01   4.690099e-02   2.723918e+00   0.000000e+00   0.000000e+00
    105   1.687331e+01   4.738804e-02   2.709806e+00   0.000000e+00   0.000000e+00
    106   1.696706e+01   4.787760e-02   2.695840e+00   0.000000e+00   0.000000e+00
    107   1.706081e+01   4.836965e-02   2.682018e+00   0.000000e+00   0.000000e+00
    108   1.715456e+01   4.886421e-02   2.668338e+00   0.000000e+00   0.000000e+00
    109   1.724831e+01   4.936127e-02   2.654798e+00   0.000000e+00   0.000000e+00
    110   1.734206e+01   4.986083e-02   2.641396e+00   0.000000e+00   0.000000e+00
    111   1.743581e+01   5.036290e-02   2.628130e+00   0.000000e+00   0.000000e+00
    112   1.752956e+01   5.086747e-02   2.614997e+00   0.000000e+00   0.000000e+00
    113   1.762331e+01   5.137453e-02   2.601996e+00   0.000000e+00   0.000000e+00
    114   1.771706e+01   5.188411e-02   2.589125e+00   0.000000e+00   0.000000e+00
    115   1.781081e+01   5.239618e-02   2.576381e+00   0.000000e+00   0.000000e+00
    116   1.790456e+01   5.291076e-02   2.563763e+00   0.000000e+00   0.000000e+00
    117   1.799831e+01   5.342784e-02   2.551269e+00   0.000000e+00   0.000000e+00
    118   1.809206e+01   5.394742e-02   2.538898e+00   0.000000e+00   0.000000e+00
    119   1.818581e+01   5.446950e-02   2.526646e+00   0.000000e+00   0.000000e+00
    120   1.827956e+01   5.499409e-02   2.514513e+00   0.000000e+00   0.000000e+00
    121   1.837331e+01   5.552118e-02   2.502497e+00   0.000000e+00   0.000000e+00
    122   1.846706e+01   5.605077e-02   2.490596e+00   0.000000e+00   0.000000e+00
    123   1.856081e+01   5.658287e-02   2.478809e+00   0.000000e+00   0.000000e+00
    124   1.865456e+01   5.711747e-02   2.467134e+00   0.000000e+00   0.000000e+00
    125   1.874831e+01   5.765457e-02   2.455569e+00   0.000000e+00   0.000000e+00
    126   1.884206e+01   5.819418e-02   2.444113e+00   0.000000e+00   0.000000e+00
    127   1.893581e+01   5.873629e-02   2.432764e+00   0.000000e+00   0.000000e+00
    128   1.902956e+01   5.928090e-02   2.421521e+00   0.000000e+00   0.000000e+00
    129   1.912331e+01   5.982802e-02   2.410382e+00   0.000000e+00   0.000000e+00
    130   1.921706e+01   6.037764e-02   2.399346e+00   0.000000e+00   0.000000e+00
    131   1.931081e+01   6.092977e-02   2.388412e+00   0.000000e+00   0.000000e+00
    132   1.940456e+01   6.148440e-02   2.377578e+00   0.000000e+00   0.000000e+00
    133   1.949831e+01   6.204153e-02   2.366842e+00   0.000000e+00   0.000000e+00
    134   1.959206e+01   6.260117e-02   2.356203e+00   0.000000e+00   0.000000e+00
    135   1.968581e+01   6.316331e-02   2.345661e+00   0.000000e+00   0.000000e+00
    136   1.977956e+01   6.372796e-02   2.335214e+00   0.000000e+00   0.000000e+00
    137   1.987331e+01   6.429511e-02   2.324859e+00   0.000000e+00   0.000000e+00
    138   1.996706e+01   6.486477e-02   2.314597e+00   0.000000e+00   0.000000e+00
    139   2.006081e+01   6.543693e-02   2.304427e+00   0.000000e+00   0.000000e+00
    140   2.015456e+01   6.601160e-02   2.294345e+00   0.000000e+00   0.000000e+00
    141   2.024831e+01   6.658877e-02   2.284353e+00   0.000000e+00   0.000000e+00
    142   2.034206e+01   6.716845e-02   2.274448e+00   0.000000e+00   0.000000e+00
    143   2.043581e+01   6.775063e-02   2.264629e+00   0.000000e+00   0.000000e+00
    144   2.052956e+01   6.833532e-02   2.254896e+00   0.000000e+00   0.000000e+00
    145   2.062331e+01   6.892252e-02   2.245246e+00   0.000000e+00   0.000000e+00
    146   2.071706e+01   6.951222e-02   2.235680e+00   0.000000e+00   0.000000e+00
    147   2.081081e+01   7.010442e-02   2.226196e+00   0.000000e+00   0.000000e+00
    148   2.090456e+01   7.069914e-02   2.216792e+00   0.000000e+00   0.000000e+00
    149   2.099831e+01   7.129636e-02   2.207469e+00   0.000000e+00   0.000000e+00
    150   2.109206e+01   7.189608e-02   2.198224e+00   0.000000e+00   0.000000e+00
    151   2.118581e+01   7.249832e-02   2.189057e+00   0.000000e+00   0.000000e+00
    152   2.127956e+01   7.310306e-02   2.179967e+00   0.000000e+00   0.000000e+00
    153   2.137331e+01   7.371030e-02   2.170954e+00   0.000000e+00   0.000000e+00
    154   2.146706e+01   7.432006e-02   2.162015e+00   0.000000e+00   0.000000e+00
    155   2.156081e+01   7.493232e-02   2.153150e+00   0.000000e+00   0.000000e+00
    156   2.165456e+01   7.554709e-02   2.144358e+00   0.000000e+00   0.000000e+00
    157   2.174831e+01   7.616437e-02   2.135639e+00   0.000000e+00   0.000000e+00
    158   2.184206e+01   7.678416e-02   2.126991e+00   0.000000e+00   0.000000e+00
    159   2.193581e+01   7.740645e-02   2.118414e+00   0.000000e+00   0.000000e+00
    160   2.202956e+01   7.803126e-02   2.109906e+00   0.000000e+00   0.000000e+00
    161   2.212331e+01   7.865857e-02   2.101467e+00   0.000000e+00   0.000000e+00
    162   2.221706e+01   7.928839e-02   2.093097e+00   0.000000e+00   0.000000e+00
    163   2.231081e+01   7.992072e-02   2.084793e+00   0.000000e+00   0.000000e+00
    164   2.240456e+01   8.055556e-02   2.076556e+00   0.000000e+00   0.000000e+00
    165   2.249831e+01   8.119291e-02   2.068385e+00   0.000000e+00   0.000000e+00
    166   2.259206e+01   8.183277e-02   2.060278e+00   0.000000e+00   0.000000e+00
    167   2.268581e+01   8.247514e-02   2.052235e+00   0.000000e+00   0.000000e+00
    168   2.277956e+01   8.312002e-02   2.044256e+00   0.000000e+00   0.000000e+00
    169   2.287331e+01   8.376741e-02   2.036340e+00   0.000000e+00   0.000000e+00
    170   2.296706e+01   8.441731e-02   2.028485e+00   0.000000e+00   0.000000e+00
    171   2.306081e+01   8.506973e-02   2.020692e+00   0.000000e+00   0.000000e+00
    172   2.315456e+01   8.572465e-02   2.012959e+00   0.000000e+00   0.000000e+00
    173   2.324831e+01   8.638209e-02   2.005286e+00   0.000000e+00   0.000000e+00
    174   2.334206e+01   8.704204e-02   1.997671e+00   0.000000e+00   0.000000e+00
    175   2.343581e+01   8.770450e-02   1.990116e+00   0.000000e+00   0.000000e+00
    176   2.352956e+01   8.836947e-02   1.982618e+00   0.000000e+00   0.000000e+00
    177   2.362331e+01   8.903696e-02   1.975177e+00   0.000000e+00   0.000000e+00
    178   2.371706e+01   8.970696e-02   1.967793e+00   0.000000e+00   0.000000e+00
    179   2.381081e+01   9.037947e-02   1.960464e+00   0.000000e+00   0.000000e+00
    180   2.390456e+01   9.105450e-02   1.953191e+00   0.000000e+00   0.000000e+00
    181   2.399831e+01   9.173204e-02   1.945973e+00   0.000000e+00   0.000000e+00
    182   2.409206e+01   9.241209e-02   1.938808e+00   0.000000e+00   0.000000e+00
    183   2.418581e+01   9.309466e-02   1.931697e+00   0.000000e+00   0.000000e+00
    184   2.427956e+01   9.377975e-02   1.924639e+00   0.000000e+00   0.000000e+00
    185   2.437331e+01   9.446735e-02   1.917633e+00   0.000000e+00   0.000000e+00
    186   2.446706e+01   9.515747e-02   1.910679e+00   0.000000e+00   0.000000e+00
    187   2.456081e+01   9.585010e-02   1.903775e+00   0.000000e+00   0.000000e+00
    188   2.465456e+01   9.654525e-02   1.896923e+00   0.000000e+00   0.000000e+00
    189   2.474831e+01   9.724291e-02   1.890120e+00   0.000000e+00   0.000000e+00
    190   2.484206e+01   9.794310e-02   1.883367e+00   0.000000e+00   0.000000e+00
    191   2.493581e+01   9.864580e-02   1.876663e+00   0.000000e+00   0.000000e+00
    192   2.502956e+01   9.935102e-02   1.870008e+00   0.000000e+00   0.000000e+00
    193   2.512331e+01   1.000588e-01   1.863400e+00   0.000000e+00   0.000000e+00
    194   2.521706e+01   1.007690e-01   1.856840e+00   0.000000e+00   0.000000e+00
    195   2.531081e+01   1.014818e-01   1.850327e+00   0.000000e+00   0.000000e+00
    196   2.540456e+01   1.021971e-01   1.843860e+00   0.000000e+00   0.000000e+00
    197   2.549831e+01   1.029149e-01   1.837439e+00   0.000000e+00   0.000000e+00
    198   2.559206e+01   1.036352e-01   1.831064e+00   0.000000e+00   0.000000e+00
    199   2.568581e+01   1.043581e-01   1.824734e+00   0.000000e+00   0.000000e+00
    200   2.577956e+01   1.050835e-01   1.818448e+00   0.000000e+00   0.000000e+00
    201   2.587331e+01   1.058114e-01   1.812207e+00   0.000000e+00   0.000000e+00
    202   2.596706e+01   1.065418e-01   1.806009e+00   0.000000e+00   0.000000e+00
    203   2.606081e+01   1.072747e-01   1.799855e+00   0.000000e+00   0.000000e+00
    204   2.615456e+01   1.080102e-01   1.793743e+00   0.000000e+00   0.000000e+00
    205   2.624831e+01   1.087482e-01   1.787673e+00   0.000000e+00   0.000000e+00
    206   2.634206e+01   1.094887e-01   1.781646e+00   0.000000e+00   0.000000e+00
    207   2.643581e+01   1.102317e-01   1.775660e+00   0.000000e+00   0.000000e+00
    208   2.652956e+01   1.109773e-01   1.769715e+00   0.000000e+00   0.000000e+00
    209   2.662331e+01   1.117254e-01   1.763811e+00   0.000000e+00   0.000000e+00
    210   2.671706e+01   1.124760e-01   1.757947e+00   0.000000e+00   0.000000e+00
    211   2.681081e+01   1.132292e-01   1.752123e+00   0.000000e+00   0.000000e+00
    212   2.690456e+01   1.139848e-01   1.746339e+00   0.000000e+00   0.000000e+00
    213   2.699831e+01   1.147430e-01   1.740594e+00   0.000000e+00   0.000000e+00
    214   2.709206e+01   1.155037e-01   1.734887e+00   0.000000e+00   0.000000e+00
    215   2.718581e+01   1.162670e-01   1.729219e+00   0.000000e+00   0.000000e+00
    216   2.727956e+01   1.170328e-01   1.723589e+00   0.000000e+00   0.000000e+00
    217   2.737331e+01   1.178011e-01   1.717996e+00   0.000000e+00   0.000000e+00
    218   2.746706e+01   1.185720e-01   1.712441e+00   0.000000e+00   0.000000e+00
    219   2.756081e+01   1.193453e-01   1.706922e+00   0.000000e+00   0.000000e+00
    220   2.765456e+01   1.201212e-01   1.701440e+00   0.000000e+00   0.000000e+00
    221   2.774831e+01   1.208997e-01   1.695995e+00   0.000000e+00   0.000000e+00
    222   2.784206e+01   1.216807e-01   1.690585e+00   0.000000e+00   0.000000e+00
    223   2.793581e+01   1.224642e-01   1.685211e+00   0.000000e+00   0.000000e+00
    224   2.802956e+01   1.232502e-01   1.679872e+00   0.000000e+00   0.000000e+00
    225   2.812331e+01   1.240388e-01   1.674568e+00   0.000000e+00   0.000000e+00
    226   2.821706e+01   1.248299e-01   1.669298e+00   0.000000e+00   0.000000e+00
    227   2.831081e+01   1.256236e-01   1.664063e+00   0.000000e+00   0.000000e+00
    228   2.840456e+01   1.264197e-01   1.658862e+00   0.000000e+00   0.000000e+00
    229   2.849831e+01   1.272185e-01   1.653694e+00   0.000000e+00   0.000000e+00
    230   2.859206e+01   1.280197e-01   1.648560e+00   0.000000e+00   0.000000e+00
    231   2.868581e+01   1.288235e-01   1.643458e+00   0.000000e+00   0.000000e+00
    232   2.877956e+01   1.296299e-01   1.638389e+00   0.000000e+00   0.000000e+00
    233   2.887331e+01   1.304388e-01   1.633353e+00   0.000000e+00   0.000000e+00
    234   2.896706e+01   1.312502e-01   1.628349e+00   0.000000e+00   0.000000e+00
    235   2.906081e+01   1.320642e-01   1.623376e+00   0.000000e+00   0.000000e+00
    236   2.915456e+01   1.328807e-01   1.618435e+00   0.000000e+00   0.000000e+00
    237   2.924831e+01   1.336998e-01   1.613526e+00   0.000000e+00   0.000000e+00
    238   2.934206e+01   1.345214e-01   1.608647e+00   0.000000e+00   0.000000e+00
    239   2.943581e+01   1.353455e-01   1.603799e+00   0.000000e+00   0.000000e+00
    240   2.952956e+01   1.361722e-01   1.598982e+00   0.000000e+00   0.000000e+00
    241   2.962331e+01   1.370014e-01   1.594194e+00   0.000000e+00   0.000000e+00
    242   2.971706e+01   1.378332e-01   1.589437e+00   0.000000e+00   0.000000e+00
    243   2.981081e+01   1.386676e-01   1.584709e+00   0.000000e+00   0.000000e+00
    244   2.990456e+01   1.395045e-01   1.580011e+00   0.000000e+00   0.000000e+00
    245   2.999831e+01   1.403439e-01   1.575341e+00   0.000000e+00   0.000000e+00
    246   3.009206e+01   1.411859e-01   1.570701e+00   0.000000e+00   0.000000e+00
    247   3.018581e+01   1.420305e-01   1.566089e+00   0.000000e+00   0.000000e+00
    248   3.027956e+01   1.428776e-01   1.561506e+00   0.000000e+00   0.000000e+00
    249   3.037331e+01   1.437272e-01   1.556951e+00   0.000000e+00   0.000000e+00
    250   3.046706e+01   1.445794e-01   1.552423e+00   0.000000e+00   0.000000e+00
    251   3.056081e+01   1.454342e-01   1.547924e+00   0.000000e+00   0.000000e+00
    252   3.065456e+01   1.462915e-01   1.543451e+00   0.000000e+00   0.000000e+00
    253   3.074831e+01   1.471514e-01   1.539006e+00   0.000000e+00   0.000000e+00
    254   3.084206e+01   1.480139e-01   1.534588e+00   0.000000e+00   0.000000e+00
    255   3.093581e+01   1.488789e-01   1.530197e+00   0.000000e+00   0.000000e+00
    256   3.102956e+01   1.497465e-01   1.525832e+00   0.000000e+00   0.000000e+00
    257   3.112331e+01   1.506166e-01   1.521494e+00   0.000000e+00   0.000000e+00
    258   3.121706e+01   1.514893e-01   1.517182e+00   0.000000e+00   0.000000e+00
    259   3.131081e+01   1.523646e-01   1.512895e+00   0.000000e+00   0.000000e+00
    260   3.140456e+01   1.532424e-01   1.508635e+00   0.000000e+00   0.000000e+00
    261   3.149831e+01   1.541228e-01   1.504399e+00   0.000000e+00   0.000000e+00
    262   3.159206e+01   1.550057e-01   1.500190e+00   0.000000e+00   0.000000e+00
    263   3.168581e+01   1.558913e-01   1.496005e+00   0.000000e+00   0.000000e+00
    264   3.177956e+01   1.567794e-01   1.491845e+00   0.000000e+00   0.000000e+00
    265   3.187331e+01   1.576701e-01   1.487709e+00   0.000000e+00   0.000000e+00
    266   3.196706e+01   1.585633e-01   1.483598e+00   0.000000e+00   0.000000e+00
    267   3.206081e+01   1.594592e-01   1.479512e+00   0.000000e+00   0.000000e+00
    268   3.215456e+01   1.603576e-01   1.475449e+00   0.000000e+00   0.000000e+00
    269   3.224831e+01   1.612586e-01   1.471410e+00   0.000000e+00   0.000000e+00
    270   3.234206e+01   1.621621e-01   1.467395e+00   0.000000e+00   0.000000e+00
    271   3.243581e+01   1.630683e-01   1.463404e+00   0.000000e+00   0.000000e+00
    272   3.252956e+01   1.639770e-01   1.459436e+00   0.000000e+00   0.000000e+00
    273   3.262331e+01   1.648883e-01   1.455491e+00   0.000000e+00   0.000000e+00
    274   3.271706e+01   1.658022e-01   1.451568e+00   0.000000e+00   0.000000e+00
    275   3.281081e+01   1.667187e-01   1.447669e+00   0.000000e+00   0.000000e+00
    276   3.290456e+01   1.676378e-01   1.443793e+00   0.000000e+00   0.000000e+00
    277   3.299831e+01   1.685594e-01   1.439938e+00   0.000000e+00   0.000000e+00
    278   3.309206e+01   1.694837e-01   1.436107e+00   0.000000e+00   0.000000e+00
    279   3.318581e+01   1.704105e-01   1.432297e+00   0.000000e+00   0.000000e+00
    280   3.327956e+01   1.713399e-01   1.428509e+00   0.000000e+00   0.000000e+00
    281   3.337331e+01   1.722720e-01   1.424743e+00   0.000000e+00   0.000000e+00
    282   3.346706e+01   1.732066e-01   1.420998e+00   0.000000e+00   0.000000e+00
    283   3.356081e+01   1.741438e-01   1.417275e+00   0.000000e+00   0.000000e+00
    284   3.365456e+01   1.750836e-01   1.413574e+00   0.000000e+00   0.000000e+00
    285   3.374831e+01   1.760261e-01   1.409893e+00   0.000000e+00   0.000000e+00
    286   3.384206e+01   1.769711e-01   1.406234e+00   0.000000e+00   0.000000e+00
    287   3.393581e+01   1.779187e-01   1.402595e+00   0.000000e+00   0.000000e+00
    288   3.402956e+01   1.788690e-01   1.398977e+00   0.000000e+00   0.000000e+00
    289   3.412331e+01   1.798218e-01   1.395379e+00   0.000000e+00   0.000000e+00
    290   3.421706e+01   1.807773e-01   1.391802e+00   0.000000e+00   0.000000e+00
    291   3.431081e+01   1.817353e-01   1.388245e+00   0.000000e+00   0.000000e+00
    292   3.440456e+01   1.826960e-01   1.384708e+00   0.000000e+00   0.000000e+00
    293   3.449831e+01   1.836593e-01   1.381191e+00   0.000000e+00   0.000000e+00
    294   3.459206e+01   1.846252e-01   1.377694e+00   0.000000e+00   0.000000e+00
    295   3.468581e+01   1.855938e-01   1.374217e+00   0.000000e+00   0.000000e+00
    296   3.477956e+01   1.865649e-01   1.370759e+00   0.000000e+00   0.000000e+00
    297   3.487331e+01   1.875387e-01   1.367320e+00   0.000000e+00   0.000000e+00
    298   3.496706e+01   1.885151e-01   1.363901e+00   0.000000e+00   0.000000e+00
    299   3.506081e+01   1.894941e-01   1.360501e+00   0.000000e+00   0.000000e+00
    300   3.515456e+01   1.904758e-01   1.357120e+00   0.000000e+00   0.000000e+00
    301   3.524831e+01   1.914601e-01   1.353757e+00   0.000000e+00   0.000000e+00
    302   3.534206e+01   1.924470e-01   1.350414e+00   0.000000e+00   0.000000e+00
    303   3.543581e+01   1.934365e-01   1.347089e+00   0.000000e+00   0.000000e+00
    304   3.552956e+01   1.944287e-01   1.343782e+00   0.000000e+00   0.000000e+00
    305   3.562331e+01   1.954236e-01   1.340494e+00   0.000000e+00   0.000000e+00
    306   3.571706e+01   1.964210e-01   1.337224e+00   0.000000e+00   0.000000e+00
    307   3.581081e+01   1.974212e-01   1.333972e+00   0.000000e+00   0.000000e+00
    308   3.590456e+01   1.984239e-01   1.330738e+00   0.000000e+00   0.000000e+00
    309   3.599831e+01   1.994293e-01   1.327522e+00   0.000000e+00   0.000000e+00
    310   3.609206e+01   2.004374e-01   1.324324e+00   0.000000e+00   0.000000e+00
    311   3.618581e+01   2.014481e-01   1.321143e+00   0.000000e+00   0.000000e+00
    312   3.627956e+01   2.024614e-01   1.317980e+00   0.000000e+00   0.000000e+00
    313   3.637331e+01   2.034775e-01   1.314834e+00   0.000000e+00   0.000000e+00
    314   3.646706e+01   2.044961e-01   1.311706e+00   0.000000e+00   0.000000e+00
    315   3.656081e+01   2.055175e-01   1.308594e+00   0.000000e+00   0.000000e+00
    316   3.665456e+01   2.065415e-01   1.305500e+00   0.000000e+00   0.000000e+00
    317   3.674831e+01   2.075682e-01   1.302423e+00   0.000000e+00   0.000000e+00
    318   3.684206e+01   2.085975e-01   1.299362e+00   0.000000e+00   0.000000e+00
    319   3.693581e+01   2.096295e-01   1.296318e+00   0.000000e+00   0.000000e+00
    320   3.702956e+01   2.106642e-01   1.293291e+00   0.000000e+00   0.000000e+00
    321   3.712331e+01   2.117016e-01   1.290281e+00   0.000000e+00   0.000000e+00
    322   3.721706e+01   2.127416e-01   1.287286e+00   0.000000e+00   0.000000e+00
