# power spectrum of velocity
# redshift z=1.508800
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   5.544024e-07   5.044698e-03   4.227255e-08   18
  5.763401e-02   6.586451e-07   6.101518e-03   2.197832e-08   62
  8.021500e-02   7.146699e-07   4.220981e-03   2.105449e-08   90
  1.015929e-01   5.974074e-07   6.661592e-03   1.487859e-08   170
  1.238408e-01   5.192706e-07   6.924022e-03   1.236427e-08   246
  1.455653e-01   5.217477e-07   6.601001e-03   1.208294e-08   338
  1.670045e-01   4.512058e-07   5.675008e-03   1.088117e-08   432
  1.890860e-01   4.376883e-07   5.814033e-03   1.003659e-08   578
  2.126531e-01   3.908423e-07   6.950299e-03   8.622895e-09   810
  2.364171e-01   3.408539e-07   6.650931e-03   7.802431e-09   950
  2.584110e-01   3.349008e-07   5.937311e-03   7.566170e-09   1002
  2.804014e-01   3.124468e-07   6.790366e-03   6.437861e-09   1334
  3.026544e-01   2.935210e-07   6.359237e-03   6.114386e-09   1410
  3.238383e-01   2.719276e-07   6.353415e-03   5.468968e-09   1652
  3.459805e-01   2.507362e-07   6.270062e-03   4.881180e-09   1974
  3.687015e-01   2.385632e-07   6.145597e-03   4.458145e-09   2234
  3.914852e-01   2.320770e-07   6.465304e-03   4.127757e-09   2554
  4.146404e-01   2.042091e-07   6.766617e-03   3.503750e-09   2950
  4.373171e-01   1.922421e-07   6.333753e-03   3.267642e-09   3042
  4.593379e-01   1.799535e-07   6.459188e-03   3.023700e-09   3422
  4.812041e-01   1.757353e-07   6.233806e-03   2.874056e-09   3618
  5.032209e-01   1.656269e-07   6.489853e-03   2.539916e-09   4172
  5.256126e-01   1.624502e-07   6.278215e-03   2.456445e-09   4470
  5.481222e-01   1.541752e-07   6.415795e-03   2.214251e-09   4970
  5.707131e-01   1.512668e-07   6.445533e-03   2.042510e-09   5334
  5.933173e-01   1.391875e-07   6.620458e-03   1.799162e-09   5810
  6.156523e-01   1.370036e-07   6.578023e-03   1.711742e-09   6114
  6.381341e-01   1.274011e-07   6.702829e-03   1.523355e-09   6782
  6.600508e-01   1.274371e-07   6.114761e-03   1.559330e-09   6684
  6.817733e-01   1.189844e-07   6.320015e-03   1.391519e-09   7574
  7.042989e-01   1.159507e-07   6.383283e-03   1.266695e-09   8154
  7.267523e-01   1.105546e-07   6.350446e-03   1.156190e-09   8618
  7.495802e-01   1.064057e-07   6.655359e-03   1.073232e-09   9494
  7.721958e-01   1.030373e-07   6.420657e-03   1.049974e-09   9618
  7.945082e-01   1.000177e-07   6.522732e-03   9.761584e-10   10306
  8.169314e-01   9.651255e-08   6.582267e-03   9.043861e-10   10942
  8.392838e-01   9.328768e-08   6.426710e-03   8.589378e-10   11452
  8.616156e-01   8.890012e-08   6.314015e-03   8.096657e-10   12046
  8.837539e-01   8.502926e-08   6.203919e-03   7.631922e-10   12522
  9.061496e-01   8.422514e-08   6.484290e-03   7.209471e-10   13562
  9.287321e-01   8.098622e-08   6.598088e-03   6.827894e-10   14182
  9.513437e-01   7.844109e-08   6.662158e-03   6.354506e-10   14986
  9.735647e-01   7.756321e-08   6.336365e-03   6.409738e-10   14982
  9.957420e-01   7.368440e-08   6.586886e-03   5.709640e-10   16388
  1.018091e+00   7.270755e-08   6.328859e-03   5.678452e-10   16626
  1.040289e+00   6.960568e-08   6.420279e-03   5.350743e-10   17678
  1.062665e+00   6.820134e-08   6.320822e-03   5.027754e-10   18354
  1.084952e+00   6.610814e-08   6.374281e-03   4.785057e-10   19034
  1.107316e+00   6.335164e-08   6.533602e-03   4.446619e-10   20142
  1.130052e+00   6.213023e-08   6.683525e-03   4.283166e-10   21386
  1.152535e+00   6.119462e-08   6.399747e-03   4.170754e-10   21318
  1.174826e+00   5.873829e-08   6.466397e-03   3.966774e-10   22676
  1.197287e+00   5.672810e-08   6.400053e-03   3.609227e-10   23322
  1.219569e+00   5.488051e-08   6.320268e-03   3.575860e-10   24134
  1.241897e+00   5.499683e-08   6.431744e-03   3.476979e-10   25146
  1.264263e+00   5.268350e-08   6.401452e-03   3.233526e-10   26030
  1.286511e+00   5.100503e-08   6.436689e-03   3.085406e-10   26674
  1.309005e+00   5.085727e-08   6.617025e-03   2.962695e-10   28570
  1.331328e+00   4.879819e-08   6.394995e-03   2.864127e-10   28224
  1.353730e+00   4.746327e-08   6.612954e-03   2.725202e-10   30626
  1.376139e+00   4.613535e-08   6.188716e-03   2.630284e-10   30158
  1.398198e+00   4.488348e-08   6.341847e-03   2.497897e-10   31674
  1.420633e+00   4.368768e-08   6.552335e-03   2.360016e-10   33306
  1.442956e+00   4.280846e-08   6.347056e-03   2.332751e-10   33422
  1.465264e+00   4.146938e-08   6.513108e-03   2.197429e-10   35298
  1.487916e+00   4.097004e-08   6.516416e-03   2.107383e-10   36650
  1.510372e+00   3.978803e-08   6.454814e-03   2.034346e-10   36992
  1.532811e+00   3.866600e-08   6.513536e-03   1.955827e-10   38730
  1.555258e+00   3.737842e-08   6.353885e-03   1.824026e-10   39246
  1.577568e+00   3.664396e-08   6.455390e-03   1.780564e-10   40466
  1.599767e+00   3.509544e-08   6.293773e-03   1.710312e-10   41170
  1.622137e+00   3.521951e-08   6.567546e-03   1.683166e-10   43534
  1.644564e+00   3.377292e-08   6.325250e-03   1.586466e-10   43650
  1.666806e+00   3.328183e-08   6.402960e-03   1.530929e-10   45272
  1.689341e+00   3.233692e-08   6.516762e-03   1.462523e-10   47098
  1.711828e+00   3.149169e-08   6.404451e-03   1.418611e-10   47746
  1.734150e+00   3.131280e-08   6.444169e-03   1.383517e-10   48870
