# power spectrum of velocity
# redshift z=1.707600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   5.199290e-07   5.044698e-03   3.950559e-08   18
  5.763401e-02   6.183349e-07   6.101518e-03   2.041478e-08   62
  8.021500e-02   6.710353e-07   4.220981e-03   1.929944e-08   90
  1.015929e-01   5.625710e-07   6.661592e-03   1.342942e-08   170
  1.238408e-01   4.915058e-07   6.924022e-03   1.101074e-08   246
  1.455653e-01   4.931858e-07   6.601001e-03   1.081533e-08   338
  1.670045e-01   4.264940e-07   5.675008e-03   9.699733e-09   432
  1.890860e-01   4.134247e-07   5.814033e-03   8.922140e-09   578
  2.126531e-01   3.712050e-07   6.950299e-03   7.699897e-09   810
  2.364171e-01   3.237818e-07   6.650931e-03   7.002796e-09   950
  2.584110e-01   3.169447e-07   5.937311e-03   6.811815e-09   1002
  2.804014e-01   2.963660e-07   6.790366e-03   5.832574e-09   1334
  3.026544e-01   2.777858e-07   6.359237e-03   5.556387e-09   1410
  3.238383e-01   2.575409e-07   6.353415e-03   4.954738e-09   1652
  3.459805e-01   2.379079e-07   6.270062e-03   4.477069e-09   1974
  3.687015e-01   2.268747e-07   6.145597e-03   4.097214e-09   2234
  3.914852e-01   2.205759e-07   6.465304e-03   3.803154e-09   2554
  4.146404e-01   1.946088e-07   6.766617e-03   3.252879e-09   2950
  4.373171e-01   1.830308e-07   6.333753e-03   3.054324e-09   3042
  4.593379e-01   1.707617e-07   6.459188e-03   2.810735e-09   3422
  4.812041e-01   1.675199e-07   6.233806e-03   2.661023e-09   3618
  5.032209e-01   1.576521e-07   6.489853e-03   2.387789e-09   4172
  5.256126e-01   1.549146e-07   6.278215e-03   2.324205e-09   4470
  5.481222e-01   1.471628e-07   6.415795e-03   2.094216e-09   4970
  5.707131e-01   1.443586e-07   6.445533e-03   1.942479e-09   5334
  5.933173e-01   1.324351e-07   6.620458e-03   1.698302e-09   5810
  6.156523e-01   1.311007e-07   6.578023e-03   1.634333e-09   6114
  6.381341e-01   1.218493e-07   6.702829e-03   1.447926e-09   6782
  6.600508e-01   1.213860e-07   6.114761e-03   1.467437e-09   6684
  6.817733e-01   1.135879e-07   6.320015e-03   1.316507e-09   7574
  7.042989e-01   1.110252e-07   6.383283e-03   1.212946e-09   8154
  7.267523e-01   1.054932e-07   6.350446e-03   1.110616e-09   8618
  7.495802e-01   1.020211e-07   6.655359e-03   1.029311e-09   9494
  7.721958e-01   9.906672e-08   6.420657e-03   1.003068e-09   9618
  7.945082e-01   9.579581e-08   6.522732e-03   9.365229e-10   10306
  8.169314e-01   9.223382e-08   6.582267e-03   8.670029e-10   10942
  8.392838e-01   8.970166e-08   6.426710e-03   8.255133e-10   11452
  8.616156e-01   8.564429e-08   6.314015e-03   7.758729e-10   12046
  8.837539e-01   8.164927e-08   6.203919e-03   7.285504e-10   12522
  9.061496e-01   8.092920e-08   6.484290e-03   6.982683e-10   13562
  9.287321e-01   7.846887e-08   6.598088e-03   6.619097e-10   14182
  9.513437e-01   7.559719e-08   6.662158e-03   6.111308e-10   14986
  9.735647e-01   7.474426e-08   6.336365e-03   6.197295e-10   14982
  9.957420e-01   7.114014e-08   6.586886e-03   5.519525e-10   16388
  1.018091e+00   7.039144e-08   6.328859e-03   5.483728e-10   16626
  1.040289e+00   6.758110e-08   6.420279e-03   5.210844e-10   17678
  1.062665e+00   6.591123e-08   6.320822e-03   4.843777e-10   18354
  1.084952e+00   6.390202e-08   6.374281e-03   4.635031e-10   19034
  1.107316e+00   6.162907e-08   6.533602e-03   4.333102e-10   20142
  1.130052e+00   6.030764e-08   6.683525e-03   4.154331e-10   21386
  1.152535e+00   5.969767e-08   6.399747e-03   4.063030e-10   21318
  1.174826e+00   5.687795e-08   6.466397e-03   3.853411e-10   22676
  1.197287e+00   5.540157e-08   6.400053e-03   3.545036e-10   23322
  1.219569e+00   5.343853e-08   6.320268e-03   3.467905e-10   24134
  1.241897e+00   5.376136e-08   6.431744e-03   3.405374e-10   25146
  1.264263e+00   5.159157e-08   6.401452e-03   3.187333e-10   26030
  1.286511e+00   4.977087e-08   6.436689e-03   3.022861e-10   26674
  1.309005e+00   4.973984e-08   6.617025e-03   2.913320e-10   28570
  1.331328e+00   4.777117e-08   6.394995e-03   2.802248e-10   28224
  1.353730e+00   4.657275e-08   6.612954e-03   2.673031e-10   30626
  1.376139e+00   4.511714e-08   6.188716e-03   2.565353e-10   30158
  1.398198e+00   4.425860e-08   6.341847e-03   2.465074e-10   31674
  1.420633e+00   4.285388e-08   6.552335e-03   2.321818e-10   33306
  1.442956e+00   4.207666e-08   6.347056e-03   2.301424e-10   33422
  1.465264e+00   4.084324e-08   6.513108e-03   2.158344e-10   35298
  1.487916e+00   4.044211e-08   6.516416e-03   2.094385e-10   36650
  1.510372e+00   3.921940e-08   6.454814e-03   2.014708e-10   36992
  1.532811e+00   3.821430e-08   6.513536e-03   1.933806e-10   38730
  1.555258e+00   3.713231e-08   6.353885e-03   1.827181e-10   39246
  1.577568e+00   3.644324e-08   6.455390e-03   1.779828e-10   40466
  1.599767e+00   3.497670e-08   6.293773e-03   1.702170e-10   41170
  1.622137e+00   3.506560e-08   6.567546e-03   1.679522e-10   43534
  1.644564e+00   3.346617e-08   6.325250e-03   1.587522e-10   43650
  1.666806e+00   3.310968e-08   6.402960e-03   1.536481e-10   45272
  1.689341e+00   3.228597e-08   6.516762e-03   1.466442e-10   47098
  1.711828e+00   3.145676e-08   6.404451e-03   1.431670e-10   47746
  1.734150e+00   3.127041e-08   6.444169e-03   1.389834e-10   48870
  1.756360e+00   3.011531e-08   6.286874e-03   1.330712e-10   49682
  1.778525e+00   2.928347e-08   6.326647e-03   1.279411e-10   51222
  1.800935e+00   2.884273e-08   6.557316e-03   1.229759e-10   53378
  1.823276e+00   2.801957e-08   6.301611e-03   1.183406e-10   53634
  1.845811e+00   2.743996e-08   6.634337e-03   1.133084e-10   56888
  1.868406e+00   2.715989e-08   6.395733e-03   1.111511e-10   56650
  1.890835e+00   2.644425e-08   6.537955e-03   1.074026e-10   58786
  1.913211e+00   2.572962e-08   6.361015e-03   1.038588e-10   59214
  1.935520e+00   2.521131e-08   6.586702e-03   9.767430e-11   61250
  1.957781e+00   2.466127e-08   6.392870e-03   9.714992e-11   61686
  1.979969e+00   2.436201e-08   6.414087e-03   9.386487e-11   63626
  2.002425e+00   2.348409e-08   6.533519e-03   8.872642e-11   66204
  2.024979e+00   2.325059e-08   6.549144e-03   8.735899e-11   67094
  2.047324e+00   2.263164e-08   6.403473e-03   8.374135e-11   67890
  2.069704e+00   2.205822e-08   6.363893e-03   8.033271e-11   70334
  2.092058e+00   2.157918e-08   6.261740e-03   7.820968e-11   70626
  2.114244e+00   2.127498e-08   6.521481e-03   7.568338e-11   72554
  2.136583e+00   2.073728e-08   6.543186e-03   7.345370e-11   74550
  2.158931e+00   2.038012e-08   6.418309e-03   7.129123e-11   75674
  2.181263e+00   2.001461e-08   6.374257e-03   6.879733e-11   77564
  2.203870e+00   1.944547e-08   6.555676e-03   6.601776e-11   80766
  2.226373e+00   1.901521e-08   6.321106e-03   6.453995e-11   80202
  2.248753e+00   1.873362e-08   6.417816e-03   6.185185e-11   83102
  2.271187e+00   1.843270e-08   6.446404e-03   6.054845e-11   83890
  2.293506e+00   1.784946e-08   6.479320e-03   5.813818e-11   85522
  2.315740e+00   1.751814e-08   6.286742e-03   5.647692e-11   86670
  2.338062e+00   1.731397e-08   6.387814e-03   5.509269e-11   89588
  2.360532e+00   1.695751e-08   6.556601e-03   5.292956e-11   91038
  2.382934e+00   1.665326e-08   6.400576e-03   5.139560e-11   92522
  2.405285e+00   1.628107e-08   6.335531e-03   4.996356e-11   94242
  2.427820e+00   1.590454e-08   6.570514e-03   4.827967e-11   97550
  2.450162e+00   1.563490e-08   6.600388e-03   4.730175e-11   96250
  2.472297e+00   1.534597e-08   6.503870e-03   4.584922e-11   99166
  2.494559e+00   1.507395e-08   6.296719e-03   4.396011e-11   100932
  2.516987e+00   1.477822e-08   6.590075e-03   4.258318e-11   104306
  2.539456e+00   1.447361e-08   6.528307e-03   4.127595e-11   104990
  2.561902e+00   1.422448e-08   6.304007e-03   4.013848e-11   107874
  2.584334e+00   1.397039e-08   5.965259e-03   3.935794e-11   108322
  2.606698e+00   1.364787e-08   5.813438e-03   3.760911e-11   111454
  2.629068e+00   1.337646e-08   6.335760e-03   3.653953e-11   112002
  2.651317e+00   1.320488e-08   6.410989e-03   3.596607e-11   114158
  2.673611e+00   1.300956e-08   6.286844e-03   3.488627e-11   116148
  2.695991e+00   1.269963e-08   6.537826e-03   3.365211e-11   118754
  2.718416e+00   1.246609e-08   6.575794e-03   3.260951e-11   120942
  2.740900e+00   1.225185e-08   6.342240e-03   3.171272e-11   123170
  2.763262e+00   1.214323e-08   6.650969e-03   3.126954e-11   123638
  2.785600e+00   1.180897e-08   6.153599e-03   2.981229e-11   126858
  2.807914e+00   1.161900e-08   6.469362e-03   2.933513e-11   127698
  2.830202e+00   1.144497e-08   6.499720e-03   2.845388e-11   130640
  2.852586e+00   1.123798e-08   6.438107e-03   2.751231e-11   132642
  2.874952e+00   1.104797e-08   6.352714e-03   2.675178e-11   134534
  2.897404e+00   1.085813e-08   6.450292e-03   2.589092e-11   137954
  2.919986e+00   1.071553e-08   6.404556e-03   2.526558e-11   140610
  2.942360e+00   1.048389e-08   6.521873e-03   2.470060e-11   139590
  2.964634e+00   1.033773e-08   6.591979e-03   2.400441e-11   143546
  2.987021e+00   1.019969e-08   6.217266e-03   2.345807e-11   145338
  3.009339e+00   1.003292e-08   6.480654e-03   2.287113e-11   147272
  3.031731e+00   9.864725e-09   6.564942e-03   2.215620e-11   150434
  3.054162e+00   9.702763e-09   6.277015e-03   2.155976e-11   152214
  3.076475e+00   9.543554e-09   6.504696e-03   2.095583e-11   153186
  3.098915e+00   9.394027e-09   6.609780e-03   2.017113e-11   158642
  3.121323e+00   9.232055e-09   6.021968e-03   1.993527e-11   157350
  3.143640e+00   9.078106e-09   6.436672e-03   1.930417e-11   161906
  3.165888e+00   9.039252e-09   6.311708e-03   1.928426e-11   160824
  3.188240e+00   8.884653e-09   6.985667e-03   1.846511e-11   167906
  3.210725e+00   8.678253e-09   6.372774e-03   1.781351e-11   167578
  3.233024e+00   8.607461e-09   6.370745e-03   1.765341e-11   169798
  3.255417e+00   8.451321e-09   6.490887e-03   1.682081e-11   173586
  3.277853e+00   8.346013e-09   6.621414e-03   1.660686e-11   175274
  3.300233e+00   8.260241e-09   6.588123e-03   1.635067e-11   177654
  3.322649e+00   8.157849e-09   6.519121e-03   1.582669e-11   180698
  3.345071e+00   8.016152e-09   6.410851e-03   1.549218e-11   182680
  3.367431e+00   7.947493e-09   6.797950e-03   1.521896e-11   184138
  3.389748e+00   7.825639e-09   6.423517e-03   1.478482e-11   187138
  3.412184e+00   7.706427e-09   6.414025e-03   1.434622e-11   191134
  3.434561e+00   7.603917e-09   6.470581e-03   1.413375e-11   191010
  3.456874e+00   7.521384e-09   5.539857e-03   1.376137e-11   195134
  3.479180e+00   7.429492e-09   6.600104e-03   1.349716e-11   195810
  3.501526e+00   7.378563e-09   6.608369e-03   1.321062e-11   201140
  3.523888e+00   7.254727e-09   6.711381e-03   1.295696e-11   201054
  3.546202e+00   7.171451e-09   6.462105e-03   1.258742e-11   205250
  3.568580e+00   7.083377e-09   6.100936e-03   1.232880e-11   207366
  3.590958e+00   7.025046e-09   6.985273e-03   1.213287e-11   210578
  3.613360e+00   6.959250e-09   6.324005e-03   1.182867e-11   213066
  3.635836e+00   6.881541e-09   6.641688e-03   1.157859e-11   217382
