# power spectrum of velocity
# redshift z=0.914700
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   6.789789e-07   5.044698e-03   5.185716e-08   18
  5.763401e-02   8.025551e-07   6.101518e-03   2.769257e-08   62
  8.021500e-02   8.690488e-07   4.220981e-03   2.780936e-08   90
  1.015929e-01   7.177509e-07   6.661592e-03   2.062158e-08   170
  1.238408e-01   6.120645e-07   6.924022e-03   1.767119e-08   246
  1.455653e-01   6.170882e-07   6.601001e-03   1.687956e-08   338
  1.670045e-01   5.337357e-07   5.675008e-03   1.539554e-08   432
  1.890860e-01   5.181722e-07   5.814033e-03   1.417423e-08   578
  2.126531e-01   4.526684e-07   6.950299e-03   1.194538e-08   810
  2.364171e-01   3.947291e-07   6.650931e-03   1.059440e-08   950
  2.584110e-01   3.927188e-07   5.937311e-03   1.013886e-08   1002
  2.804014e-01   3.633190e-07   6.790366e-03   8.405245e-09   1334
  3.026544e-01   3.436154e-07   6.359237e-03   7.901949e-09   1410
  3.238383e-01   3.183167e-07   6.353415e-03   7.159213e-09   1652
  3.459805e-01   2.922836e-07   6.270062e-03   6.168371e-09   1974
  3.687015e-01   2.733953e-07   6.145597e-03   5.524627e-09   2234
  3.914852e-01   2.658171e-07   6.465304e-03   5.054755e-09   2554
  4.146404e-01   2.322350e-07   6.766617e-03   4.175311e-09   2950
  4.373171e-01   2.202683e-07   6.333753e-03   3.883477e-09   3042
  4.593379e-01   2.080644e-07   6.459188e-03   3.568855e-09   3422
  4.812041e-01   1.986780e-07   6.233806e-03   3.492030e-09   3618
  5.032209e-01   1.899732e-07   6.489853e-03   2.938248e-09   4172
  5.256126e-01   1.825824e-07   6.278215e-03   2.739111e-09   4470
  5.481222e-01   1.736973e-07   6.415795e-03   2.515529e-09   4970
  5.707131e-01   1.694210e-07   6.445533e-03   2.249185e-09   5334
  5.933173e-01   1.581826e-07   6.620458e-03   2.062395e-09   5810
  6.156523e-01   1.511921e-07   6.578023e-03   1.889940e-09   6114
  6.381341e-01   1.425579e-07   6.702829e-03   1.711789e-09   6782
  6.600508e-01   1.417183e-07   6.114761e-03   1.787522e-09   6684
  6.817733e-01   1.323998e-07   6.320015e-03   1.553325e-09   7574
  7.042989e-01   1.280391e-07   6.383283e-03   1.387495e-09   8154
  7.267523e-01   1.230164e-07   6.350446e-03   1.274059e-09   8618
  7.495802e-01   1.159527e-07   6.655359e-03   1.154069e-09   9494
  7.721958e-01   1.118566e-07   6.420657e-03   1.148531e-09   9618
  7.945082e-01   1.094061e-07   6.522732e-03   1.049007e-09   10306
  8.169314e-01   1.056554e-07   6.582267e-03   9.872175e-10   10942
  8.392838e-01   9.959635e-08   6.426710e-03   9.244734e-10   11452
  8.616156e-01   9.586763e-08   6.314015e-03   8.691896e-10   12046
  8.837539e-01   9.176107e-08   6.203919e-03   8.186162e-10   12522
  9.061496e-01   8.979658e-08   6.484290e-03   7.561330e-10   13562
  9.287321e-01   8.598143e-08   6.598088e-03   7.231648e-10   14182
  9.513437e-01   8.289381e-08   6.662158e-03   6.817637e-10   14986
  9.735647e-01   8.077949e-08   6.336365e-03   6.453461e-10   14982
  9.957420e-01   7.742621e-08   6.586886e-03   5.979040e-10   16388
  1.018091e+00   7.642710e-08   6.328859e-03   5.898031e-10   16626
  1.040289e+00   7.182442e-08   6.420279e-03   5.397523e-10   17678
  1.062665e+00   7.077399e-08   6.320822e-03   5.193720e-10   18354
  1.084952e+00   6.770927e-08   6.374281e-03   4.813361e-10   19034
  1.107316e+00   6.477243e-08   6.533602e-03   4.472377e-10   20142
  1.130052e+00   6.259170e-08   6.683525e-03   4.208965e-10   21386
  1.152535e+00   6.132762e-08   6.399747e-03   4.068701e-10   21318
  1.174826e+00   6.002740e-08   6.466397e-03   3.922162e-10   22676
