# power spectrum of theta (div v)
# redshift z=0.718000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   3.434911e-10   5.044698e-03   3.557574e-11   18
  5.763401e-02   1.194144e-09   6.101518e-03   5.512062e-11   62
  8.021500e-02   2.457627e-09   4.220981e-03   8.662821e-11   90
  1.015929e-01   3.207933e-09   6.661592e-03   9.751192e-11   170
  1.238408e-01   4.083487e-09   6.924022e-03   1.335119e-10   246
  1.455653e-01   5.651111e-09   6.601001e-03   1.662218e-10   338
  1.670045e-01   6.431621e-09   5.675008e-03   1.969475e-10   432
  1.890860e-01   7.936523e-09   5.814033e-03   2.256685e-10   578
  2.126531e-01   8.752923e-09   6.950299e-03   2.471767e-10   810
  2.364171e-01   9.422275e-09   6.650931e-03   2.637466e-10   950
  2.584110e-01   1.127754e-08   5.937311e-03   3.043687e-10   1002
  2.804014e-01   1.224492e-08   6.790366e-03   2.947477e-10   1334
  3.026544e-01   1.351103e-08   6.359237e-03   3.196482e-10   1410
  3.238383e-01   1.431665e-08   6.353415e-03   3.326747e-10   1652
  3.459805e-01   1.500961e-08   6.270062e-03   3.244796e-10   1974
  3.687015e-01   1.579111e-08   6.145597e-03   3.278749e-10   2234
  3.914852e-01   1.726159e-08   6.465304e-03   3.333643e-10   2554
  4.146404e-01   1.690659e-08   6.766617e-03   3.060220e-10   2950
  4.373171e-01   1.792006e-08   6.333753e-03   3.200637e-10   3042
  4.593379e-01   1.865694e-08   6.459188e-03   3.185049e-10   3422
  4.812041e-01   1.931986e-08   6.233806e-03   3.444895e-10   3618
  5.032209e-01   2.042306e-08   6.489853e-03   3.142983e-10   4172
  5.256126e-01   2.115489e-08   6.278215e-03   3.164318e-10   4470
  5.481222e-01   2.189545e-08   6.415795e-03   3.177140e-10   4970
  5.707131e-01   2.306233e-08   6.445533e-03   3.059319e-10   5334
  5.933173e-01   2.337737e-08   6.620458e-03   3.051383e-10   5810
  6.156523e-01   2.376328e-08   6.578023e-03   2.990955e-10   6114
