# power spectrum of theta (div v)
# redshift z=2.006200
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   2.249823e-10   5.044698e-03   2.336548e-11   18
  5.763401e-02   7.894189e-10   6.101518e-03   3.527982e-11   62
  8.021500e-02   1.629426e-09   4.220981e-03   4.970565e-11   90
  1.015929e-01   2.183306e-09   6.661592e-03   5.006104e-11   170
  1.238408e-01   2.878732e-09   6.924022e-03   6.510013e-11   246
  1.455653e-01   3.961012e-09   6.601001e-03   8.299012e-11   338
  1.670045e-01   4.507490e-09   5.675008e-03   9.533627e-11   432
  1.890860e-01   5.568266e-09   5.814033e-03   1.091482e-10   578
  2.126531e-01   6.393589e-09   6.950299e-03   1.233957e-10   810
  2.364171e-01   6.890038e-09   6.650931e-03   1.379087e-10   950
  2.584110e-01   8.035958e-09   5.937311e-03   1.629984e-10   1002
  2.804014e-01   8.871641e-09   6.790366e-03   1.658664e-10   1334
  3.026544e-01   9.653700e-09   6.359237e-03   1.840693e-10   1410
  3.238383e-01   1.024592e-08   6.353415e-03   1.863130e-10   1652
  3.459805e-01   1.083199e-08   6.270062e-03   1.949106e-10   1974
  3.687015e-01   1.175291e-08   6.145597e-03   2.034058e-10   2234
  3.914852e-01   1.286799e-08   6.465304e-03   2.131434e-10   2554
  4.146404e-01   1.279328e-08   6.766617e-03   2.067913e-10   2950
  4.373171e-01   1.336045e-08   6.333753e-03   2.175182e-10   3042
  4.593379e-01   1.369920e-08   6.459188e-03   2.193248e-10   3422
  4.812041e-01   1.480301e-08   6.233806e-03   2.262356e-10   3618
  5.032209e-01   1.521742e-08   6.489853e-03   2.260509e-10   4172
  5.256126e-01   1.631908e-08   6.278215e-03   2.411735e-10   4470
  5.481222e-01   1.689101e-08   6.415795e-03   2.371158e-10   4970
  5.707131e-01   1.795462e-08   6.445533e-03   2.398740e-10   5334
  5.933173e-01   1.773384e-08   6.620458e-03   2.254912e-10   5810
  6.156523e-01   1.899656e-08   6.578023e-03   2.362839e-10   6114
  6.381341e-01   1.900128e-08   6.702829e-03   2.240681e-10   6782
  6.600508e-01   2.007672e-08   6.114761e-03   2.409266e-10   6684
  6.817733e-01   2.011621e-08   6.320015e-03   2.315169e-10   7574
  7.042989e-01   2.105156e-08   6.383283e-03   2.302923e-10   8154
  7.267523e-01   2.120903e-08   6.350446e-03   2.257565e-10   8618
  7.495802e-01   2.191623e-08   6.655359e-03   2.206561e-10   9494
  7.721958e-01   2.266002e-08   6.420657e-03   2.286547e-10   9618
  7.945082e-01   2.307533e-08   6.522732e-03   2.263930e-10   10306
  8.169314e-01   2.339750e-08   6.582267e-03   2.215907e-10   10942
  8.392838e-01   2.417287e-08   6.426710e-03   2.241983e-10   11452
  8.616156e-01   2.438946e-08   6.314015e-03   2.206871e-10   12046
  8.837539e-01   2.440903e-08   6.203919e-03   2.173233e-10   12522
  9.061496e-01   2.535689e-08   6.484290e-03   2.218718e-10   13562
  9.287321e-01   2.610056e-08   6.598088e-03   2.213201e-10   14182
  9.513437e-01   2.620123e-08   6.662158e-03   2.129005e-10   14986
  9.735647e-01   2.701732e-08   6.336365e-03   2.241870e-10   14982
  9.957420e-01   2.700541e-08   6.586886e-03   2.106526e-10   16388
  1.018091e+00   2.803272e-08   6.328859e-03   2.183635e-10   16626
  1.040289e+00   2.812519e-08   6.420279e-03   2.173401e-10   17678
  1.062665e+00   2.848160e-08   6.320822e-03   2.099519e-10   18354
  1.084952e+00   2.868596e-08   6.374281e-03   2.093669e-10   19034
  1.107316e+00   2.903931e-08   6.533602e-03   0.000000e+00   20142
  1.130052e+00   2.953062e-08   6.683525e-03   0.000000e+00   21386
  1.152535e+00   3.052860e-08   6.399747e-03   0.000000e+00   21318
  1.174826e+00   3.000326e-08   6.466397e-03   0.000000e+00   22676
  1.197287e+00   3.052751e-08   6.400053e-03   0.000000e+00   23322
  1.219569e+00   3.057467e-08   6.320268e-03   0.000000e+00   24134
  1.241897e+00   3.181384e-08   6.431744e-03   0.000000e+00   25146
  1.264263e+00   3.184854e-08   6.401452e-03   0.000000e+00   26030
  1.286511e+00   3.160224e-08   6.436689e-03   0.000000e+00   26674
  1.309005e+00   3.266732e-08   6.617025e-03   0.000000e+00   28570
  1.331328e+00   3.251377e-08   6.394995e-03   0.000000e+00   28224
  1.353730e+00   3.276601e-08   6.612954e-03   0.000000e+00   30626
  1.376139e+00   3.280700e-08   6.188716e-03   0.000000e+00   30158
  1.398198e+00   3.336918e-08   6.341847e-03   0.000000e+00   31674
  1.420633e+00   3.316466e-08   6.552335e-03   0.000000e+00   33306
  1.442956e+00   3.369646e-08   6.347056e-03   0.000000e+00   33422
  1.465264e+00   3.376873e-08   6.513108e-03   0.000000e+00   35298
  1.487916e+00   3.450328e-08   6.516416e-03   0.000000e+00   36650
  1.510372e+00   3.444607e-08   6.454814e-03   0.000000e+00   36992
  1.532811e+00   3.451025e-08   6.513536e-03   0.000000e+00   38730
  1.555258e+00   3.474384e-08   6.353885e-03   0.000000e+00   39246
  1.577568e+00   3.509340e-08   6.455390e-03   0.000000e+00   40466
  1.599767e+00   3.483299e-08   6.293773e-03   0.000000e+00   41170
  1.622137e+00   3.547595e-08   6.567546e-03   0.000000e+00   43534
  1.644564e+00   3.470397e-08   6.325250e-03   0.000000e+00   43650
  1.666806e+00   3.536910e-08   6.402960e-03   0.000000e+00   45272
  1.689341e+00   3.557031e-08   6.516762e-03   0.000000e+00   47098
  1.711828e+00   3.552011e-08   6.404451e-03   0.000000e+00   47746
  1.734150e+00   3.622428e-08   6.444169e-03   0.000000e+00   48870
  1.756360e+00   3.585651e-08   6.286874e-03   0.000000e+00   49682
  1.778525e+00   3.570174e-08   6.326647e-03   0.000000e+00   51222
  1.800935e+00   3.593297e-08   6.557316e-03   0.000000e+00   53378
  1.823276e+00   3.584332e-08   6.301611e-03   0.000000e+00   53634
  1.845811e+00   3.615301e-08   6.634337e-03   0.000000e+00   56888
  1.868406e+00   3.656125e-08   6.395733e-03   0.000000e+00   56650
  1.890835e+00   3.651464e-08   6.537955e-03   0.000000e+00   58786
  1.913211e+00   3.628703e-08   6.361015e-03   0.000000e+00   59214
  1.935520e+00   3.639053e-08   6.586702e-03   0.000000e+00   61250
  1.957781e+00   3.629346e-08   6.392870e-03   0.000000e+00   61686
  1.979969e+00   3.678531e-08   6.414087e-03   0.000000e+00   63626
  2.002425e+00   3.628156e-08   6.533519e-03   0.000000e+00   66204
  2.024979e+00   3.635125e-08   6.549144e-03   0.000000e+00   67094
  2.047324e+00   3.666250e-08   6.403473e-03   0.000000e+00   67890
  2.069704e+00   3.625976e-08   6.363893e-03   0.000000e+00   70334
  2.092058e+00   3.626603e-08   6.261740e-03   0.000000e+00   70626
  2.114244e+00   3.644370e-08   6.521481e-03   0.000000e+00   72554
  2.136583e+00   3.611117e-08   6.543186e-03   0.000000e+00   74550
  2.158931e+00   3.618215e-08   6.418309e-03   0.000000e+00   75674
  2.181263e+00   3.615912e-08   6.374257e-03   0.000000e+00   77564
  2.203870e+00   3.612785e-08   6.555676e-03   0.000000e+00   80766
  2.226373e+00   3.603395e-08   6.321106e-03   0.000000e+00   80202
  2.248753e+00   3.585296e-08   6.417816e-03   0.000000e+00   83102
  2.271187e+00   3.619703e-08   6.446404e-03   0.000000e+00   83890
  2.293506e+00   3.563396e-08   6.479320e-03   0.000000e+00   85522
  2.315740e+00   3.560532e-08   6.286742e-03   0.000000e+00   86670
  2.338062e+00   3.587938e-08   6.387814e-03   0.000000e+00   89588
  2.360532e+00   3.557264e-08   6.556601e-03   0.000000e+00   91038
  2.382934e+00   3.566657e-08   6.400576e-03   0.000000e+00   92522
  2.405285e+00   3.541066e-08   6.335531e-03   0.000000e+00   94242
  2.427820e+00   3.503804e-08   6.570514e-03   0.000000e+00   97550
  2.450162e+00   3.508538e-08   6.600388e-03   0.000000e+00   96250
  2.472297e+00   3.510133e-08   6.503870e-03   0.000000e+00   99166
  2.494559e+00   3.495723e-08   6.296719e-03   0.000000e+00   100932
  2.516987e+00   3.482283e-08   6.590075e-03   0.000000e+00   104306
  2.539456e+00   3.468190e-08   6.528307e-03   0.000000e+00   104990
  2.561902e+00   3.460442e-08   6.304007e-03   0.000000e+00   107874
  2.584334e+00   3.444846e-08   5.965259e-03   0.000000e+00   108322
  2.606698e+00   3.396022e-08   5.813438e-03   0.000000e+00   111454
  2.629068e+00   3.396786e-08   6.335760e-03   0.000000e+00   112002
  2.651317e+00   3.385999e-08   6.410989e-03   0.000000e+00   114158
  2.673611e+00   3.391746e-08   6.286844e-03   0.000000e+00   116148
  2.695991e+00   3.352045e-08   6.537826e-03   0.000000e+00   118754
  2.718416e+00   3.340994e-08   6.575794e-03   0.000000e+00   120942
  2.740900e+00   3.325463e-08   6.342240e-03   0.000000e+00   123170
  2.763262e+00   3.337030e-08   6.650969e-03   0.000000e+00   123638
  2.785600e+00   3.276892e-08   6.153599e-03   0.000000e+00   126858
  2.807914e+00   3.266974e-08   6.469362e-03   0.000000e+00   127698
  2.830202e+00   3.248595e-08   6.499720e-03   0.000000e+00   130640
  2.852586e+00   3.213604e-08   6.438107e-03   0.000000e+00   132642
  2.874952e+00   3.219806e-08   6.352714e-03   0.000000e+00   134534
  2.897404e+00   3.181299e-08   6.450292e-03   0.000000e+00   137954
  2.919986e+00   3.183131e-08   6.404556e-03   0.000000e+00   140610
  2.942360e+00   3.148863e-08   6.521873e-03   0.000000e+00   139590
  2.964634e+00   3.138213e-08   6.591979e-03   0.000000e+00   143546
  2.987021e+00   3.111296e-08   6.217266e-03   0.000000e+00   145338
  3.009339e+00   3.098605e-08   6.480654e-03   0.000000e+00   147272
  3.031731e+00   3.082519e-08   6.564942e-03   0.000000e+00   150434
  3.054162e+00   3.056113e-08   6.277015e-03   0.000000e+00   152214
