# power spectrum of omega (curl v)
# redshift z=0.914700
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   3.023691e-18   5.044698e-03   6.099789e-19   18
  5.763401e-02   4.887820e-17   6.101518e-03   5.402664e-18   62
  8.021500e-02   2.979166e-16   4.220981e-03   3.528786e-17   90
  1.015929e-01   1.027362e-15   6.661592e-03   5.493884e-17   170
  1.238408e-01   3.625826e-15   6.924022e-03   1.910428e-16   246
  1.455653e-01   8.028000e-15   6.601001e-03   3.059767e-16   338
  1.670045e-01   1.812657e-14   5.675008e-03   6.089752e-16   432
  1.890860e-01   3.832514e-14   5.814033e-03   1.169532e-15   578
  2.126531e-01   7.709281e-14   6.950299e-03   2.000317e-15   810
  2.364171e-01   1.399893e-13   6.650931e-03   3.367249e-15   950
  2.584110e-01   2.618223e-13   5.937311e-03   6.034250e-15   1002
  2.804014e-01   4.179098e-13   6.790366e-03   8.341716e-15   1334
  3.026544e-01   6.345102e-13   6.359237e-03   1.241409e-14   1410
  3.238383e-01   9.366732e-13   6.353415e-03   1.582861e-14   1652
  3.459805e-01   1.338044e-12   6.270062e-03   2.174968e-14   1974
  3.687015e-01   1.789388e-12   6.145597e-03   2.728289e-14   2234
  3.914852e-01   2.424523e-12   6.465304e-03   3.352703e-14   2554
  4.146404e-01   3.564417e-12   6.766617e-03   4.751176e-14   2950
  4.373171e-01   4.775000e-12   6.333753e-03   6.221450e-14   3042
  4.593379e-01   6.090079e-12   6.459188e-03   7.488823e-14   3422
  4.812041e-01   7.919167e-12   6.233806e-03   9.641250e-14   3618
  5.032209e-01   1.014064e-11   6.489853e-03   1.103911e-13   4172
  5.256126e-01   1.252676e-11   6.278215e-03   1.392787e-13   4470
  5.481222e-01   1.596676e-11   6.415795e-03   1.657883e-13   4970
  5.707131e-01   2.005492e-11   6.445533e-03   1.966564e-13   5334
  5.933173e-01   2.410414e-11   6.620458e-03   2.313571e-13   5810
  6.156523e-01   2.840296e-11   6.578023e-03   2.596992e-13   6114
  6.381341e-01   3.532015e-11   6.702829e-03   3.091730e-13   6782
  6.600508e-01   4.075546e-11   6.114761e-03   3.604967e-13   6684
  6.817733e-01   4.787950e-11   6.320015e-03   4.009965e-13   7574
  7.042989e-01   5.817831e-11   6.383283e-03   4.527688e-13   8154
  7.267523e-01   6.633586e-11   6.350446e-03   4.949989e-13   8618
  7.495802e-01   7.753376e-11   6.655359e-03   5.587080e-13   9494
  7.721958e-01   9.003692e-11   6.420657e-03   6.547023e-13   9618
  7.945082e-01   1.052625e-10   6.522732e-03   7.491168e-13   10306
  8.169314e-01   1.186924e-10   6.582267e-03   7.994998e-13   10942
  8.392838e-01   1.334588e-10   6.426710e-03   8.937557e-13   11452
  8.616156e-01   1.508251e-10   6.314015e-03   9.903447e-13   12046
  8.837539e-01   1.715953e-10   6.203919e-03   1.094346e-12   12522
  9.061496e-01   1.910881e-10   6.484290e-03   1.167177e-12   13562
  9.287321e-01   2.163841e-10   6.598088e-03   1.274566e-12   14182
  9.513437e-01   2.375169e-10   6.662158e-03   1.389730e-12   14986
  9.735647e-01   2.642832e-10   6.336365e-03   1.547551e-12   14982
  9.957420e-01   2.868152e-10   6.586886e-03   1.608809e-12   16388
  1.018091e+00   3.226902e-10   6.328859e-03   1.786459e-12   16626
  1.040289e+00   3.520366e-10   6.420279e-03   1.922724e-12   17678
  1.062665e+00   3.897408e-10   6.320822e-03   2.092029e-12   18354
  1.084952e+00   4.294812e-10   6.374281e-03   2.233049e-12   19034
  1.107316e+00   4.651920e-10   6.533602e-03   2.362800e-12   20142
  1.130052e+00   5.077259e-10   6.683525e-03   2.477161e-12   21386
  1.152535e+00   5.467833e-10   6.399747e-03   2.662090e-12   21318
  1.174826e+00   5.957252e-10   6.466397e-03   2.823365e-12   22676
  1.197287e+00   6.425562e-10   6.400053e-03   2.996779e-12   23322
