# power spectrum of velocity
# redshift z=0.816300
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   7.021509e-07   5.044698e-03   5.362756e-08   18
  5.763401e-02   8.288824e-07   6.101518e-03   2.881640e-08   62
  8.021500e-02   8.969445e-07   4.220981e-03   2.920491e-08   90
  1.015929e-01   7.388267e-07   6.661592e-03   2.182701e-08   170
  1.238408e-01   6.276883e-07   6.924022e-03   1.876524e-08   246
  1.455653e-01   6.330171e-07   6.601001e-03   1.782702e-08   338
  1.670045e-01   5.475864e-07   5.675008e-03   1.629933e-08   432
  1.890860e-01   5.314649e-07   5.814033e-03   1.497213e-08   578
  2.126531e-01   4.621676e-07   6.950299e-03   1.256260e-08   810
  2.364171e-01   4.030640e-07   6.650931e-03   1.109592e-08   950
  2.584110e-01   4.017863e-07   5.937311e-03   1.058531e-08   1002
  2.804014e-01   3.711070e-07   6.790366e-03   8.731236e-09   1334
  3.026544e-01   3.513947e-07   6.359237e-03   8.191081e-09   1410
  3.238383e-01   3.255781e-07   6.353415e-03   7.443639e-09   1652
  3.459805e-01   2.990087e-07   6.270062e-03   6.385925e-09   1974
  3.687015e-01   2.782352e-07   6.145597e-03   5.679837e-09   2234
  3.914852e-01   2.703237e-07   6.465304e-03   5.181018e-09   2554
  4.146404e-01   2.360357e-07   6.766617e-03   4.258698e-09   2950
  4.373171e-01   2.244572e-07   6.333753e-03   3.982839e-09   3042
  4.593379e-01   2.119964e-07   6.459188e-03   3.628030e-09   3422
  4.812041e-01   2.013215e-07   6.233806e-03   3.568210e-09   3618
  5.032209e-01   1.934818e-07   6.489853e-03   2.985484e-09   4172
  5.256126e-01   1.848910e-07   6.278215e-03   2.766291e-09   4470
  5.481222e-01   1.760487e-07   6.415795e-03   2.551290e-09   4970
  5.707131e-01   1.713926e-07   6.445533e-03   2.270503e-09   5334
  5.933173e-01   1.604546e-07   6.620458e-03   2.091745e-09   5810
  6.156523e-01   1.524574e-07   6.578023e-03   1.910352e-09   6114
  6.381341e-01   1.442474e-07   6.702829e-03   1.733424e-09   6782
  6.600508e-01   1.426812e-07   6.114761e-03   1.804686e-09   6684
  6.817733e-01   1.335264e-07   6.320015e-03   1.558773e-09   7574
  7.042989e-01   1.291665e-07   6.383283e-03   1.396413e-09   8154
  7.267523e-01   1.238481e-07   6.350446e-03   1.289917e-09   8618
  7.495802e-01   1.164401e-07   6.655359e-03   1.159078e-09   9494
  7.721958e-01   1.123077e-07   6.420657e-03   1.149115e-09   9618
  7.945082e-01   1.097981e-07   6.522732e-03   1.049576e-09   10306
  8.169314e-01   1.058882e-07   6.582267e-03   9.931963e-10   10942
  8.392838e-01   9.956120e-08   6.426710e-03   9.205642e-10   11452
  8.616156e-01   9.611461e-08   6.314015e-03   8.674557e-10   12046
  8.837539e-01   9.158870e-08   6.203919e-03   8.132074e-10   12522
  9.061496e-01   8.947585e-08   6.484290e-03   7.539256e-10   13562
  9.287321e-01   8.600183e-08   6.598088e-03   7.232852e-10   14182
  9.513437e-01   8.238990e-08   6.662158e-03   6.784126e-10   14986
  9.735647e-01   8.002031e-08   6.336365e-03   6.390574e-10   14982
  9.957420e-01   7.713879e-08   6.586886e-03   5.942941e-10   16388
  1.018091e+00   7.604010e-08   6.328859e-03   5.842518e-10   16626
  1.040289e+00   7.118061e-08   6.420279e-03   5.338791e-10   17678
  1.062665e+00   7.007378e-08   6.320822e-03   5.116474e-10   18354
  1.084952e+00   6.695072e-08   6.374281e-03   4.744851e-10   19034
  1.107316e+00   6.418578e-08   6.533602e-03   4.416057e-10   20142
  1.130052e+00   6.156294e-08   6.683525e-03   4.121062e-10   21386
  1.152535e+00   6.029742e-08   6.399747e-03   3.958713e-10   21318
  1.174826e+00   5.917649e-08   6.466397e-03   3.854167e-10   22676
  1.197287e+00   5.555125e-08   6.400053e-03   3.501257e-10   23322
  1.219569e+00   5.425757e-08   6.320268e-03   3.405924e-10   24134
  1.241897e+00   5.301184e-08   6.431744e-03   3.203685e-10   25146
  1.264263e+00   5.122291e-08   6.401452e-03   3.061774e-10   26030
  1.286511e+00   4.975478e-08   6.436689e-03   2.962526e-10   26674
  1.309005e+00   4.823746e-08   6.617025e-03   2.726557e-10   28570
  1.331328e+00   4.626057e-08   6.394995e-03   2.647164e-10   28224
  1.353730e+00   4.503016e-08   6.612954e-03   2.452723e-10   30626
