# power spectrum of omega (curl v)
# redshift z=0.136700
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   2.164908e-17   5.044698e-03   3.391768e-18   18
  5.763401e-02   4.813699e-16   6.101518e-03   5.199929e-17   62
  8.021500e-02   2.830704e-15   4.220981e-03   2.247810e-16   90
  1.015929e-01   1.060647e-14   6.661592e-03   6.289842e-16   170
  1.238408e-01   3.944122e-14   6.924022e-03   1.950207e-15   246
  1.455653e-01   7.562636e-14   6.601001e-03   3.361488e-15   338
  1.670045e-01   1.984391e-13   5.675008e-03   6.766068e-15   432
  1.890860e-01   4.145439e-13   5.814033e-03   1.214141e-14   578
  2.126531e-01   7.546537e-13   6.950299e-03   1.828853e-14   810
  2.364171e-01   1.384391e-12   6.650931e-03   3.237246e-14   950
  2.584110e-01   2.330032e-12   5.937311e-03   4.848533e-14   1002
  2.804014e-01   3.620038e-12   6.790366e-03   7.155294e-14   1334
  3.026544e-01   5.615103e-12   6.359237e-03   1.058835e-13   1410
  3.238383e-01   7.928319e-12   6.353415e-03   1.436905e-13   1652
  3.459805e-01   1.096618e-11   6.270062e-03   1.820423e-13   1974
  3.687015e-01   1.508390e-11   6.145597e-03   2.295623e-13   2234
  3.914852e-01   2.049914e-11   6.465304e-03   2.861014e-13   2554
  4.146404e-01   2.821901e-11   6.766617e-03   3.760090e-13   2950
  4.373171e-01   3.661545e-11   6.333753e-03   4.743932e-13   3042
  4.593379e-01   4.555559e-11   6.459188e-03   5.601732e-13   3422
  4.812041e-01   5.828554e-11   6.233806e-03   6.978813e-13   3618
  5.032209e-01   7.278409e-11   6.489853e-03   7.846604e-13   4172
  5.256126e-01   8.652941e-11   6.278215e-03   9.588379e-13   4470
  5.481222e-01   1.066481e-10   6.415795e-03   1.069962e-12   4970
  5.707131e-01   1.305148e-10   6.445533e-03   1.296975e-12   5334
  5.933173e-01   1.604507e-10   6.620458e-03   1.522132e-12   5810
  6.156523e-01   1.879883e-10   6.578023e-03   1.680543e-12   6114
  6.381341e-01   2.198066e-10   6.702829e-03   1.883154e-12   6782
  6.600508e-01   2.603295e-10   6.114761e-03   2.247445e-12   6684
  6.817733e-01   2.956089e-10   6.320015e-03   2.421728e-12   7574
  7.042989e-01   3.410917e-10   6.383283e-03   2.690434e-12   8154
  7.267523e-01   3.895893e-10   6.350446e-03   3.013686e-12   8618
  7.495802e-01   4.395073e-10   6.655359e-03   3.199454e-12   9494
  7.721958e-01   5.008994e-10   6.420657e-03   3.551783e-12   9618
  7.945082e-01   5.605758e-10   6.522732e-03   3.915335e-12   10306
  8.169314e-01   6.332203e-10   6.582267e-03   4.345221e-12   10942
  8.392838e-01   6.955034e-10   6.426710e-03   4.614141e-12   11452
  8.616156e-01   7.775974e-10   6.314015e-03   5.016763e-12   12046
  8.837539e-01   8.582527e-10   6.203919e-03   5.376682e-12   12522
