# power spectrum of delta
# redshift z=1.906600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   5.099846e-03   5.044698e-03   5.272361e-04   18
  5.763401e-02   1.847841e-02   6.101518e-03   8.530199e-04   62
  8.021500e-02   3.831914e-02   4.220981e-03   1.200582e-03   90
  1.015929e-01   5.076500e-02   6.661592e-03   1.220679e-03   170
  1.238408e-01   6.715276e-02   6.924022e-03   1.679931e-03   246
  1.455653e-01   9.461260e-02   6.601001e-03   2.155147e-03   338
  1.670045e-01   1.112747e-01   5.675008e-03   2.572109e-03   432
  1.890860e-01   1.364912e-01   5.814033e-03   3.050082e-03   578
  2.126531e-01   1.596534e-01   6.950299e-03   3.476229e-03   810
  2.364171e-01   1.757416e-01   6.650931e-03   3.991640e-03   950
  2.584110e-01   2.072679e-01   5.937311e-03   0.000000e+00   1002
  2.804014e-01   2.347769e-01   6.790366e-03   0.000000e+00   1334
  3.026544e-01   2.649474e-01   6.359237e-03   0.000000e+00   1410
  3.238383e-01   2.833833e-01   6.353415e-03   0.000000e+00   1652
  3.459805e-01   3.040713e-01   6.270062e-03   0.000000e+00   1974
  3.687015e-01   3.314458e-01   6.145597e-03   0.000000e+00   2234
  3.914852e-01   3.739260e-01   6.465304e-03   0.000000e+00   2554
  4.146404e-01   3.752030e-01   6.766617e-03   0.000000e+00   2950
  4.373171e-01   4.062939e-01   6.333753e-03   0.000000e+00   3042
  4.593379e-01   4.190438e-01   6.459188e-03   0.000000e+00   3422
  4.812041e-01   4.692430e-01   6.233806e-03   0.000000e+00   3618
  5.032209e-01   4.903440e-01   6.489853e-03   0.000000e+00   4172
  5.256126e-01   5.328211e-01   6.278215e-03   0.000000e+00   4470
  5.481222e-01   5.607823e-01   6.415795e-03   0.000000e+00   4970
  5.707131e-01   5.987418e-01   6.445533e-03   0.000000e+00   5334
  5.933173e-01   6.190191e-01   6.620458e-03   0.000000e+00   5810
  6.156523e-01   6.692356e-01   6.578023e-03   0.000000e+00   6114
  6.381341e-01   6.798379e-01   6.702829e-03   0.000000e+00   6782
  6.600508e-01   7.297997e-01   6.114761e-03   0.000000e+00   6684
  6.817733e-01   7.432108e-01   6.320015e-03   0.000000e+00   7574
  7.042989e-01   7.900469e-01   6.383283e-03   0.000000e+00   8154
  7.267523e-01   8.145097e-01   6.350446e-03   0.000000e+00   8618
  7.495802e-01   8.625990e-01   6.655359e-03   0.000000e+00   9494
  7.721958e-01   9.049316e-01   6.420657e-03   0.000000e+00   9618
  7.945082e-01   9.362153e-01   6.522732e-03   0.000000e+00   10306
  8.169314e-01   9.729558e-01   6.582267e-03   0.000000e+00   10942
  8.392838e-01   1.023592e+00   6.426710e-03   0.000000e+00   11452
  8.616156e-01   1.040618e+00   6.314015e-03   0.000000e+00   12046
  8.837539e-01   1.072433e+00   6.203919e-03   0.000000e+00   12522
  9.061496e-01   1.131827e+00   6.484290e-03   0.000000e+00   13562
  9.287321e-01   1.199160e+00   6.598088e-03   0.000000e+00   14182
  9.513437e-01   1.221690e+00   6.662158e-03   0.000000e+00   14986
  9.735647e-01   1.277324e+00   6.336365e-03   0.000000e+00   14982
  9.957420e-01   1.296249e+00   6.586886e-03   0.000000e+00   16388
  1.018091e+00   1.374355e+00   6.328859e-03   0.000000e+00   16626
  1.040289e+00   1.408122e+00   6.420279e-03   0.000000e+00   17678
  1.062665e+00   1.461271e+00   6.320822e-03   0.000000e+00   18354
  1.084952e+00   1.485350e+00   6.374281e-03   0.000000e+00   19034
  1.107316e+00   1.543934e+00   6.533602e-03   0.000000e+00   20142
  1.130052e+00   1.582407e+00   6.683525e-03   0.000000e+00   21386
  1.152535e+00   1.671125e+00   6.399747e-03   0.000000e+00   21318
  1.174826e+00   1.698835e+00   6.466397e-03   0.000000e+00   22676
  1.197287e+00   1.739929e+00   6.400053e-03   0.000000e+00   23322
  1.219569e+00   1.777775e+00   6.320268e-03   0.000000e+00   24134
  1.241897e+00   1.876530e+00   6.431744e-03   0.000000e+00   25146
  1.264263e+00   1.909696e+00   6.401452e-03   0.000000e+00   26030
  1.286511e+00   1.950948e+00   6.436689e-03   0.000000e+00   26674
  1.309005e+00   2.049058e+00   6.617025e-03   0.000000e+00   28570
  1.331328e+00   2.063369e+00   6.394995e-03   0.000000e+00   28224
  1.353730e+00   2.107622e+00   6.612954e-03   0.000000e+00   30626
  1.376139e+00   2.163557e+00   6.188716e-03   0.000000e+00   30158
  1.398198e+00   2.253430e+00   6.341847e-03   0.000000e+00   31674
  1.420633e+00   2.278722e+00   6.552335e-03   0.000000e+00   33306
  1.442956e+00   2.351821e+00   6.347056e-03   0.000000e+00   33422
  1.465264e+00   2.389586e+00   6.513108e-03   0.000000e+00   35298
  1.487916e+00   2.506932e+00   6.516416e-03   0.000000e+00   36650
  1.510372e+00   2.519858e+00   6.454814e-03   0.000000e+00   36992
  1.532811e+00   2.586028e+00   6.513536e-03   0.000000e+00   38730
  1.555258e+00   2.681678e+00   6.353885e-03   0.000000e+00   39246
  1.577568e+00   2.732898e+00   6.455390e-03   0.000000e+00   40466
  1.599767e+00   2.774333e+00   6.293773e-03   0.000000e+00   41170
  1.622137e+00   2.875331e+00   6.567546e-03   0.000000e+00   43534
  1.644564e+00   2.861532e+00   6.325250e-03   0.000000e+00   43650
  1.666806e+00   2.978150e+00   6.402960e-03   0.000000e+00   45272
  1.689341e+00   3.040366e+00   6.516762e-03   0.000000e+00   47098
  1.711828e+00   3.115057e+00   6.404451e-03   0.000000e+00   47746
  1.734150e+00   3.163133e+00   6.444169e-03   0.000000e+00   48870
  1.756360e+00   3.265820e+00   6.286874e-03   0.000000e+00   49682
  1.778525e+00   3.289964e+00   6.326647e-03   0.000000e+00   51222
  1.800935e+00   3.331383e+00   6.557316e-03   0.000000e+00   53378
  1.823276e+00   3.414900e+00   6.301611e-03   0.000000e+00   53634
  1.845811e+00   3.512878e+00   6.634337e-03   0.000000e+00   56888
  1.868406e+00   3.591302e+00   6.395733e-03   0.000000e+00   56650
  1.890835e+00   3.670103e+00   6.537955e-03   0.000000e+00   58786
  1.913211e+00   3.724197e+00   6.361015e-03   0.000000e+00   59214
  1.935520e+00   3.819725e+00   6.586702e-03   0.000000e+00   61250
  1.957781e+00   3.892482e+00   6.392870e-03   0.000000e+00   61686
  1.979969e+00   3.972007e+00   6.414087e-03   0.000000e+00   63626
  2.002425e+00   4.001692e+00   6.533519e-03   0.000000e+00   66204
  2.024979e+00   4.106882e+00   6.549144e-03   0.000000e+00   67094
  2.047324e+00   4.207248e+00   6.403473e-03   0.000000e+00   67890
  2.069704e+00   4.225067e+00   6.363893e-03   0.000000e+00   70334
  2.092058e+00   4.341021e+00   6.261740e-03   0.000000e+00   70626
  2.114244e+00   4.448814e+00   6.521481e-03   0.000000e+00   72554
  2.136583e+00   4.478794e+00   6.543186e-03   0.000000e+00   74550
  2.158931e+00   4.542799e+00   6.418309e-03   0.000000e+00   75674
  2.181263e+00   4.662189e+00   6.374257e-03   0.000000e+00   77564
  2.203870e+00   4.745425e+00   6.555676e-03   0.000000e+00   80766
  2.226373e+00   4.796344e+00   6.321106e-03   0.000000e+00   80202
  2.248753e+00   4.874902e+00   6.417816e-03   0.000000e+00   83102
  2.271187e+00   5.016039e+00   6.446404e-03   0.000000e+00   83890
  2.293506e+00   5.011188e+00   6.479320e-03   0.000000e+00   85522
  2.315740e+00   5.098507e+00   6.286742e-03   0.000000e+00   86670
  2.338062e+00   5.173969e+00   6.387814e-03   0.000000e+00   89588
  2.360532e+00   5.292841e+00   6.556601e-03   0.000000e+00   91038
  2.382934e+00   5.393667e+00   6.400576e-03   0.000000e+00   92522
  2.405285e+00   5.465635e+00   6.335531e-03   0.000000e+00   94242
  2.427820e+00   5.514553e+00   6.570514e-03   0.000000e+00   97550
  2.450162e+00   5.607449e+00   6.600388e-03   0.000000e+00   96250
  2.472297e+00   5.733716e+00   6.503870e-03   0.000000e+00   99166
  2.494559e+00   5.791978e+00   6.296719e-03   0.000000e+00   100932
  2.516987e+00   5.857858e+00   6.590075e-03   0.000000e+00   104306
  2.539456e+00   5.961848e+00   6.528307e-03   0.000000e+00   104990
  2.561902e+00   6.038337e+00   6.304007e-03   0.000000e+00   107874
  2.584334e+00   6.120906e+00   5.965259e-03   0.000000e+00   108322
  2.606698e+00   6.226076e+00   5.813438e-03   0.000000e+00   111454
  2.629068e+00   6.306951e+00   6.335760e-03   0.000000e+00   112002
  2.651317e+00   6.357187e+00   6.410989e-03   0.000000e+00   114158
  2.673611e+00   6.461561e+00   6.286844e-03   0.000000e+00   116148
  2.695991e+00   6.546494e+00   6.537826e-03   0.000000e+00   118754
  2.718416e+00   6.692738e+00   6.575794e-03   0.000000e+00   120942
  2.740900e+00   6.719853e+00   6.342240e-03   0.000000e+00   123170
  2.763262e+00   6.817613e+00   6.650969e-03   0.000000e+00   123638
  2.785600e+00   6.893703e+00   6.153599e-03   0.000000e+00   126858
  2.807914e+00   6.991449e+00   6.469362e-03   0.000000e+00   127698
  2.830202e+00   7.056015e+00   6.499720e-03   0.000000e+00   130640
  2.852586e+00   7.174558e+00   6.438107e-03   0.000000e+00   132642
  2.874952e+00   7.233613e+00   6.352714e-03   0.000000e+00   134534
  2.897404e+00   7.331047e+00   6.450292e-03   0.000000e+00   137954
  2.919986e+00   7.412011e+00   6.404556e-03   0.000000e+00   140610
  2.942360e+00   7.521999e+00   6.521873e-03   0.000000e+00   139590
  2.964634e+00   7.598607e+00   6.591979e-03   0.000000e+00   143546
  2.987021e+00   7.707723e+00   6.217266e-03   0.000000e+00   145338
  3.009339e+00   7.794383e+00   6.480654e-03   0.000000e+00   147272
  3.031731e+00   7.871922e+00   6.564942e-03   0.000000e+00   150434
  3.054162e+00   7.965388e+00   6.277015e-03   0.000000e+00   152214
  3.076475e+00   8.025169e+00   6.504696e-03   0.000000e+00   153186
  3.098915e+00   8.138049e+00   6.609780e-03   0.000000e+00   158642
  3.121323e+00   8.192636e+00   6.021968e-03   0.000000e+00   157350
  3.143640e+00   8.339153e+00   6.436672e-03   0.000000e+00   161906
  3.165888e+00   8.384745e+00   6.311708e-03   0.000000e+00   160824
  3.188240e+00   8.513472e+00   6.985667e-03   0.000000e+00   167906
  3.210725e+00   8.509880e+00   6.372774e-03   0.000000e+00   167578
  3.233024e+00   8.680680e+00   6.370745e-03   0.000000e+00   169798
  3.255417e+00   8.751336e+00   6.490887e-03   0.000000e+00   173586
  3.277853e+00   8.781037e+00   6.621414e-03   0.000000e+00   175274
  3.300233e+00   8.931777e+00   6.588123e-03   0.000000e+00   177654
  3.322649e+00   8.978883e+00   6.519121e-03   0.000000e+00   180698
  3.345071e+00   9.033661e+00   6.410851e-03   0.000000e+00   182680
  3.367431e+00   9.146897e+00   6.797950e-03   0.000000e+00   184138
  3.389748e+00   9.268988e+00   6.423517e-03   0.000000e+00   187138
  3.412184e+00   9.361260e+00   6.414025e-03   0.000000e+00   191134
  3.434561e+00   9.424721e+00   6.470581e-03   0.000000e+00   191010
  3.456874e+00   9.459576e+00   5.539857e-03   0.000000e+00   195134
  3.479180e+00   9.613826e+00   6.600104e-03   0.000000e+00   195810
  3.501526e+00   9.673511e+00   6.608369e-03   0.000000e+00   201140
  3.523888e+00   9.762671e+00   6.711381e-03   0.000000e+00   201054
  3.546202e+00   9.865075e+00   6.462105e-03   0.000000e+00   205250
  3.568580e+00   9.927009e+00   6.100936e-03   0.000000e+00   207366
  3.590958e+00   1.003922e+01   6.985273e-03   0.000000e+00   210578
  3.613360e+00   1.009743e+01   6.324005e-03   0.000000e+00   213066
  3.635836e+00   1.026945e+01   6.641688e-03   0.000000e+00   217382
  3.658206e+00   1.019212e+01   6.395760e-03   0.000000e+00   216306
  3.680475e+00   1.036458e+01   6.372599e-03   0.000000e+00   220652
  3.702896e+00   1.043321e+01   6.668047e-03   0.000000e+00   224622
  3.725362e+00   1.057712e+01   5.779893e-03   0.000000e+00   227066
  3.747752e+00   1.061984e+01   6.261135e-03   0.000000e+00   228574
  3.770100e+00   1.074145e+01   5.554436e-03   0.000000e+00   231466
  3.792430e+00   1.078156e+01   6.260163e-03   0.000000e+00   233946
  3.814844e+00   1.089647e+01   6.875536e-03   0.000000e+00   238694
  3.837178e+00   1.092925e+01   6.618711e-03   0.000000e+00   238068
  3.859525e+00   1.108068e+01   6.500634e-03   0.000000e+00   244190
  3.881972e+00   1.108104e+01   6.313782e-03   0.000000e+00   245634
  3.904316e+00   1.117038e+01   6.828267e-03   0.000000e+00   248090
  3.926693e+00   1.124892e+01   6.285490e-03   0.000000e+00   251958
  3.949081e+00   1.136941e+01   6.697987e-03   0.000000e+00   254042
  3.971388e+00   1.151209e+01   6.287961e-03   0.000000e+00   255714
  3.993796e+00   1.150060e+01   6.839972e-03   0.000000e+00   262358
  4.016214e+00   1.159250e+01   6.117500e-03   0.000000e+00   261900
  4.038662e+00   1.165042e+01   6.584667e-03   0.000000e+00   268646
  4.061015e+00   1.173573e+01   6.290873e-03   0.000000e+00   265578
  4.083321e+00   1.182882e+01   6.291309e-03   0.000000e+00   273290
  4.105698e+00   1.188740e+01   6.399247e-03   0.000000e+00   273678
  4.128093e+00   1.195921e+01   6.692071e-03   0.000000e+00   279698
  4.150495e+00   1.202368e+01   7.452451e-03   0.000000e+00   279630
  4.172783e+00   1.215512e+01   6.028599e-03   0.000000e+00   283004
  4.195181e+00   1.224110e+01   6.070621e-03   0.000000e+00   288330
  4.217593e+00   1.231622e+01   6.485451e-03   0.000000e+00   289718
  4.239927e+00   1.233755e+01   6.458771e-03   0.000000e+00   292290
  4.262196e+00   1.237146e+01   6.225582e-03   0.000000e+00   294134
  4.284546e+00   1.250037e+01   6.323979e-03   0.000000e+00   300642
  4.306999e+00   1.257399e+01   6.747347e-03   0.000000e+00   303386
  4.329363e+00   1.265833e+01   7.145389e-03   0.000000e+00   304662
  4.351748e+00   1.276525e+01   6.204824e-03   0.000000e+00   309812
  4.374152e+00   1.275235e+01   6.421729e-03   0.000000e+00   311570
  4.396623e+00   1.290115e+01   6.235243e-03   0.000000e+00   318270
  4.418991e+00   1.292975e+01   6.911024e-03   0.000000e+00   315090
  4.441281e+00   1.301026e+01   6.032844e-03   0.000000e+00   322646
  4.463622e+00   1.307598e+01   6.225975e-03   0.000000e+00   322722
  4.485989e+00   1.315401e+01   6.838770e-03   0.000000e+00   329930
  4.508427e+00   1.315423e+01   6.833970e-03   0.000000e+00   331824
  4.530867e+00   1.325545e+01   6.224704e-03   0.000000e+00   336266
  4.553237e+00   1.331065e+01   6.484485e-03   0.000000e+00   336094
  4.575555e+00   1.339034e+01   6.174049e-03   0.000000e+00   341386
  4.597916e+00   1.350487e+01   6.518276e-03   0.000000e+00   344338
  4.620261e+00   1.352782e+01   6.653916e-03   0.000000e+00   347638
  4.642628e+00   1.362966e+01   6.222642e-03   0.000000e+00   351618
  4.664976e+00   1.364682e+01   6.469335e-03   0.000000e+00   353792
  4.687393e+00   1.375003e+01   6.329688e-03   0.000000e+00   360538
  4.709883e+00   1.376153e+01   6.182432e-03   0.000000e+00   363250
  4.732222e+00   1.383736e+01   6.744958e-03   0.000000e+00   362334
  4.754613e+00   1.385989e+01   5.545243e-03   0.000000e+00   371642
  4.776982e+00   1.397691e+01   6.382925e-03   0.000000e+00   368794
  4.799278e+00   1.404128e+01   6.387716e-03   0.000000e+00   376510
  4.821650e+00   1.408696e+01   6.175606e-03   0.000000e+00   377994
  4.843996e+00   1.406308e+01   6.315711e-03   0.000000e+00   382760
  4.866396e+00   1.424101e+01   7.117109e-03   0.000000e+00   386674
  4.888807e+00   1.424954e+01   6.409886e-03   0.000000e+00   390298
  4.911191e+00   1.434965e+01   6.813593e-03   0.000000e+00   393142
  4.933591e+00   1.438015e+01   6.501083e-03   0.000000e+00   397762
  4.955871e+00   1.446988e+01   6.245542e-03   0.000000e+00   396270
  4.978166e+00   1.446344e+01   6.496904e-03   0.000000e+00   405194
  5.000562e+00   1.454220e+01   5.919945e-03   0.000000e+00   407580
  5.022943e+00   1.457576e+01   6.908258e-03   0.000000e+00   411782
  5.045306e+00   1.465144e+01   6.216883e-03   0.000000e+00   414114
  5.067735e+00   1.471501e+01   6.713185e-03   0.000000e+00   421562
  5.090174e+00   1.474335e+01   6.517221e-03   0.000000e+00   421910
  5.112574e+00   1.485814e+01   6.197409e-03   0.000000e+00   427818
  5.134974e+00   1.487107e+01   7.260805e-03   0.000000e+00   429430
  5.157303e+00   1.496832e+01   6.809277e-03   0.000000e+00   432322
  5.179645e+00   1.490632e+01   5.417698e-03   0.000000e+00   437428
  5.202002e+00   1.498897e+01   5.452295e-03   0.000000e+00   440590
  5.224403e+00   1.506959e+01   6.462272e-03   0.000000e+00   446770
  5.246845e+00   1.509739e+01   6.090732e-03   0.000000e+00   449782
  5.269175e+00   1.519047e+01   6.553056e-03   0.000000e+00   449706
  5.291511e+00   1.520406e+01   6.515837e-03   0.000000e+00   458042
  5.313861e+00   1.525038e+01   6.119020e-03   0.000000e+00   458158
  5.336202e+00   1.525849e+01   6.106022e-03   0.000000e+00   465124
  5.358552e+00   1.533079e+01   6.468032e-03   0.000000e+00   466230
  5.380943e+00   1.543423e+01   6.829184e-03   0.000000e+00   474386
  5.403347e+00   1.540747e+01   6.130252e-03   0.000000e+00   475178
  5.425784e+00   1.544901e+01   6.824504e-03   0.000000e+00   483558
  5.448229e+00   1.553052e+01   5.492436e-03   0.000000e+00   483354
  5.470572e+00   1.552683e+01   5.327068e-03   0.000000e+00   487178
  5.492930e+00   1.559907e+01   6.647150e-03   0.000000e+00   492006
  5.515271e+00   1.561859e+01   6.317722e-03   0.000000e+00   494852
  5.537618e+00   1.567882e+01   6.304247e-03   0.000000e+00   499502
  5.559996e+00   1.571434e+01   5.824134e-03   0.000000e+00   504618
  5.582394e+00   1.577258e+01   6.996176e-03   0.000000e+00   508506
  5.604824e+00   1.578822e+01   7.043389e-03   0.000000e+00   514406
  5.627193e+00   1.587666e+01   5.909523e-03   0.000000e+00   514026
  5.649494e+00   1.580198e+01   6.739378e-03   0.000000e+00   519230
  5.671805e+00   1.591891e+01   6.102049e-03   0.000000e+00   522620
  5.694158e+00   1.588710e+01   6.333388e-03   0.000000e+00   529458
  5.716574e+00   1.594492e+01   6.621455e-03   0.000000e+00   534078
  5.738967e+00   1.600059e+01   6.761308e-03   0.000000e+00   536666
  5.761303e+00   1.606024e+01   6.553976e-03   0.000000e+00   539270
  5.783741e+00   1.608731e+01   6.336699e-03   0.000000e+00   550530
  5.806191e+00   1.607004e+01   6.982104e-03   0.000000e+00   548474
  5.828530e+00   1.613034e+01   6.529975e-03   0.000000e+00   553518
  5.850854e+00   1.611867e+01   6.732624e-03   0.000000e+00   556116
  5.873250e+00   1.617082e+01   6.074733e-03   0.000000e+00   564890
  5.895607e+00   1.620676e+01   6.326648e-03   0.000000e+00   563718
  5.917987e+00   1.623199e+01   6.433256e-03   0.000000e+00   574298
  5.940398e+00   1.628910e+01   7.641482e-03   0.000000e+00   573966
  5.962766e+00   1.631852e+01   6.068721e-03   0.000000e+00   580586
  5.985126e+00   1.634417e+01   6.563206e-03   0.000000e+00   582666
  6.007511e+00   1.637791e+01   6.606642e-03   0.000000e+00   590648
  6.029891e+00   1.638930e+01   6.303924e-03   0.000000e+00   590578
  6.052199e+00   1.643400e+01   7.078407e-03   0.000000e+00   595990
  6.074561e+00   1.642245e+01   6.201502e-03   0.000000e+00   601778
  6.096961e+00   1.645716e+01   6.997902e-03   0.000000e+00   607578
  6.119373e+00   1.647522e+01   6.722837e-03   0.000000e+00   611294
  6.141771e+00   1.650640e+01   6.697770e-03   0.000000e+00   615498
  6.164114e+00   1.655718e+01   6.454104e-03   0.000000e+00   617274
  6.186486e+00   1.663729e+01   6.012670e-03   0.000000e+00   626360
  6.208872e+00   1.657941e+01   5.771004e-03   0.000000e+00   626658
  6.231231e+00   1.656069e+01   6.191697e-03   0.000000e+00   634022
  6.253568e+00   1.663571e+01   6.161775e-03   0.000000e+00   634554
  6.275945e+00   1.658576e+01   5.209721e-03   0.000000e+00   645026
  6.298332e+00   1.665254e+01   6.634563e-03   0.000000e+00   645182
  6.320704e+00   1.664581e+01   6.580459e-03   0.000000e+00   652938
  6.343072e+00   1.664876e+01   7.401114e-03   0.000000e+00   654336
  6.365469e+00   1.670946e+01   6.726539e-03   0.000000e+00   663242
  6.387867e+00   1.676894e+01   5.460901e-03   0.000000e+00   664002
  6.410200e+00   1.674373e+01   7.437274e-03   0.000000e+00   668990
  6.432560e+00   1.676360e+01   6.038904e-03   0.000000e+00   674554
  6.454898e+00   1.674447e+01   6.625449e-03   0.000000e+00   677158
  6.477291e+00   1.673430e+01   6.644340e-03   0.000000e+00   687306
  6.499736e+00   1.681144e+01   6.401077e-03   0.000000e+00   690290
  6.522108e+00   1.683321e+01   6.017201e-03   0.000000e+00   691992
  6.544509e+00   1.681983e+01   7.332766e-03   0.000000e+00   701402
  6.566900e+00   1.682164e+01   6.915998e-03   0.000000e+00   700826
  6.589250e+00   1.686525e+01   6.173788e-03   0.000000e+00   708726
  6.611621e+00   1.683606e+01   6.696841e-03   0.000000e+00   711690
  6.634006e+00   1.693896e+01   7.581469e-03   0.000000e+00   719606
  6.656343e+00   1.692705e+01   6.518462e-03   0.000000e+00   717810
  6.678695e+00   1.689038e+01   5.824456e-03   0.000000e+00   730412
  6.701111e+00   1.692662e+01   7.024063e-03   0.000000e+00   731782
  6.723530e+00   1.691972e+01   6.873062e-03   0.000000e+00   740458
  6.745892e+00   1.695160e+01   6.707712e-03   0.000000e+00   737494
  6.768211e+00   1.695185e+01   5.711584e-03   0.000000e+00   747298
  6.790586e+00   1.702757e+01   5.797439e-03   0.000000e+00   751762
  6.812938e+00   1.697596e+01   6.587799e-03   0.000000e+00   755470
  6.835285e+00   1.698454e+01   6.782773e-03   0.000000e+00   761442
  6.857716e+00   1.696953e+01   6.588568e-03   0.000000e+00   770816
  6.880117e+00   1.699732e+01   5.652850e-03   0.000000e+00   769242
  6.902527e+00   1.701767e+01   6.239547e-03   0.000000e+00   782162
  6.924881e+00   1.702085e+01   8.782234e-03   0.000000e+00   775230
  6.947207e+00   1.704121e+01   5.594527e-03   0.000000e+00   789866
  6.969568e+00   1.703204e+01   5.557620e-03   0.000000e+00   787938
  6.991917e+00   1.703590e+01   5.338172e-03   0.000000e+00   799574
  7.014332e+00   1.706120e+01   7.386050e-03   0.000000e+00   803028
  7.036695e+00   1.701630e+01   6.437138e-03   0.000000e+00   805574
  7.059047e+00   1.702760e+01   7.058294e-03   0.000000e+00   812034
  7.081459e+00   1.704886e+01   7.423816e-03   0.000000e+00   820970
  7.103857e+00   1.707738e+01   6.493729e-03   0.000000e+00   821174
  7.126168e+00   1.706422e+01   6.534116e-03   0.000000e+00   825186
  7.148507e+00   1.702892e+01   7.343106e-03   0.000000e+00   833142
  7.170833e+00   1.705093e+01   6.426859e-03   0.000000e+00   834788
  7.193212e+00   1.703519e+01   7.975005e-03   0.000000e+00   847858
  7.215716e+00   1.705395e+01   6.069835e-03   0.000000e+00   854278
  7.238117e+00   1.701446e+01   5.404737e-03   0.000000e+00   850914
  7.260454e+00   1.705659e+01   5.188640e-03   0.000000e+00   859250
  7.282849e+00   1.705579e+01   6.549415e-03   0.000000e+00   867126
  7.305227e+00   1.703454e+01   6.975429e-03   0.000000e+00   868274
  7.327553e+00   1.701569e+01   7.289624e-03   0.000000e+00   873606
  7.349886e+00   1.700035e+01   4.807666e-03   0.000000e+00   879284
  7.372265e+00   1.702290e+01   7.139256e-03   0.000000e+00   887666
  7.394722e+00   1.699410e+01   7.443262e-03   0.000000e+00   897030
  7.417135e+00   1.701000e+01   6.073920e-03   0.000000e+00   894378
  7.439489e+00   1.700017e+01   6.502339e-03   0.000000e+00   903254
  7.461834e+00   1.701838e+01   6.956502e-03   0.000000e+00   904562
  7.484170e+00   1.700921e+01   5.977298e-03   0.000000e+00   913362
  7.506501e+00   1.696066e+01   4.866801e-03   0.000000e+00   915592
  7.528884e+00   1.700219e+01   7.254192e-03   0.000000e+00   927946
  7.551264e+00   1.698493e+01   8.112907e-03   0.000000e+00   926094
  7.573690e+00   1.694961e+01   6.289273e-03   0.000000e+00   942890
  7.596112e+00   1.700115e+01   6.795893e-03   0.000000e+00   937266
  7.618472e+00   1.695401e+01   5.921230e-03   0.000000e+00   948854
  7.640841e+00   1.693569e+01   5.198272e-03   0.000000e+00   948714
  7.663162e+00   1.695084e+01   5.786033e-03   0.000000e+00   956186
  7.685531e+00   1.689529e+01   6.497757e-03   0.000000e+00   964272
  7.707929e+00   1.690533e+01   6.522888e-03   0.000000e+00   969458
  7.730305e+00   1.692542e+01   5.304361e-03   0.000000e+00   973358
  7.752696e+00   1.687032e+01   7.161241e-03   0.000000e+00   982098
  7.775064e+00   1.690864e+01   5.938413e-03   0.000000e+00   983178
  7.797465e+00   1.688473e+01   7.862531e-03   0.000000e+00   996350
  7.819856e+00   1.686478e+01   5.853734e-03   0.000000e+00   993530
  7.842135e+00   1.685874e+01   6.935777e-03   0.000000e+00   997848
  7.864479e+00   1.688186e+01   6.788019e-03   0.000000e+00   1010106
  7.886888e+00   1.685954e+01   6.869699e-03   0.000000e+00   1015730
  7.909266e+00   1.682256e+01   6.616231e-03   0.000000e+00   1018710
  7.931688e+00   1.676373e+01   6.684002e-03   0.000000e+00   1031282
  7.954076e+00   1.683643e+01   6.406906e-03   0.000000e+00   1027122
  7.976427e+00   1.680999e+01   6.472928e-03   0.000000e+00   1039838
  7.998792e+00   1.677002e+01   7.163724e-03   0.000000e+00   1039898
  8.021140e+00   1.675266e+01   6.974303e-03   0.000000e+00   1050288
  8.043503e+00   1.670543e+01   6.778861e-03   0.000000e+00   1052226
  8.065877e+00   1.672195e+01   4.581689e-03   0.000000e+00   1062746
  8.088279e+00   1.672280e+01   6.059473e-03   0.000000e+00   1067438
  8.110673e+00   1.669137e+01   5.988334e-03   0.000000e+00   1073730
  8.133054e+00   1.666470e+01   7.537490e-03   0.000000e+00   1078230
  8.155441e+00   1.667439e+01   6.039071e-03   0.000000e+00   1085594
