# power spectrum of delta
# redshift z=0.328400
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   1.949211e-02   5.044698e-03   2.013074e-03   18
  5.763401e-02   7.252795e-02   6.101518e-03   3.691478e-03   62
  8.021500e-02   1.515512e-01   4.220981e-03   6.248824e-03   90
  1.015929e-01   1.945154e-01   6.661592e-03   7.122305e-03   170
  1.238408e-01   2.564411e-01   6.924022e-03   1.071396e-02   246
  1.455653e-01   3.692335e-01   6.601001e-03   0.000000e+00   338
  1.670045e-01   4.526754e-01   5.675008e-03   0.000000e+00   432
  1.890860e-01   5.616332e-01   5.814033e-03   0.000000e+00   578
  2.126531e-01   6.503257e-01   6.950299e-03   0.000000e+00   810
  2.364171e-01   7.453789e-01   6.650931e-03   0.000000e+00   950
  2.584110e-01   9.331005e-01   5.937311e-03   0.000000e+00   1002
  2.804014e-01   1.056356e+00   6.790366e-03   0.000000e+00   1334
  3.026544e-01   1.273225e+00   6.359237e-03   0.000000e+00   1410
  3.238383e-01   1.375127e+00   6.353415e-03   0.000000e+00   1652
  3.459805e-01   1.538678e+00   6.270062e-03   0.000000e+00   1974
  3.687015e-01   1.641838e+00   6.145597e-03   0.000000e+00   2234
  3.914852e-01   1.905127e+00   6.465304e-03   0.000000e+00   2554
  4.146404e-01   1.963410e+00   6.766617e-03   0.000000e+00   2950
  4.373171e-01   2.242633e+00   6.333753e-03   0.000000e+00   3042
  4.593379e-01   2.396645e+00   6.459188e-03   0.000000e+00   3422
  4.812041e-01   2.535249e+00   6.233806e-03   0.000000e+00   3618
  5.032209e-01   2.913320e+00   6.489853e-03   0.000000e+00   4172
  5.256126e-01   3.170806e+00   6.278215e-03   0.000000e+00   4470
  5.481222e-01   3.541131e+00   6.415795e-03   0.000000e+00   4970
  5.707131e-01   3.795707e+00   6.445533e-03   0.000000e+00   5334
  5.933173e-01   4.079267e+00   6.620458e-03   0.000000e+00   5810
  6.156523e-01   4.393276e+00   6.578023e-03   0.000000e+00   6114
  6.381341e-01   4.669771e+00   6.702829e-03   0.000000e+00   6782
  6.600508e-01   4.967520e+00   6.114761e-03   0.000000e+00   6684
  6.817733e-01   5.301238e+00   6.320015e-03   0.000000e+00   7574
  7.042989e-01   5.748199e+00   6.383283e-03   0.000000e+00   8154
  7.267523e-01   6.006711e+00   6.350446e-03   0.000000e+00   8618
  7.495802e-01   6.263338e+00   6.655359e-03   0.000000e+00   9494
  7.721958e-01   6.643711e+00   6.420657e-03   0.000000e+00   9618
  7.945082e-01   7.138214e+00   6.522732e-03   0.000000e+00   10306
  8.169314e-01   7.458560e+00   6.582267e-03   0.000000e+00   10942
  8.392838e-01   7.893886e+00   6.426710e-03   0.000000e+00   11452
  8.616156e-01   8.496361e+00   6.314015e-03   0.000000e+00   12046
  8.837539e-01   8.681767e+00   6.203919e-03   0.000000e+00   12522
  9.061496e-01   9.151698e+00   6.484290e-03   0.000000e+00   13562
  9.287321e-01   9.545301e+00   6.598088e-03   0.000000e+00   14182
  9.513437e-01   1.004172e+01   6.662158e-03   0.000000e+00   14986
