# power spectrum of omega (curl v)
# redshift z=1.409500
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   5.744177e-19   5.044698e-03   1.077575e-19   18
  5.763401e-02   1.530439e-17   6.101518e-03   1.854610e-18   62
  8.021500e-02   7.087771e-17   4.220981e-03   6.987396e-18   90
  1.015929e-01   2.818602e-16   6.661592e-03   1.626902e-17   170
  1.238408e-01   8.386017e-16   6.924022e-03   4.303353e-17   246
  1.455653e-01   1.942701e-15   6.601001e-03   7.873940e-17   338
  1.670045e-01   4.595824e-15   5.675008e-03   1.594813e-16   432
  1.890860e-01   9.426197e-15   5.814033e-03   2.621386e-16   578
  2.126531e-01   1.830299e-14   6.950299e-03   4.903979e-16   810
  2.364171e-01   3.579943e-14   6.650931e-03   8.681285e-16   950
  2.584110e-01   6.396303e-14   5.937311e-03   1.471286e-15   1002
  2.804014e-01   9.981829e-14   6.790366e-03   2.012544e-15   1334
  3.026544e-01   1.533945e-13   6.359237e-03   3.088736e-15   1410
  3.238383e-01   2.295466e-13   6.353415e-03   4.054921e-15   1652
  3.459805e-01   3.239718e-13   6.270062e-03   5.282426e-15   1974
  3.687015e-01   4.396764e-13   6.145597e-03   6.883798e-15   2234
  3.914852e-01   6.335442e-13   6.465304e-03   8.803599e-15   2554
  4.146404e-01   8.873095e-13   6.766617e-03   1.177502e-14   2950
  4.373171e-01   1.214761e-12   6.333753e-03   1.591799e-14   3042
  4.593379e-01   1.556166e-12   6.459188e-03   1.882125e-14   3422
  4.812041e-01   2.070779e-12   6.233806e-03   2.531781e-14   3618
  5.032209e-01   2.644086e-12   6.489853e-03   2.973387e-14   4172
  5.256126e-01   3.369456e-12   6.278215e-03   3.652413e-14   4470
  5.481222e-01   4.232551e-12   6.415795e-03   4.366456e-14   4970
  5.707131e-01   5.313009e-12   6.445533e-03   5.237981e-14   5334
  5.933173e-01   6.493907e-12   6.620458e-03   6.089652e-14   5810
  6.156523e-01   7.699522e-12   6.578023e-03   7.119394e-14   6114
  6.381341e-01   9.627068e-12   6.702829e-03   8.196462e-14   6782
  6.600508e-01   1.108050e-11   6.114761e-03   9.742609e-14   6684
  6.817733e-01   1.332093e-11   6.320015e-03   1.088123e-13   7574
  7.042989e-01   1.591583e-11   6.383283e-03   1.227437e-13   8154
  7.267523e-01   1.842957e-11   6.350446e-03   1.395526e-13   8618
  7.495802e-01   2.179456e-11   6.655359e-03   1.603881e-13   9494
  7.721958e-01   2.567162e-11   6.420657e-03   1.874887e-13   9618
