# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     36   5.202281e+00   1.964848e-02   4.226182e+00   0.000000e+00   0.000000e+00
     37   5.249156e+00   1.996550e-02   4.192007e+00   0.000000e+00   0.000000e+00
     38   5.296031e+00   2.028501e-02   4.158388e+00   0.000000e+00   0.000000e+00
     39   5.342906e+00   2.060702e-02   4.125312e+00   0.000000e+00   0.000000e+00
     40   5.389781e+00   2.093153e-02   4.092764e+00   0.000000e+00   0.000000e+00
     41   5.436656e+00   2.125855e-02   4.060732e+00   0.000000e+00   0.000000e+00
     42   5.483531e+00   2.158806e-02   4.029205e+00   0.000000e+00   0.000000e+00
     43   5.530406e+00   2.192007e-02   3.998170e+00   0.000000e+00   0.000000e+00
     44   5.577281e+00   2.225458e-02   3.967615e+00   0.000000e+00   0.000000e+00
     45   5.624156e+00   2.259159e-02   3.937529e+00   0.000000e+00   0.000000e+00
     46   5.671031e+00   2.293111e-02   3.907902e+00   0.000000e+00   0.000000e+00
     47   5.717906e+00   2.327312e-02   3.878723e+00   0.000000e+00   0.000000e+00
     48   5.764781e+00   2.361763e-02   3.849981e+00   0.000000e+00   0.000000e+00
     49   5.811656e+00   2.396464e-02   3.821667e+00   0.000000e+00   0.000000e+00
     50   5.858531e+00   2.431416e-02   3.793772e+00   0.000000e+00   0.000000e+00
     51   5.905406e+00   2.466617e-02   3.766285e+00   0.000000e+00   0.000000e+00
     52   5.952281e+00   2.502068e-02   3.739199e+00   0.000000e+00   0.000000e+00
     53   5.999156e+00   2.537769e-02   3.712503e+00   0.000000e+00   0.000000e+00
     54   6.046031e+00   2.573721e-02   3.686191e+00   0.000000e+00   0.000000e+00
     55   6.092906e+00   2.609922e-02   3.660253e+00   0.000000e+00   0.000000e+00
     56   6.139781e+00   2.646373e-02   3.634681e+00   0.000000e+00   0.000000e+00
     57   6.186656e+00   2.683075e-02   3.609468e+00   0.000000e+00   0.000000e+00
     58   6.233531e+00   2.720026e-02   3.584606e+00   0.000000e+00   0.000000e+00
     59   6.280406e+00   2.757227e-02   3.560087e+00   0.000000e+00   0.000000e+00
     60   6.327281e+00   2.794679e-02   3.535906e+00   0.000000e+00   0.000000e+00
     61   6.374156e+00   2.832380e-02   3.512054e+00   0.000000e+00   0.000000e+00
     62   6.421031e+00   2.870332e-02   3.488525e+00   0.000000e+00   0.000000e+00
     63   6.467906e+00   2.908533e-02   3.465312e+00   0.000000e+00   0.000000e+00
     64   6.514781e+00   2.946985e-02   3.442409e+00   0.000000e+00   0.000000e+00
     65   6.561656e+00   2.985686e-02   3.419810e+00   0.000000e+00   0.000000e+00
     66   6.608531e+00   3.024638e-02   3.397508e+00   0.000000e+00   0.000000e+00
     67   6.655406e+00   3.063839e-02   3.375499e+00   0.000000e+00   0.000000e+00
     68   6.702281e+00   3.103291e-02   3.353775e+00   0.000000e+00   0.000000e+00
     69   6.749156e+00   3.142993e-02   3.332332e+00   0.000000e+00   0.000000e+00
     70   6.796031e+00   3.182944e-02   3.311164e+00   0.000000e+00   0.000000e+00
     71   6.842906e+00   3.223146e-02   3.290265e+00   0.000000e+00   0.000000e+00
     72   6.889781e+00   3.263598e-02   3.269631e+00   0.000000e+00   0.000000e+00
     73   6.936656e+00   3.304300e-02   3.249257e+00   0.000000e+00   0.000000e+00
     74   6.983531e+00   3.345252e-02   3.229137e+00   0.000000e+00   0.000000e+00
     75   7.030406e+00   3.386454e-02   3.209267e+00   0.000000e+00   0.000000e+00
     76   7.077281e+00   3.427906e-02   3.189643e+00   0.000000e+00   0.000000e+00
     77   7.124156e+00   3.469608e-02   3.170259e+00   0.000000e+00   0.000000e+00
     78   7.171031e+00   3.511560e-02   3.151111e+00   0.000000e+00   0.000000e+00
     79   7.217906e+00   3.553762e-02   3.132195e+00   0.000000e+00   0.000000e+00
     80   7.264781e+00   3.596215e-02   3.113507e+00   0.000000e+00   0.000000e+00
     81   7.311656e+00   3.638917e-02   3.095043e+00   0.000000e+00   0.000000e+00
     82   7.358531e+00   3.681869e-02   3.076798e+00   0.000000e+00   0.000000e+00
     83   7.405406e+00   3.725072e-02   3.058768e+00   0.000000e+00   0.000000e+00
     84   7.452281e+00   3.768524e-02   3.040951e+00   0.000000e+00   0.000000e+00
     85   7.499156e+00   3.812227e-02   3.023342e+00   0.000000e+00   0.000000e+00
     86   7.546031e+00   3.856180e-02   3.005937e+00   0.000000e+00   0.000000e+00
     87   7.592906e+00   3.900383e-02   2.988733e+00   0.000000e+00   0.000000e+00
     88   7.639781e+00   3.944836e-02   2.971726e+00   0.000000e+00   0.000000e+00
     89   7.686656e+00   3.989539e-02   2.954913e+00   0.000000e+00   0.000000e+00
     90   7.733531e+00   4.034492e-02   2.938291e+00   0.000000e+00   0.000000e+00
     91   7.780406e+00   4.079695e-02   2.921857e+00   0.000000e+00   0.000000e+00
     92   7.827281e+00   4.125148e-02   2.905607e+00   0.000000e+00   0.000000e+00
     93   7.874156e+00   4.170852e-02   2.889538e+00   0.000000e+00   0.000000e+00
     94   7.921031e+00   4.216805e-02   2.873647e+00   0.000000e+00   0.000000e+00
     95   7.967906e+00   4.263009e-02   2.857932e+00   0.000000e+00   0.000000e+00
     96   8.014781e+00   4.309463e-02   2.842388e+00   0.000000e+00   0.000000e+00
     97   8.061656e+00   4.356167e-02   2.827014e+00   0.000000e+00   0.000000e+00
     98   8.108531e+00   4.403121e-02   2.811807e+00   0.000000e+00   0.000000e+00
     99   8.155406e+00   4.450325e-02   2.796764e+00   0.000000e+00   0.000000e+00
    100   8.202281e+00   4.497780e-02   2.781883e+00   0.000000e+00   0.000000e+00
    101   8.249156e+00   4.545484e-02   2.767160e+00   0.000000e+00   0.000000e+00
    102   8.296031e+00   4.593439e-02   2.752593e+00   0.000000e+00   0.000000e+00
    103   8.342906e+00   4.641644e-02   2.738180e+00   0.000000e+00   0.000000e+00
    104   8.389781e+00   4.690099e-02   2.723918e+00   0.000000e+00   0.000000e+00
    105   8.436656e+00   4.738804e-02   2.709806e+00   0.000000e+00   0.000000e+00
    106   8.483531e+00   4.787760e-02   2.695840e+00   0.000000e+00   0.000000e+00
    107   8.530406e+00   4.836965e-02   2.682018e+00   0.000000e+00   0.000000e+00
    108   8.577281e+00   4.886421e-02   2.668338e+00   0.000000e+00   0.000000e+00
    109   8.624156e+00   4.936127e-02   2.654798e+00   0.000000e+00   0.000000e+00
    110   8.671031e+00   4.986083e-02   2.641396e+00   0.000000e+00   0.000000e+00
    111   8.717906e+00   5.036290e-02   2.628130e+00   0.000000e+00   0.000000e+00
    112   8.764781e+00   5.086747e-02   2.614997e+00   0.000000e+00   0.000000e+00
    113   8.811656e+00   5.137453e-02   2.601996e+00   0.000000e+00   0.000000e+00
    114   8.858531e+00   5.188411e-02   2.589125e+00   0.000000e+00   0.000000e+00
    115   8.905406e+00   5.239618e-02   2.576381e+00   0.000000e+00   0.000000e+00
    116   8.952281e+00   5.291076e-02   2.563763e+00   0.000000e+00   0.000000e+00
    117   8.999156e+00   5.342784e-02   2.551269e+00   0.000000e+00   0.000000e+00
    118   9.046031e+00   5.394742e-02   2.538898e+00   0.000000e+00   0.000000e+00
    119   9.092906e+00   5.446950e-02   2.526646e+00   0.000000e+00   0.000000e+00
    120   9.139781e+00   5.499409e-02   2.514513e+00   0.000000e+00   0.000000e+00
    121   9.186656e+00   5.552118e-02   2.502497e+00   0.000000e+00   0.000000e+00
    122   9.233531e+00   5.605077e-02   2.490596e+00   0.000000e+00   0.000000e+00
    123   9.280406e+00   5.658287e-02   2.478809e+00   0.000000e+00   0.000000e+00
    124   9.327281e+00   5.711747e-02   2.467134e+00   0.000000e+00   0.000000e+00
    125   9.374156e+00   5.765457e-02   2.455569e+00   0.000000e+00   0.000000e+00
    126   9.421031e+00   5.819418e-02   2.444113e+00   0.000000e+00   0.000000e+00
    127   9.467906e+00   5.873629e-02   2.432764e+00   0.000000e+00   0.000000e+00
    128   9.514781e+00   5.928090e-02   2.421521e+00   0.000000e+00   0.000000e+00
    129   9.561656e+00   5.982802e-02   2.410382e+00   0.000000e+00   0.000000e+00
    130   9.608531e+00   6.037764e-02   2.399346e+00   0.000000e+00   0.000000e+00
    131   9.655406e+00   6.092977e-02   2.388412e+00   0.000000e+00   0.000000e+00
    132   9.702281e+00   6.148440e-02   2.377578e+00   0.000000e+00   0.000000e+00
    133   9.749156e+00   6.204153e-02   2.366842e+00   0.000000e+00   0.000000e+00
    134   9.796031e+00   6.260117e-02   2.356203e+00   0.000000e+00   0.000000e+00
    135   9.842906e+00   6.316331e-02   2.345661e+00   0.000000e+00   0.000000e+00
    136   9.889781e+00   6.372796e-02   2.335214e+00   0.000000e+00   0.000000e+00
    137   9.936656e+00   6.429511e-02   2.324859e+00   0.000000e+00   0.000000e+00
    138   9.983531e+00   6.486477e-02   2.314597e+00   0.000000e+00   0.000000e+00
    139   1.003041e+01   6.543693e-02   2.304427e+00   0.000000e+00   0.000000e+00
    140   1.007728e+01   6.601160e-02   2.294345e+00   0.000000e+00   0.000000e+00
    141   1.012416e+01   6.658877e-02   2.284353e+00   0.000000e+00   0.000000e+00
    142   1.017103e+01   6.716845e-02   2.274448e+00   0.000000e+00   0.000000e+00
    143   1.021791e+01   6.775063e-02   2.264629e+00   0.000000e+00   0.000000e+00
    144   1.026478e+01   6.833532e-02   2.254896e+00   0.000000e+00   0.000000e+00
    145   1.031166e+01   6.892252e-02   2.245246e+00   0.000000e+00   0.000000e+00
    146   1.035853e+01   6.951222e-02   2.235680e+00   0.000000e+00   0.000000e+00
    147   1.040541e+01   7.010442e-02   2.226196e+00   0.000000e+00   0.000000e+00
    148   1.045228e+01   7.069914e-02   2.216792e+00   0.000000e+00   0.000000e+00
    149   1.049916e+01   7.129636e-02   2.207469e+00   0.000000e+00   0.000000e+00
    150   1.054603e+01   7.189608e-02   2.198224e+00   0.000000e+00   0.000000e+00
    151   1.059291e+01   7.249832e-02   2.189057e+00   0.000000e+00   0.000000e+00
    152   1.063978e+01   7.310306e-02   2.179967e+00   0.000000e+00   0.000000e+00
    153   1.068666e+01   7.371030e-02   2.170954e+00   0.000000e+00   0.000000e+00
    154   1.073353e+01   7.432006e-02   2.162015e+00   0.000000e+00   0.000000e+00
    155   1.078041e+01   7.493232e-02   2.153150e+00   0.000000e+00   0.000000e+00
    156   1.082728e+01   7.554709e-02   2.144358e+00   0.000000e+00   0.000000e+00
    157   1.087416e+01   7.616437e-02   2.135639e+00   0.000000e+00   0.000000e+00
    158   1.092103e+01   7.678416e-02   2.126991e+00   0.000000e+00   0.000000e+00
    159   1.096791e+01   7.740645e-02   2.118414e+00   0.000000e+00   0.000000e+00
    160   1.101478e+01   7.803126e-02   2.109906e+00   0.000000e+00   0.000000e+00
    161   1.106166e+01   7.865857e-02   2.101467e+00   0.000000e+00   0.000000e+00
    162   1.110853e+01   7.928839e-02   2.093097e+00   0.000000e+00   0.000000e+00
    163   1.115541e+01   7.992072e-02   2.084793e+00   0.000000e+00   0.000000e+00
    164   1.120228e+01   8.055556e-02   2.076556e+00   0.000000e+00   0.000000e+00
    165   1.124916e+01   8.119291e-02   2.068385e+00   0.000000e+00   0.000000e+00
    166   1.129603e+01   8.183277e-02   2.060278e+00   0.000000e+00   0.000000e+00
    167   1.134291e+01   8.247514e-02   2.052235e+00   0.000000e+00   0.000000e+00
    168   1.138978e+01   8.312002e-02   2.044256e+00   0.000000e+00   0.000000e+00
    169   1.143666e+01   8.376741e-02   2.036340e+00   0.000000e+00   0.000000e+00
    170   1.148353e+01   8.441731e-02   2.028485e+00   0.000000e+00   0.000000e+00
    171   1.153041e+01   8.506973e-02   2.020692e+00   0.000000e+00   0.000000e+00
    172   1.157728e+01   8.572465e-02   2.012959e+00   0.000000e+00   0.000000e+00
    173   1.162416e+01   8.638209e-02   2.005286e+00   0.000000e+00   0.000000e+00
    174   1.167103e+01   8.704204e-02   1.997671e+00   0.000000e+00   0.000000e+00
    175   1.171791e+01   8.770450e-02   1.990116e+00   0.000000e+00   0.000000e+00
    176   1.176478e+01   8.836947e-02   1.982618e+00   0.000000e+00   0.000000e+00
    177   1.181166e+01   8.903696e-02   1.975177e+00   0.000000e+00   0.000000e+00
    178   1.185853e+01   8.970696e-02   1.967793e+00   0.000000e+00   0.000000e+00
    179   1.190541e+01   9.037947e-02   1.960464e+00   0.000000e+00   0.000000e+00
    180   1.195228e+01   9.105450e-02   1.953191e+00   0.000000e+00   0.000000e+00
    181   1.199916e+01   9.173204e-02   1.945973e+00   0.000000e+00   0.000000e+00
    182   1.204603e+01   9.241209e-02   1.938808e+00   0.000000e+00   0.000000e+00
    183   1.209291e+01   9.309466e-02   1.931697e+00   0.000000e+00   0.000000e+00
    184   1.213978e+01   9.377975e-02   1.924639e+00   0.000000e+00   0.000000e+00
    185   1.218666e+01   9.446735e-02   1.917633e+00   0.000000e+00   0.000000e+00
    186   1.223353e+01   9.515747e-02   1.910679e+00   0.000000e+00   0.000000e+00
    187   1.228041e+01   9.585010e-02   1.903775e+00   0.000000e+00   0.000000e+00
    188   1.232728e+01   9.654525e-02   1.896923e+00   0.000000e+00   0.000000e+00
    189   1.237416e+01   9.724291e-02   1.890120e+00   0.000000e+00   0.000000e+00
    190   1.242103e+01   9.794310e-02   1.883367e+00   0.000000e+00   0.000000e+00
    191   1.246791e+01   9.864580e-02   1.876663e+00   0.000000e+00   0.000000e+00
    192   1.251478e+01   9.935101e-02   1.870008e+00   0.000000e+00   0.000000e+00
    193   1.256166e+01   1.000588e-01   1.863400e+00   0.000000e+00   0.000000e+00
    194   1.260853e+01   1.007690e-01   1.856840e+00   0.000000e+00   0.000000e+00
    195   1.265541e+01   1.014818e-01   1.850327e+00   0.000000e+00   0.000000e+00
    196   1.270228e+01   1.021971e-01   1.843860e+00   0.000000e+00   0.000000e+00
    197   1.274916e+01   1.029149e-01   1.837439e+00   0.000000e+00   0.000000e+00
    198   1.279603e+01   1.036352e-01   1.831064e+00   0.000000e+00   0.000000e+00
    199   1.284291e+01   1.043581e-01   1.824734e+00   0.000000e+00   0.000000e+00
    200   1.288978e+01   1.050835e-01   1.818448e+00   0.000000e+00   0.000000e+00
    201   1.293666e+01   1.058114e-01   1.812207e+00   0.000000e+00   0.000000e+00
    202   1.298353e+01   1.065418e-01   1.806009e+00   0.000000e+00   0.000000e+00
    203   1.303041e+01   1.072747e-01   1.799855e+00   0.000000e+00   0.000000e+00
    204   1.307728e+01   1.080102e-01   1.793743e+00   0.000000e+00   0.000000e+00
    205   1.312416e+01   1.087482e-01   1.787673e+00   0.000000e+00   0.000000e+00
    206   1.317103e+01   1.094887e-01   1.781646e+00   0.000000e+00   0.000000e+00
    207   1.321791e+01   1.102317e-01   1.775660e+00   0.000000e+00   0.000000e+00
    208   1.326478e+01   1.109773e-01   1.769715e+00   0.000000e+00   0.000000e+00
    209   1.331166e+01   1.117254e-01   1.763811e+00   0.000000e+00   0.000000e+00
    210   1.335853e+01   1.124760e-01   1.757947e+00   0.000000e+00   0.000000e+00
    211   1.340541e+01   1.132292e-01   1.752123e+00   0.000000e+00   0.000000e+00
    212   1.345228e+01   1.139848e-01   1.746339e+00   0.000000e+00   0.000000e+00
    213   1.349916e+01   1.147430e-01   1.740594e+00   0.000000e+00   0.000000e+00
    214   1.354603e+01   1.155037e-01   1.734887e+00   0.000000e+00   0.000000e+00
    215   1.359291e+01   1.162670e-01   1.729219e+00   0.000000e+00   0.000000e+00
    216   1.363978e+01   1.170328e-01   1.723589e+00   0.000000e+00   0.000000e+00
    217   1.368666e+01   1.178011e-01   1.717996e+00   0.000000e+00   0.000000e+00
    218   1.373353e+01   1.185720e-01   1.712441e+00   0.000000e+00   0.000000e+00
    219   1.378041e+01   1.193453e-01   1.706922e+00   0.000000e+00   0.000000e+00
    220   1.382728e+01   1.201212e-01   1.701440e+00   0.000000e+00   0.000000e+00
    221   1.387416e+01   1.208997e-01   1.695995e+00   0.000000e+00   0.000000e+00
    222   1.392103e+01   1.216807e-01   1.690585e+00   0.000000e+00   0.000000e+00
    223   1.396791e+01   1.224642e-01   1.685211e+00   0.000000e+00   0.000000e+00
    224   1.401478e+01   1.232502e-01   1.679872e+00   0.000000e+00   0.000000e+00
    225   1.406166e+01   1.240388e-01   1.674568e+00   0.000000e+00   0.000000e+00
    226   1.410853e+01   1.248299e-01   1.669298e+00   0.000000e+00   0.000000e+00
    227   1.415541e+01   1.256236e-01   1.664063e+00   0.000000e+00   0.000000e+00
    228   1.420228e+01   1.264197e-01   1.658862e+00   0.000000e+00   0.000000e+00
    229   1.424916e+01   1.272185e-01   1.653694e+00   0.000000e+00   0.000000e+00
    230   1.429603e+01   1.280197e-01   1.648560e+00   0.000000e+00   0.000000e+00
    231   1.434291e+01   1.288235e-01   1.643458e+00   0.000000e+00   0.000000e+00
    232   1.438978e+01   1.296299e-01   1.638389e+00   0.000000e+00   0.000000e+00
    233   1.443666e+01   1.304388e-01   1.633353e+00   0.000000e+00   0.000000e+00
    234   1.448353e+01   1.312502e-01   1.628349e+00   0.000000e+00   0.000000e+00
    235   1.453041e+01   1.320642e-01   1.623376e+00   0.000000e+00   0.000000e+00
    236   1.457728e+01   1.328807e-01   1.618435e+00   0.000000e+00   0.000000e+00
    237   1.462416e+01   1.336998e-01   1.613526e+00   0.000000e+00   0.000000e+00
    238   1.467103e+01   1.345214e-01   1.608647e+00   0.000000e+00   0.000000e+00
    239   1.471791e+01   1.353455e-01   1.603799e+00   0.000000e+00   0.000000e+00
    240   1.476478e+01   1.361722e-01   1.598982e+00   0.000000e+00   0.000000e+00
    241   1.481166e+01   1.370014e-01   1.594194e+00   0.000000e+00   0.000000e+00
    242   1.485853e+01   1.378332e-01   1.589437e+00   0.000000e+00   0.000000e+00
    243   1.490541e+01   1.386676e-01   1.584709e+00   0.000000e+00   0.000000e+00
    244   1.495228e+01   1.395045e-01   1.580011e+00   0.000000e+00   0.000000e+00
    245   1.499916e+01   1.403439e-01   1.575341e+00   0.000000e+00   0.000000e+00
    246   1.504603e+01   1.411859e-01   1.570701e+00   0.000000e+00   0.000000e+00
    247   1.509291e+01   1.420305e-01   1.566089e+00   0.000000e+00   0.000000e+00
    248   1.513978e+01   1.428776e-01   1.561506e+00   0.000000e+00   0.000000e+00
    249   1.518666e+01   1.437272e-01   1.556951e+00   0.000000e+00   0.000000e+00
    250   1.523353e+01   1.445794e-01   1.552423e+00   0.000000e+00   0.000000e+00
    251   1.528041e+01   1.454342e-01   1.547924e+00   0.000000e+00   0.000000e+00
    252   1.532728e+01   1.462915e-01   1.543451e+00   0.000000e+00   0.000000e+00
    253   1.537416e+01   1.471514e-01   1.539006e+00   0.000000e+00   0.000000e+00
    254   1.542103e+01   1.480139e-01   1.534588e+00   0.000000e+00   0.000000e+00
    255   1.546791e+01   1.488789e-01   1.530197e+00   0.000000e+00   0.000000e+00
    256   1.551478e+01   1.497465e-01   1.525832e+00   0.000000e+00   0.000000e+00
    257   1.556166e+01   1.506166e-01   1.521494e+00   0.000000e+00   0.000000e+00
    258   1.560853e+01   1.514893e-01   1.517182e+00   0.000000e+00   0.000000e+00
    259   1.565541e+01   1.523645e-01   1.512895e+00   0.000000e+00   0.000000e+00
    260   1.570228e+01   1.532424e-01   1.508635e+00   0.000000e+00   0.000000e+00
    261   1.574916e+01   1.541228e-01   1.504399e+00   0.000000e+00   0.000000e+00
    262   1.579603e+01   1.550057e-01   1.500190e+00   0.000000e+00   0.000000e+00
    263   1.584291e+01   1.558913e-01   1.496005e+00   0.000000e+00   0.000000e+00
    264   1.588978e+01   1.567794e-01   1.491845e+00   0.000000e+00   0.000000e+00
    265   1.593666e+01   1.576701e-01   1.487709e+00   0.000000e+00   0.000000e+00
    266   1.598353e+01   1.585633e-01   1.483598e+00   0.000000e+00   0.000000e+00
    267   1.603041e+01   1.594592e-01   1.479512e+00   0.000000e+00   0.000000e+00
    268   1.607728e+01   1.603576e-01   1.475449e+00   0.000000e+00   0.000000e+00
    269   1.612416e+01   1.612586e-01   1.471410e+00   0.000000e+00   0.000000e+00
    270   1.617103e+01   1.621621e-01   1.467395e+00   0.000000e+00   0.000000e+00
    271   1.621791e+01   1.630683e-01   1.463404e+00   0.000000e+00   0.000000e+00
    272   1.626478e+01   1.639770e-01   1.459436e+00   0.000000e+00   0.000000e+00
    273   1.631166e+01   1.648883e-01   1.455491e+00   0.000000e+00   0.000000e+00
    274   1.635853e+01   1.658022e-01   1.451568e+00   0.000000e+00   0.000000e+00
    275   1.640541e+01   1.667187e-01   1.447669e+00   0.000000e+00   0.000000e+00
    276   1.645228e+01   1.676378e-01   1.443793e+00   0.000000e+00   0.000000e+00
    277   1.649916e+01   1.685594e-01   1.439938e+00   0.000000e+00   0.000000e+00
    278   1.654603e+01   1.694837e-01   1.436107e+00   0.000000e+00   0.000000e+00
    279   1.659291e+01   1.704105e-01   1.432297e+00   0.000000e+00   0.000000e+00
    280   1.663978e+01   1.713399e-01   1.428509e+00   0.000000e+00   0.000000e+00
    281   1.668666e+01   1.722720e-01   1.424743e+00   0.000000e+00   0.000000e+00
    282   1.673353e+01   1.732066e-01   1.420998e+00   0.000000e+00   0.000000e+00
    283   1.678041e+01   1.741438e-01   1.417275e+00   0.000000e+00   0.000000e+00
    284   1.682728e+01   1.750836e-01   1.413574e+00   0.000000e+00   0.000000e+00
    285   1.687416e+01   1.760261e-01   1.409893e+00   0.000000e+00   0.000000e+00
    286   1.692103e+01   1.769711e-01   1.406234e+00   0.000000e+00   0.000000e+00
    287   1.696791e+01   1.779187e-01   1.402595e+00   0.000000e+00   0.000000e+00
    288   1.701478e+01   1.788690e-01   1.398977e+00   0.000000e+00   0.000000e+00
    289   1.706166e+01   1.798218e-01   1.395379e+00   0.000000e+00   0.000000e+00
    290   1.710853e+01   1.807773e-01   1.391802e+00   0.000000e+00   0.000000e+00
    291   1.715541e+01   1.817353e-01   1.388245e+00   0.000000e+00   0.000000e+00
    292   1.720228e+01   1.826960e-01   1.384708e+00   0.000000e+00   0.000000e+00
    293   1.724916e+01   1.836593e-01   1.381191e+00   0.000000e+00   0.000000e+00
    294   1.729603e+01   1.846252e-01   1.377694e+00   0.000000e+00   0.000000e+00
    295   1.734291e+01   1.855938e-01   1.374217e+00   0.000000e+00   0.000000e+00
    296   1.738978e+01   1.865649e-01   1.370759e+00   0.000000e+00   0.000000e+00
    297   1.743666e+01   1.875387e-01   1.367320e+00   0.000000e+00   0.000000e+00
    298   1.748353e+01   1.885151e-01   1.363901e+00   0.000000e+00   0.000000e+00
    299   1.753041e+01   1.894941e-01   1.360501e+00   0.000000e+00   0.000000e+00
    300   1.757728e+01   1.904758e-01   1.357120e+00   0.000000e+00   0.000000e+00
    301   1.762416e+01   1.914601e-01   1.353757e+00   0.000000e+00   0.000000e+00
    302   1.767103e+01   1.924470e-01   1.350414e+00   0.000000e+00   0.000000e+00
    303   1.771791e+01   1.934365e-01   1.347089e+00   0.000000e+00   0.000000e+00
    304   1.776478e+01   1.944287e-01   1.343782e+00   0.000000e+00   0.000000e+00
    305   1.781166e+01   1.954236e-01   1.340494e+00   0.000000e+00   0.000000e+00
    306   1.785853e+01   1.964210e-01   1.337224e+00   0.000000e+00   0.000000e+00
    307   1.790541e+01   1.974212e-01   1.333972e+00   0.000000e+00   0.000000e+00
    308   1.795228e+01   1.984239e-01   1.330738e+00   0.000000e+00   0.000000e+00
    309   1.799916e+01   1.994293e-01   1.327522e+00   0.000000e+00   0.000000e+00
    310   1.804603e+01   2.004374e-01   1.324324e+00   0.000000e+00   0.000000e+00
    311   1.809291e+01   2.014481e-01   1.321143e+00   0.000000e+00   0.000000e+00
    312   1.813978e+01   2.024614e-01   1.317980e+00   0.000000e+00   0.000000e+00
    313   1.818666e+01   2.034775e-01   1.314834e+00   0.000000e+00   0.000000e+00
    314   1.823353e+01   2.044961e-01   1.311706e+00   0.000000e+00   0.000000e+00
    315   1.828041e+01   2.055175e-01   1.308594e+00   0.000000e+00   0.000000e+00
    316   1.832728e+01   2.065415e-01   1.305500e+00   0.000000e+00   0.000000e+00
    317   1.837416e+01   2.075682e-01   1.302423e+00   0.000000e+00   0.000000e+00
    318   1.842103e+01   2.085975e-01   1.299362e+00   0.000000e+00   0.000000e+00
    319   1.846791e+01   2.096295e-01   1.296318e+00   0.000000e+00   0.000000e+00
    320   1.851478e+01   2.106642e-01   1.293291e+00   0.000000e+00   0.000000e+00
    321   1.856166e+01   2.117016e-01   1.290281e+00   0.000000e+00   0.000000e+00
    322   1.860853e+01   2.127416e-01   1.287286e+00   0.000000e+00   0.000000e+00
