# power spectrum of delta
# redshift z=0.232200
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   2.160107e-02   5.044698e-03   2.224571e-03   18
  5.763401e-02   8.058567e-02   6.101518e-03   4.139357e-03   62
  8.021500e-02   1.684364e-01   4.220981e-03   7.122605e-03   90
  1.015929e-01   2.155490e-01   6.661592e-03   8.148070e-03   170
  1.238408e-01   2.850327e-01   6.924022e-03   1.229261e-02   246
  1.455653e-01   4.104295e-01   6.601001e-03   0.000000e+00   338
  1.670045e-01   5.052741e-01   5.675008e-03   0.000000e+00   432
  1.890860e-01   6.276546e-01   5.814033e-03   0.000000e+00   578
  2.126531e-01   7.284307e-01   6.950299e-03   0.000000e+00   810
  2.364171e-01   8.370998e-01   6.650931e-03   0.000000e+00   950
  2.584110e-01   1.052164e+00   5.937311e-03   0.000000e+00   1002
  2.804014e-01   1.191198e+00   6.790366e-03   0.000000e+00   1334
  3.026544e-01   1.442461e+00   6.359237e-03   0.000000e+00   1410
  3.238383e-01   1.560045e+00   6.353415e-03   0.000000e+00   1652
  3.459805e-01   1.761802e+00   6.270062e-03   0.000000e+00   1974
  3.687015e-01   1.874739e+00   6.145597e-03   0.000000e+00   2234
  3.914852e-01   2.173776e+00   6.465304e-03   0.000000e+00   2554
  4.146404e-01   2.255950e+00   6.766617e-03   0.000000e+00   2950
  4.373171e-01   2.592974e+00   6.333753e-03   0.000000e+00   3042
  4.593379e-01   2.758408e+00   6.459188e-03   0.000000e+00   3422
  4.812041e-01   2.905359e+00   6.233806e-03   0.000000e+00   3618
  5.032209e-01   3.348588e+00   6.489853e-03   0.000000e+00   4172
  5.256126e-01   3.662090e+00   6.278215e-03   0.000000e+00   4470
  5.481222e-01   4.070777e+00   6.415795e-03   0.000000e+00   4970
  5.707131e-01   4.414792e+00   6.445533e-03   0.000000e+00   5334
  5.933173e-01   4.736175e+00   6.620458e-03   0.000000e+00   5810
  6.156523e-01   5.105312e+00   6.578023e-03   0.000000e+00   6114
  6.381341e-01   5.417496e+00   6.702829e-03   0.000000e+00   6782
  6.600508e-01   5.766351e+00   6.114761e-03   0.000000e+00   6684
  6.817733e-01   6.173786e+00   6.320015e-03   0.000000e+00   7574
  7.042989e-01   6.731835e+00   6.383283e-03   0.000000e+00   8154
  7.267523e-01   7.060239e+00   6.350446e-03   0.000000e+00   8618
  7.495802e-01   7.358498e+00   6.655359e-03   0.000000e+00   9494
  7.721958e-01   7.795744e+00   6.420657e-03   0.000000e+00   9618
  7.945082e-01   8.369700e+00   6.522732e-03   0.000000e+00   10306
  8.169314e-01   8.798227e+00   6.582267e-03   0.000000e+00   10942
  8.392838e-01   9.328891e+00   6.426710e-03   0.000000e+00   11452
  8.616156e-01   1.002164e+01   6.314015e-03   0.000000e+00   12046
  8.837539e-01   1.024582e+01   6.203919e-03   0.000000e+00   12522
  9.061496e-01   1.080326e+01   6.484290e-03   0.000000e+00   13562
  9.287321e-01   1.127862e+01   6.598088e-03   0.000000e+00   14182
  9.513437e-01   1.191155e+01   6.662158e-03   0.000000e+00   14986
  9.735647e-01   1.215104e+01   6.336365e-03   0.000000e+00   14982
  9.957420e-01   1.288512e+01   6.586886e-03   0.000000e+00   16388
  1.018091e+00   1.361049e+01   6.328859e-03   0.000000e+00   16626
  1.040289e+00   1.424011e+01   6.420279e-03   0.000000e+00   17678
  1.062665e+00   1.512732e+01   6.320822e-03   0.000000e+00   18354
  1.084952e+00   1.536564e+01   6.374281e-03   0.000000e+00   19034
  1.107316e+00   1.627219e+01   6.533602e-03   0.000000e+00   20142
  1.130052e+00   1.664712e+01   6.683525e-03   0.000000e+00   21386
  1.152535e+00   1.735274e+01   6.399747e-03   0.000000e+00   21318
  1.174826e+00   1.818184e+01   6.466397e-03   0.000000e+00   22676
  1.197287e+00   1.818697e+01   6.400053e-03   0.000000e+00   23322
  1.219569e+00   1.895642e+01   6.320268e-03   0.000000e+00   24134
  1.241897e+00   1.975978e+01   6.431744e-03   0.000000e+00   25146
  1.264263e+00   2.046953e+01   6.401452e-03   0.000000e+00   26030
  1.286511e+00   2.149707e+01   6.436689e-03   0.000000e+00   26674
  1.309005e+00   2.208434e+01   6.617025e-03   0.000000e+00   28570
  1.331328e+00   2.276284e+01   6.394995e-03   0.000000e+00   28224
  1.353730e+00   2.325489e+01   6.612954e-03   0.000000e+00   30626
  1.376139e+00   2.414904e+01   6.188716e-03   0.000000e+00   30158
  1.398198e+00   2.475180e+01   6.341847e-03   0.000000e+00   31674
  1.420633e+00   2.540307e+01   6.552335e-03   0.000000e+00   33306
  1.442956e+00   2.587684e+01   6.347056e-03   0.000000e+00   33422
  1.465264e+00   2.706051e+01   6.513108e-03   0.000000e+00   35298
  1.487916e+00   2.742089e+01   6.516416e-03   0.000000e+00   36650
  1.510372e+00   2.863624e+01   6.454814e-03   0.000000e+00   36992
  1.532811e+00   2.877483e+01   6.513536e-03   0.000000e+00   38730
  1.555258e+00   2.984782e+01   6.353885e-03   0.000000e+00   39246
  1.577568e+00   3.040075e+01   6.455390e-03   0.000000e+00   40466
  1.599767e+00   3.119894e+01   6.293773e-03   0.000000e+00   41170
  1.622137e+00   3.185589e+01   6.567546e-03   0.000000e+00   43534
  1.644564e+00   3.236563e+01   6.325250e-03   0.000000e+00   43650
  1.666806e+00   3.337949e+01   6.402960e-03   0.000000e+00   45272
  1.689341e+00   3.375631e+01   6.516762e-03   0.000000e+00   47098
  1.711828e+00   3.449219e+01   6.404451e-03   0.000000e+00   47746
  1.734150e+00   3.493559e+01   6.444169e-03   0.000000e+00   48870
  1.756360e+00   3.629300e+01   6.286874e-03   0.000000e+00   49682
  1.778525e+00   3.704292e+01   6.326647e-03   0.000000e+00   51222
  1.800935e+00   3.782950e+01   6.557316e-03   0.000000e+00   53378
  1.823276e+00   3.826653e+01   6.301611e-03   0.000000e+00   53634
