# power spectrum of theta (div v)
# redshift z=0.042100
# k              Pk             sigma(k)       sigma(Pk)      count
  3.296984e-02   3.883876e-10   5.044698e-03   4.006265e-11   18
  5.763401e-02   1.330532e-09   6.101518e-03   6.475134e-11   62
  8.021500e-02   2.707265e-09   4.220981e-03   1.116192e-10   90
  1.015929e-01   3.431146e-09   6.661592e-03   1.318086e-10   170
  1.238408e-01   4.261073e-09   6.924022e-03   1.788580e-10   246
  1.455653e-01   5.859710e-09   6.601001e-03   2.106665e-10   338
  1.670045e-01   6.686451e-09   5.675008e-03   2.556734e-10   432
  1.890860e-01   8.103371e-09   5.814033e-03   2.777145e-10   578
  2.126531e-01   8.687644e-09   6.950299e-03   2.917411e-10   810
  2.364171e-01   9.345386e-09   6.650931e-03   2.998796e-10   950
  2.584110e-01   1.120796e-08   5.937311e-03   3.335302e-10   1002
  2.804014e-01   1.201466e-08   6.790366e-03   3.177770e-10   1334
  3.026544e-01   1.329193e-08   6.359237e-03   3.275113e-10   1410
  3.238383e-01   1.396417e-08   6.353415e-03   3.536191e-10   1652
  3.459805e-01   1.521369e-08   6.270062e-03   3.484118e-10   1974
  3.687015e-01   1.494993e-08   6.145597e-03   3.241675e-10   2234
  3.914852e-01   1.593093e-08   6.465304e-03   3.149509e-10   2554
  4.146404e-01   1.586981e-08   6.766617e-03   2.855484e-10   2950
  4.373171e-01   1.740101e-08   6.333753e-03   3.289449e-10   3042
  4.593379e-01   1.721525e-08   6.459188e-03   2.817165e-10   3422
  4.812041e-01   1.715669e-08   6.233806e-03   2.975701e-10   3618
  5.032209e-01   1.880186e-08   6.489853e-03   2.810752e-10   4172
  5.256126e-01   1.912740e-08   6.278215e-03   2.889763e-10   4470
  5.481222e-01   1.899372e-08   6.415795e-03   2.717049e-10   4970
  5.707131e-01   2.017591e-08   6.445533e-03   2.788823e-10   5334
  5.933173e-01   2.010689e-08   6.620458e-03   2.600733e-10   5810
  6.156523e-01   2.036237e-08   6.578023e-03   2.630516e-10   6114
  6.381341e-01   2.076287e-08   6.702829e-03   2.499955e-10   6782
  6.600508e-01   2.048844e-08   6.114761e-03   2.584121e-10   6684
  6.817733e-01   2.087918e-08   6.320015e-03   2.357073e-10   7574
  7.042989e-01   2.151035e-08   6.383283e-03   2.368447e-10   8154
  7.267523e-01   2.136505e-08   6.350446e-03   2.337407e-10   8618
  7.495802e-01   2.112505e-08   6.655359e-03   2.138000e-10   9494
  7.721958e-01   2.098429e-08   6.420657e-03   2.123059e-10   9618
  7.945082e-01   2.134703e-08   6.522732e-03   2.067466e-10   10306
  8.169314e-01   2.128631e-08   6.582267e-03   2.093441e-10   10942
  8.392838e-01   2.149613e-08   6.426710e-03   1.992395e-10   11452
  8.616156e-01   2.152005e-08   6.314015e-03   1.943720e-10   12046
