# power spectrum of theta (div v)
# redshift z=1.400000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   2.699529e-10   4.792449e-03   2.802913e-11   18
  5.475214e-02   9.448311e-10   5.796424e-03   4.264780e-11   62
  7.620402e-02   1.950145e-09   4.009919e-03   6.252922e-11   90
  9.651299e-02   2.589809e-09   6.328493e-03   6.596220e-11   170
  1.176484e-01   3.368946e-09   6.577801e-03   8.842657e-11   246
  1.382866e-01   4.651922e-09   6.270931e-03   1.123416e-10   338
  1.586538e-01   5.293572e-09   5.391241e-03   1.308834e-10   432
  1.796311e-01   6.545869e-09   5.523314e-03   1.512110e-10   578
  2.020199e-01   7.411011e-09   6.602764e-03   1.693564e-10   810
  2.245955e-01   7.980427e-09   6.318365e-03   1.862365e-10   950
  2.454897e-01   9.410509e-09   5.640429e-03   2.184852e-10   1002
  2.663805e-01   1.032448e-08   6.450828e-03   2.186858e-10   1334
  2.875208e-01   1.130718e-08   6.041257e-03   2.405201e-10   1410
  3.076455e-01   1.196962e-08   6.035725e-03   2.455854e-10   1652
  3.286805e-01   1.258543e-08   5.956541e-03   2.483840e-10   1974
  3.502653e-01   1.358564e-08   5.838300e-03   2.585841e-10   2234
  3.719097e-01   1.489994e-08   6.142020e-03   2.686656e-10   2554
  3.939072e-01   1.469454e-08   6.428266e-03   2.550493e-10   2950
  4.154499e-01   1.538380e-08   6.017047e-03   2.631375e-10   3042
  4.363697e-01   1.591999e-08   6.136210e-03   2.697089e-10   3422
  4.571424e-01   1.699969e-08   5.922097e-03   2.807736e-10   3618
  4.780583e-01   1.753708e-08   6.165341e-03   2.694442e-10   4172
  4.993304e-01   1.873545e-08   5.964286e-03   2.834263e-10   4470
  5.207145e-01   1.932577e-08   6.094986e-03   2.781134e-10   4970
  5.421758e-01   2.056025e-08   6.123238e-03   2.772905e-10   5334
  5.636497e-01   2.047056e-08   6.289416e-03   2.652232e-10   5810
  5.848679e-01   2.161118e-08   6.249102e-03   2.700351e-10   6114
  6.062256e-01   2.160295e-08   6.367668e-03   2.587209e-10   6782
  6.270463e-01   2.313775e-08   5.809005e-03   2.847372e-10   6684
  6.476827e-01   2.301974e-08   6.003995e-03   2.700969e-10   7574
  6.690819e-01   2.388808e-08   6.064100e-03   2.603875e-10   8154
  6.904126e-01   2.428442e-08   6.032905e-03   2.529101e-10   8618
  7.120990e-01   2.478175e-08   6.322572e-03   2.494406e-10   9494
  7.335837e-01   2.541485e-08   6.099605e-03   2.597026e-10   9618
