# power spectrum of velocity
# redshift z=0.600000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   7.344607e-07   4.792449e-03   5.612691e-08   18
  5.475214e-02   8.644271e-07   5.796424e-03   3.061042e-08   62
  7.620402e-02   9.337622e-07   4.009919e-03   3.163339e-08   90
  9.651299e-02   7.644003e-07   6.328493e-03   2.399914e-08   170
  1.176484e-01   6.443604e-07   6.577801e-03   2.072863e-08   246
  1.382866e-01   6.500040e-07   6.270931e-03   1.943620e-08   338
  1.586538e-01   5.625748e-07   5.391241e-03   1.786776e-08   432
  1.796311e-01   5.452469e-07   5.523314e-03   1.630401e-08   578
  2.020199e-01   4.696386e-07   6.602764e-03   1.354139e-08   810
  2.245955e-01   4.097397e-07   6.318365e-03   1.185523e-08   950
  2.454897e-01   4.098019e-07   5.640429e-03   1.122168e-08   1002
  2.663805e-01   3.772951e-07   6.450828e-03   9.167819e-09   1334
  2.875208e-01   3.580912e-07   6.041257e-03   8.552311e-09   1410
  3.076455e-01   3.318441e-07   6.035725e-03   7.830871e-09   1652
  3.286805e-01   3.054501e-07   5.956541e-03   6.677610e-09   1974
  3.502653e-01   2.805524e-07   5.838300e-03   5.833658e-09   2234
  3.719097e-01   2.718786e-07   6.142020e-03   5.280227e-09   2554
  3.939072e-01   2.374286e-07   6.428266e-03   4.296787e-09   2950
  4.154499e-01   2.274843e-07   6.017047e-03   4.098457e-09   3042
  4.363697e-01   2.139220e-07   6.136210e-03   3.630428e-09   3422
  4.571424e-01   2.007593e-07   5.922097e-03   3.593186e-09   3618
  4.780583e-01   1.954838e-07   6.165341e-03   2.991634e-09   4172
  4.993304e-01   1.844436e-07   5.964286e-03   2.752827e-09   4470
  5.207145e-01   1.757861e-07   6.094986e-03   2.549016e-09   4970
  5.421758e-01   1.705140e-07   6.123238e-03   2.263315e-09   5334
  5.636497e-01   1.603558e-07   6.289416e-03   2.085593e-09   5810
  5.848679e-01   1.507257e-07   6.249102e-03   1.901768e-09   6114
  6.062256e-01   1.435645e-07   6.367668e-03   1.732676e-09   6782
  6.270463e-01   1.401463e-07   5.809005e-03   1.777681e-09   6684
  6.476827e-01   1.316791e-07   6.003995e-03   1.516191e-09   7574
  6.690819e-01   1.277550e-07   6.064100e-03   1.376187e-09   8154
  6.904126e-01   1.214460e-07   6.032905e-03   1.283436e-09   8618
  7.120990e-01   1.139332e-07   6.322572e-03   1.139883e-09   9494
  7.335837e-01   1.097169e-07   6.099605e-03   1.108635e-09   9618
  7.547804e-01   1.070224e-07   6.196577e-03   1.017339e-09   10306
  7.760825e-01   1.027754e-07   6.253134e-03   9.738007e-10   10942
  7.973171e-01   9.670631e-08   6.105356e-03   8.836499e-10   11452
  8.185323e-01   9.360770e-08   5.998296e-03   8.359988e-10   12046
  8.395636e-01   8.812093e-08   5.893705e-03   7.761711e-10   12522
  8.608395e-01   8.581437e-08   6.160057e-03   7.230756e-10   13562
  8.822927e-01   8.312158e-08   6.268164e-03   6.977854e-10   14182
  9.037737e-01   7.857668e-08   6.329031e-03   6.428264e-10   14986
  9.248837e-01   7.581757e-08   6.019528e-03   6.055868e-10   14982
  9.459520e-01   7.407106e-08   6.257522e-03   5.680648e-10   16388
  9.671835e-01   7.259604e-08   6.012397e-03   5.514920e-10   16626
  9.882712e-01   6.755596e-08   6.099246e-03   5.034041e-10   17678
  1.009529e+00   6.632941e-08   6.004762e-03   4.780338e-10   18354
  1.030701e+00   6.327281e-08   6.055548e-03   4.464631e-10   19034
  1.051947e+00   6.095388e-08   6.206903e-03   4.148263e-10   20142
  1.073546e+00   5.774058e-08   6.349329e-03   3.806095e-10   21386
  1.094905e+00   5.634537e-08   6.079741e-03   3.623075e-10   21318
  1.116082e+00   5.545937e-08   6.143058e-03   3.577425e-10   22676
  1.137419e+00   5.222433e-08   6.080031e-03   3.279072e-10   23322
  1.158587e+00   5.026508e-08   6.004237e-03   3.070198e-10   24134
  1.179798e+00   4.917101e-08   6.110138e-03   2.907154e-10   25146
  1.201046e+00   4.756809e-08   6.081360e-03   2.831224e-10   26030
  1.222182e+00   4.621119e-08   6.114836e-03   2.682929e-10   26674
  1.243551e+00   4.441450e-08   6.286155e-03   2.504745e-10   28570
  1.264758e+00   4.271604e-08   6.075227e-03   2.386734e-10   28224
  1.286040e+00   4.175812e-08   6.282287e-03   2.210442e-10   30626
  1.307328e+00   4.068512e-08   5.879262e-03   2.203136e-10   30158
  1.328284e+00   3.836210e-08   6.024736e-03   2.002850e-10   31674
  1.349598e+00   3.805687e-08   6.224699e-03   1.909413e-10   33306
  1.370804e+00   3.681139e-08   6.029685e-03   1.842748e-10   33422
  1.391996e+00   3.557984e-08   6.187433e-03   1.767917e-10   35298
  1.413516e+00   3.451343e-08   6.190576e-03   1.640952e-10   36650
  1.434849e+00   3.368781e-08   6.132054e-03   1.602181e-10   36992
  1.456166e+00   3.242594e-08   6.187840e-03   1.503186e-10   38730
  1.477491e+00   3.177484e-08   6.036172e-03   1.448048e-10   39246
  1.498685e+00   3.069557e-08   6.132601e-03   1.378526e-10   40466
  1.519774e+00   2.963578e-08   5.979066e-03   1.320624e-10   41170
  1.541026e+00   2.914911e-08   6.239150e-03   1.236459e-10   43534
  1.562331e+00   2.813086e-08   6.008969e-03   1.184163e-10   43650
  1.583461e+00   2.749279e-08   6.082793e-03   1.140001e-10   45272
  1.604869e+00   2.696651e-08   6.190904e-03   1.090301e-10   47098
  1.626231e+00   2.612612e-08   6.084210e-03   1.052577e-10   47746
  1.647437e+00   2.548985e-08   6.121942e-03   1.007569e-10   48870
  1.668537e+00   2.499998e-08   5.972512e-03   9.704794e-11   49682
  1.689593e+00   2.423081e-08   6.010296e-03   9.259518e-11   51222
  1.710883e+00   2.372077e-08   6.229430e-03   8.723205e-11   53378
  1.732107e+00   2.317867e-08   5.986512e-03   8.538063e-11   53634
  1.753515e+00   2.277575e-08   6.302601e-03   8.039540e-11   56888
  1.774980e+00   2.214704e-08   6.075928e-03   7.778911e-11   56650
  1.796288e+00   2.176666e-08   6.211038e-03   7.506059e-11   58786
  1.817545e+00   2.130059e-08   6.042946e-03   7.199318e-11   59214
  1.838738e+00   2.091954e-08   6.257348e-03   6.995700e-11   61250
  1.859886e+00   2.048872e-08   6.073208e-03   6.892396e-11   61686
  1.880964e+00   2.019688e-08   6.093363e-03   6.554174e-11   63626
  1.902298e+00   1.958043e-08   6.206824e-03   6.156449e-11   66204
  1.923724e+00   1.936398e-08   6.221667e-03   6.053981e-11   67094
  1.944952e+00   1.921168e-08   6.083280e-03   6.004341e-11   67890
  1.966213e+00   1.870533e-08   6.045680e-03   5.662149e-11   70334
  1.987449e+00   1.842188e-08   5.948634e-03   5.555559e-11   70626
  2.008526e+00   1.807263e-08   6.195388e-03   5.301160e-11   72554
  2.029747e+00   1.782844e-08   6.216008e-03   5.121846e-11   74550
  2.050978e+00   1.755932e-08   6.097374e-03   4.994781e-11   75674
  2.072194e+00   1.731837e-08   6.055525e-03   4.816317e-11   77564
  2.093670e+00   1.710707e-08   6.227873e-03   4.710470e-11   80766
  2.115047e+00   1.686215e-08   6.005032e-03   4.586063e-11   80202
  2.136309e+00   1.670041e-08   6.096906e-03   4.447469e-11   83102
  2.157621e+00   1.642857e-08   6.124065e-03   4.347384e-11   83890
  2.178824e+00   1.612753e-08   6.155335e-03   4.159666e-11   85522
  2.199946e+00   1.595183e-08   5.972387e-03   4.102920e-11   86670
  2.221152e+00   1.579370e-08   6.068405e-03   3.997619e-11   89588
  2.242498e+00   1.570628e-08   6.228752e-03   3.911310e-11   91038
  2.263781e+00   1.545405e-08   6.080528e-03   3.809441e-11   92522
  2.285014e+00   1.539690e-08   6.018736e-03   3.754929e-11   94242
  2.306422e+00   1.519303e-08   6.241969e-03   3.596645e-11   97550
  2.327646e+00   1.509310e-08   6.270349e-03   3.590883e-11   96250
  2.348675e+00   1.497307e-08   6.178657e-03   3.494977e-11   99166
  2.369823e+00   1.478399e-08   5.981864e-03   3.415340e-11   100932
  2.391130e+00   1.470393e-08   6.260552e-03   3.326737e-11   104306
  2.412476e+00   1.446712e-08   6.201873e-03   3.234166e-11   104990
  2.433799e+00   1.446962e-08   5.988789e-03   3.180074e-11   107874
  2.455110e+00   1.423057e-08   5.666979e-03   3.124128e-11   108322
  2.476356e+00   1.410480e-08   5.522748e-03   3.018959e-11   111454
  2.497607e+00   1.409672e-08   6.018953e-03   3.025991e-11   112002
  2.518744e+00   1.400720e-08   6.090421e-03   2.987473e-11   114158
  2.539922e+00   1.389524e-08   5.972483e-03   2.927923e-11   116148
  2.561183e+00   1.378128e-08   6.210916e-03   2.838348e-11   118754
  2.582487e+00   1.369150e-08   6.246985e-03   2.795573e-11   120942
  2.603847e+00   1.361767e-08   6.025109e-03   2.768608e-11   123170
  2.625091e+00   1.350495e-08   6.318401e-03   2.724531e-11   123638
  2.646312e+00   1.341295e-08   5.845902e-03   2.652069e-11   126858
  2.667510e+00   1.337032e-08   6.145875e-03   2.648220e-11   127698
  2.688684e+00   1.337225e-08   6.174715e-03   2.601923e-11   130640
  2.709948e+00   1.321775e-08   6.116183e-03   2.554382e-11   132642
  2.731196e+00   1.319226e-08   6.035060e-03   2.519969e-11   134534
  2.752525e+00   1.306053e-08   6.127758e-03   2.471362e-11   137954
  2.773978e+00   1.305259e-08   6.084309e-03   2.437468e-11   140610
  2.795233e+00   1.300797e-08   6.195760e-03   2.420859e-11   139590
  2.816393e+00   1.288433e-08   6.262361e-03   2.381649e-11   143546
  2.837661e+00   1.285813e-08   5.906384e-03   2.342146e-11   145338
  2.858863e+00   1.282676e-08   6.156602e-03   2.317265e-11   147272
  2.880136e+00   1.267228e-08   6.236675e-03   2.266820e-11   150434
  2.901444e+00   1.267452e-08   5.963146e-03   2.257436e-11   152214
  2.922642e+00   1.259666e-08   6.179443e-03   2.221350e-11   153186
  2.943960e+00   1.258436e-08   6.279272e-03   2.195054e-11   158642
  2.965248e+00   1.253849e-08   5.720852e-03   2.189258e-11   157350
  2.986449e+00   1.251016e-08   6.114820e-03   2.153011e-11   161906
  3.007584e+00   1.247781e-08   5.996104e-03   2.146770e-11   160824
  3.028819e+00   1.236504e-08   6.636363e-03   2.075727e-11   167906
  3.050179e+00   1.240271e-08   6.054116e-03   2.095189e-11   167578
  3.071363e+00   1.227076e-08   6.052189e-03   2.052139e-11   169798
  3.092636e+00   1.224677e-08   6.166323e-03   2.016187e-11   173586
  3.113951e+00   1.225792e-08   6.290324e-03   2.018698e-11   175274
