# power spectrum of velocity
# redshift z=0.100000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   7.844472e-07   4.792449e-03   6.012936e-08   18
  5.475214e-02   9.132036e-07   5.796424e-03   3.458781e-08   62
  7.620402e-02   9.781352e-07   4.009919e-03   3.756965e-08   90
  9.651299e-02   7.849100e-07   6.328493e-03   2.925494e-08   170
  1.176484e-01   6.484760e-07   6.577801e-03   2.520765e-08   246
  1.382866e-01   6.517500e-07   6.270931e-03   2.253993e-08   338
  1.586538e-01   5.655648e-07   5.391241e-03   2.110720e-08   432
  1.796311e-01   5.419409e-07   5.523314e-03   1.855036e-08   578
  2.020199e-01   4.567403e-07   6.602764e-03   1.492911e-08   810
  2.245955e-01   3.984943e-07   6.318365e-03   1.275441e-08   950
  2.454897e-01   3.990278e-07   5.640429e-03   1.173788e-08   1002
  2.663805e-01   3.642505e-07   6.450828e-03   9.478964e-09   1334
  2.875208e-01   3.467594e-07   6.041257e-03   8.541620e-09   1410
  3.076455e-01   3.193379e-07   6.035725e-03   8.019643e-09   1652
  3.286805e-01   3.021567e-07   5.956541e-03   6.879442e-09   1974
  3.502653e-01   2.640099e-07   5.838300e-03   5.646787e-09   2234
  3.719097e-01   2.515621e-07   6.142020e-03   4.962986e-09   2554
  3.939072e-01   2.224938e-07   6.428266e-03   3.996809e-09   2950
  4.154499e-01   2.188974e-07   6.017047e-03   4.108935e-09   3042
  4.363697e-01   1.982452e-07   6.136210e-03   3.245827e-09   3422
  4.571424e-01   1.807221e-07   5.922097e-03   3.147223e-09   3618
  4.780583e-01   1.814958e-07   6.165341e-03   2.706735e-09   4172
  4.993304e-01   1.688282e-07   5.964286e-03   2.543300e-09   4470
  5.207145e-01   1.565987e-07   6.094986e-03   2.231330e-09   4970
  5.421758e-01   1.527362e-07   6.123238e-03   2.086234e-09   5334
  5.636497e-01   1.420883e-07   6.289416e-03   1.824634e-09   5810
  5.848679e-01   1.335367e-07   6.249102e-03   1.709286e-09   6114
  6.062256e-01   1.271753e-07   6.367668e-03   1.530105e-09   6782
  6.270463e-01   1.189990e-07   5.809005e-03   1.486959e-09   6684
  6.476827e-01   1.133397e-07   6.003995e-03   1.263950e-09   7574
  6.690819e-01   1.102190e-07   6.064100e-03   1.195681e-09   8154
  6.904126e-01   1.028303e-07   6.032905e-03   1.100022e-09   8618
  7.120990e-01   9.636940e-08   6.322572e-03   9.611343e-10   9494
  7.335837e-01   9.070779e-08   6.099605e-03   8.952898e-10   9618
  7.547804e-01   8.767491e-08   6.196577e-03   8.262204e-10   10306
  7.760825e-01   8.316918e-08   6.253134e-03   7.958109e-10   10942
  7.973171e-01   7.999915e-08   6.105356e-03   7.199215e-10   11452
  8.185323e-01   7.636254e-08   5.998296e-03   6.695732e-10   12046
  8.395636e-01   7.177291e-08   5.893705e-03   6.175679e-10   12522
  8.608395e-01   6.838774e-08   6.160057e-03   5.609505e-10   13562
  8.822927e-01   6.522498e-08   6.268164e-03   5.226540e-10   14182
  9.037737e-01   6.171954e-08   6.329031e-03   4.718958e-10   14986
  9.248837e-01   5.927460e-08   6.019528e-03   4.573383e-10   14982
  9.459520e-01   5.718129e-08   6.257522e-03   4.259972e-10   16388
  9.671835e-01   5.508525e-08   6.012397e-03   4.004789e-10   16626
  9.882712e-01   5.227529e-08   6.099246e-03   3.665497e-10   17678
  1.009529e+00   5.005708e-08   6.004762e-03   3.457922e-10   18354
  1.030701e+00   4.751903e-08   6.055548e-03   3.160814e-10   19034
  1.051947e+00   4.588706e-08   6.206903e-03   2.954018e-10   20142
  1.073546e+00   4.378786e-08   6.349329e-03   2.755357e-10   21386
  1.094905e+00   4.310277e-08   6.079741e-03   2.681404e-10   21318
  1.116082e+00   4.143483e-08   6.143058e-03   2.459727e-10   22676
  1.137419e+00   3.923448e-08   6.080031e-03   2.290405e-10   23322
  1.158587e+00   3.780173e-08   6.004237e-03   2.196496e-10   24134
  1.179798e+00   3.695968e-08   6.110138e-03   2.048511e-10   25146
  1.201046e+00   3.547132e-08   6.081360e-03   1.935159e-10   26030
  1.222182e+00   3.435239e-08   6.114836e-03   1.831430e-10   26674
  1.243551e+00   3.308739e-08   6.286155e-03   1.694766e-10   28570
  1.264758e+00   3.244686e-08   6.075227e-03   1.664193e-10   28224
  1.286040e+00   3.125465e-08   6.282287e-03   1.533386e-10   30626
  1.307328e+00   3.041821e-08   5.879262e-03   1.473982e-10   30158
  1.328284e+00   2.975684e-08   6.024736e-03   1.418991e-10   31674
  1.349598e+00   2.900383e-08   6.224699e-03   1.320648e-10   33306
  1.370804e+00   2.783517e-08   6.029685e-03   1.279716e-10   33422
  1.391996e+00   2.740765e-08   6.187433e-03   1.190216e-10   35298
  1.413516e+00   2.675360e-08   6.190576e-03   1.149738e-10   36650
  1.434849e+00   2.603023e-08   6.132054e-03   1.107203e-10   36992
