# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     31   4.967906e+00   1.810093e-02   4.185599e+00   0.000000e+00   0.000000e+00
     32   5.014781e+00   1.840544e-02   4.150283e+00   0.000000e+00   0.000000e+00
     33   5.061656e+00   1.871245e-02   4.115566e+00   0.000000e+00   0.000000e+00
     34   5.108531e+00   1.902197e-02   4.081434e+00   0.000000e+00   0.000000e+00
     35   5.155406e+00   1.933398e-02   4.047872e+00   0.000000e+00   0.000000e+00
     36   5.202281e+00   1.964849e-02   4.014864e+00   0.000000e+00   0.000000e+00
     37   5.249156e+00   1.996550e-02   3.982399e+00   0.000000e+00   0.000000e+00
     38   5.296031e+00   2.028502e-02   3.950461e+00   0.000000e+00   0.000000e+00
     39   5.342906e+00   2.060703e-02   3.919038e+00   0.000000e+00   0.000000e+00
     40   5.389781e+00   2.093154e-02   3.888118e+00   0.000000e+00   0.000000e+00
     41   5.436656e+00   2.125855e-02   3.857689e+00   0.000000e+00   0.000000e+00
     42   5.483531e+00   2.158807e-02   3.827738e+00   0.000000e+00   0.000000e+00
     43   5.530406e+00   2.192008e-02   3.798255e+00   0.000000e+00   0.000000e+00
     44   5.577281e+00   2.225459e-02   3.769228e+00   0.000000e+00   0.000000e+00
     45   5.624156e+00   2.259160e-02   3.740647e+00   0.000000e+00   0.000000e+00
     46   5.671031e+00   2.293112e-02   3.712501e+00   0.000000e+00   0.000000e+00
     47   5.717906e+00   2.327313e-02   3.684781e+00   0.000000e+00   0.000000e+00
     48   5.764781e+00   2.361764e-02   3.657477e+00   0.000000e+00   0.000000e+00
     49   5.811656e+00   2.396466e-02   3.630579e+00   0.000000e+00   0.000000e+00
     50   5.858531e+00   2.431417e-02   3.604079e+00   0.000000e+00   0.000000e+00
     51   5.905406e+00   2.466618e-02   3.577967e+00   0.000000e+00   0.000000e+00
     52   5.952281e+00   2.502070e-02   3.552235e+00   0.000000e+00   0.000000e+00
     53   5.999156e+00   2.537771e-02   3.526875e+00   0.000000e+00   0.000000e+00
     54   6.046031e+00   2.573723e-02   3.501878e+00   0.000000e+00   0.000000e+00
     55   6.092906e+00   2.609924e-02   3.477237e+00   0.000000e+00   0.000000e+00
     56   6.139781e+00   2.646375e-02   3.452945e+00   0.000000e+00   0.000000e+00
     57   6.186656e+00   2.683077e-02   3.428993e+00   0.000000e+00   0.000000e+00
     58   6.233531e+00   2.720028e-02   3.405374e+00   0.000000e+00   0.000000e+00
     59   6.280406e+00   2.757230e-02   3.382082e+00   0.000000e+00   0.000000e+00
     60   6.327281e+00   2.794681e-02   3.359110e+00   0.000000e+00   0.000000e+00
     61   6.374156e+00   2.832383e-02   3.336451e+00   0.000000e+00   0.000000e+00
     62   6.421031e+00   2.870335e-02   3.314098e+00   0.000000e+00   0.000000e+00
     63   6.467906e+00   2.908536e-02   3.292047e+00   0.000000e+00   0.000000e+00
     64   6.514781e+00   2.946988e-02   3.270289e+00   0.000000e+00   0.000000e+00
     65   6.561656e+00   2.985690e-02   3.248821e+00   0.000000e+00   0.000000e+00
     66   6.608531e+00   3.024641e-02   3.227635e+00   0.000000e+00   0.000000e+00
     67   6.655406e+00   3.063843e-02   3.206726e+00   0.000000e+00   0.000000e+00
     68   6.702281e+00   3.103295e-02   3.186089e+00   0.000000e+00   0.000000e+00
     69   6.749156e+00   3.142997e-02   3.165718e+00   0.000000e+00   0.000000e+00
     70   6.796031e+00   3.182949e-02   3.145609e+00   0.000000e+00   0.000000e+00
     71   6.842906e+00   3.223151e-02   3.125756e+00   0.000000e+00   0.000000e+00
     72   6.889781e+00   3.263603e-02   3.106154e+00   0.000000e+00   0.000000e+00
     73   6.936656e+00   3.304305e-02   3.086799e+00   0.000000e+00   0.000000e+00
     74   6.983531e+00   3.345257e-02   3.067686e+00   0.000000e+00   0.000000e+00
     75   7.030406e+00   3.386460e-02   3.048810e+00   0.000000e+00   0.000000e+00
     76   7.077281e+00   3.427912e-02   3.030168e+00   0.000000e+00   0.000000e+00
     77   7.124156e+00   3.469614e-02   3.011753e+00   0.000000e+00   0.000000e+00
     78   7.171031e+00   3.511567e-02   2.993564e+00   0.000000e+00   0.000000e+00
     79   7.217906e+00   3.553769e-02   2.975594e+00   0.000000e+00   0.000000e+00
     80   7.264781e+00   3.596222e-02   2.957841e+00   0.000000e+00   0.000000e+00
     81   7.311656e+00   3.638925e-02   2.940300e+00   0.000000e+00   0.000000e+00
     82   7.358531e+00   3.681877e-02   2.922968e+00   0.000000e+00   0.000000e+00
     83   7.405406e+00   3.725080e-02   2.905841e+00   0.000000e+00   0.000000e+00
     84   7.452281e+00   3.768533e-02   2.888915e+00   0.000000e+00   0.000000e+00
     85   7.499156e+00   3.812236e-02   2.872187e+00   0.000000e+00   0.000000e+00
     86   7.546031e+00   3.856190e-02   2.855653e+00   0.000000e+00   0.000000e+00
     87   7.592906e+00   3.900393e-02   2.839309e+00   0.000000e+00   0.000000e+00
     88   7.639781e+00   3.944846e-02   2.823154e+00   0.000000e+00   0.000000e+00
     89   7.686656e+00   3.989550e-02   2.807183e+00   0.000000e+00   0.000000e+00
     90   7.733531e+00   4.034503e-02   2.791393e+00   0.000000e+00   0.000000e+00
     91   7.780406e+00   4.079707e-02   2.775781e+00   0.000000e+00   0.000000e+00
     92   7.827281e+00   4.125161e-02   2.760344e+00   0.000000e+00   0.000000e+00
     93   7.874156e+00   4.170865e-02   2.745079e+00   0.000000e+00   0.000000e+00
     94   7.921031e+00   4.216819e-02   2.729983e+00   0.000000e+00   0.000000e+00
     95   7.967906e+00   4.263024e-02   2.715054e+00   0.000000e+00   0.000000e+00
     96   8.014781e+00   4.309478e-02   2.700289e+00   0.000000e+00   0.000000e+00
     97   8.061656e+00   4.356183e-02   2.685685e+00   0.000000e+00   0.000000e+00
     98   8.108531e+00   4.403138e-02   2.671239e+00   0.000000e+00   0.000000e+00
     99   8.155406e+00   4.450343e-02   2.656949e+00   0.000000e+00   0.000000e+00
    100   8.202281e+00   4.497798e-02   2.642812e+00   0.000000e+00   0.000000e+00
    101   8.249156e+00   4.545503e-02   2.628826e+00   0.000000e+00   0.000000e+00
    102   8.296031e+00   4.593459e-02   2.614989e+00   0.000000e+00   0.000000e+00
    103   8.342906e+00   4.641664e-02   2.601297e+00   0.000000e+00   0.000000e+00
    104   8.389781e+00   4.690120e-02   2.587750e+00   0.000000e+00   0.000000e+00
    105   8.436656e+00   4.738827e-02   2.574344e+00   0.000000e+00   0.000000e+00
    106   8.483531e+00   4.787783e-02   2.561077e+00   0.000000e+00   0.000000e+00
    107   8.530406e+00   4.836990e-02   2.547947e+00   0.000000e+00   0.000000e+00
    108   8.577281e+00   4.886446e-02   2.534953e+00   0.000000e+00   0.000000e+00
    109   8.624156e+00   4.936153e-02   2.522091e+00   0.000000e+00   0.000000e+00
    110   8.671031e+00   4.986111e-02   2.509360e+00   0.000000e+00   0.000000e+00
    111   8.717906e+00   5.036318e-02   2.496758e+00   0.000000e+00   0.000000e+00
    112   8.764781e+00   5.086776e-02   2.484283e+00   0.000000e+00   0.000000e+00
    113   8.811656e+00   5.137484e-02   2.471933e+00   0.000000e+00   0.000000e+00
    114   8.858531e+00   5.188443e-02   2.459707e+00   0.000000e+00   0.000000e+00
    115   8.905406e+00   5.239651e-02   2.447601e+00   0.000000e+00   0.000000e+00
    116   8.952281e+00   5.291110e-02   2.435616e+00   0.000000e+00   0.000000e+00
    117   8.999156e+00   5.342820e-02   2.423748e+00   0.000000e+00   0.000000e+00
    118   9.046031e+00   5.394779e-02   2.411996e+00   0.000000e+00   0.000000e+00
    119   9.092906e+00   5.446989e-02   2.400358e+00   0.000000e+00   0.000000e+00
    120   9.139781e+00   5.499449e-02   2.388833e+00   0.000000e+00   0.000000e+00
    121   9.186656e+00   5.552160e-02   2.377419e+00   0.000000e+00   0.000000e+00
    122   9.233531e+00   5.605121e-02   2.366115e+00   0.000000e+00   0.000000e+00
    123   9.280406e+00   5.658332e-02   2.354918e+00   0.000000e+00   0.000000e+00
    124   9.327281e+00   5.711794e-02   2.343828e+00   0.000000e+00   0.000000e+00
    125   9.374156e+00   5.765506e-02   2.332843e+00   0.000000e+00   0.000000e+00
    126   9.421031e+00   5.819469e-02   2.321961e+00   0.000000e+00   0.000000e+00
    127   9.467906e+00   5.873682e-02   2.311181e+00   0.000000e+00   0.000000e+00
    128   9.514781e+00   5.928145e-02   2.300502e+00   0.000000e+00   0.000000e+00
    129   9.561656e+00   5.982859e-02   2.289921e+00   0.000000e+00   0.000000e+00
    130   9.608531e+00   6.037823e-02   2.279439e+00   0.000000e+00   0.000000e+00
    131   9.655406e+00   6.093038e-02   2.269053e+00   0.000000e+00   0.000000e+00
    132   9.702281e+00   6.148503e-02   2.258762e+00   0.000000e+00   0.000000e+00
    133   9.749156e+00   6.204219e-02   2.248564e+00   0.000000e+00   0.000000e+00
    134   9.796031e+00   6.260185e-02   2.238459e+00   0.000000e+00   0.000000e+00
    135   9.842906e+00   6.316402e-02   2.228446e+00   0.000000e+00   0.000000e+00
    136   9.889781e+00   6.372869e-02   2.218522e+00   0.000000e+00   0.000000e+00
    137   9.936656e+00   6.429587e-02   2.208688e+00   0.000000e+00   0.000000e+00
    138   9.983531e+00   6.486555e-02   2.198941e+00   0.000000e+00   0.000000e+00
    139   1.003041e+01   6.543774e-02   2.189280e+00   0.000000e+00   0.000000e+00
    140   1.007728e+01   6.601244e-02   2.179705e+00   0.000000e+00   0.000000e+00
    141   1.012416e+01   6.658964e-02   2.170214e+00   0.000000e+00   0.000000e+00
    142   1.017103e+01   6.716935e-02   2.160806e+00   0.000000e+00   0.000000e+00
    143   1.021791e+01   6.775156e-02   2.151480e+00   0.000000e+00   0.000000e+00
    144   1.026478e+01   6.833629e-02   2.142235e+00   0.000000e+00   0.000000e+00
    145   1.031166e+01   6.892351e-02   2.133071e+00   0.000000e+00   0.000000e+00
    146   1.035853e+01   6.951325e-02   2.123985e+00   0.000000e+00   0.000000e+00
    147   1.040541e+01   7.010549e-02   2.114976e+00   0.000000e+00   0.000000e+00
    148   1.045228e+01   7.070024e-02   2.106045e+00   0.000000e+00   0.000000e+00
    149   1.049916e+01   7.129750e-02   2.097190e+00   0.000000e+00   0.000000e+00
    150   1.054603e+01   7.189727e-02   2.088410e+00   0.000000e+00   0.000000e+00
    151   1.059291e+01   7.249954e-02   2.079704e+00   0.000000e+00   0.000000e+00
    152   1.063978e+01   7.310432e-02   2.071070e+00   0.000000e+00   0.000000e+00
    153   1.068666e+01   7.371161e-02   2.062510e+00   0.000000e+00   0.000000e+00
    154   1.073353e+01   7.432141e-02   2.054020e+00   0.000000e+00   0.000000e+00
    155   1.078041e+01   7.493372e-02   2.045601e+00   0.000000e+00   0.000000e+00
    156   1.082728e+01   7.554854e-02   2.037251e+00   0.000000e+00   0.000000e+00
    157   1.087416e+01   7.616586e-02   2.028970e+00   0.000000e+00   0.000000e+00
    158   1.092103e+01   7.678570e-02   2.020757e+00   0.000000e+00   0.000000e+00
    159   1.096791e+01   7.740804e-02   2.012611e+00   0.000000e+00   0.000000e+00
    160   1.101478e+01   7.803290e-02   2.004532e+00   0.000000e+00   0.000000e+00
    161   1.106166e+01   7.866027e-02   1.996517e+00   0.000000e+00   0.000000e+00
    162   1.110853e+01   7.929014e-02   1.988568e+00   0.000000e+00   0.000000e+00
    163   1.115541e+01   7.992253e-02   1.980682e+00   0.000000e+00   0.000000e+00
    164   1.120228e+01   8.055743e-02   1.972860e+00   0.000000e+00   0.000000e+00
    165   1.124916e+01   8.119484e-02   1.965099e+00   0.000000e+00   0.000000e+00
    166   1.129603e+01   8.183476e-02   1.957401e+00   0.000000e+00   0.000000e+00
    167   1.134291e+01   8.247719e-02   1.949763e+00   0.000000e+00   0.000000e+00
    168   1.138978e+01   8.312214e-02   1.942186e+00   0.000000e+00   0.000000e+00
    169   1.143666e+01   8.376960e-02   1.934668e+00   0.000000e+00   0.000000e+00
    170   1.148353e+01   8.441957e-02   1.927209e+00   0.000000e+00   0.000000e+00
    171   1.153041e+01   8.507205e-02   1.919809e+00   0.000000e+00   0.000000e+00
    172   1.157728e+01   8.572705e-02   1.912465e+00   0.000000e+00   0.000000e+00
    173   1.162416e+01   8.638456e-02   1.905179e+00   0.000000e+00   0.000000e+00
    174   1.167103e+01   8.704458e-02   1.897949e+00   0.000000e+00   0.000000e+00
    175   1.171791e+01   8.770712e-02   1.890774e+00   0.000000e+00   0.000000e+00
    176   1.176478e+01   8.837218e-02   1.883654e+00   0.000000e+00   0.000000e+00
    177   1.181166e+01   8.903975e-02   1.876589e+00   0.000000e+00   0.000000e+00
    178   1.185853e+01   8.970983e-02   1.869577e+00   0.000000e+00   0.000000e+00
    179   1.190541e+01   9.038243e-02   1.862619e+00   0.000000e+00   0.000000e+00
    180   1.195228e+01   9.105755e-02   1.855713e+00   0.000000e+00   0.000000e+00
    181   1.199916e+01   9.173518e-02   1.848859e+00   0.000000e+00   0.000000e+00
    182   1.204603e+01   9.241533e-02   1.842056e+00   0.000000e+00   0.000000e+00
    183   1.209291e+01   9.309800e-02   1.835304e+00   0.000000e+00   0.000000e+00
    184   1.213978e+01   9.378318e-02   1.828602e+00   0.000000e+00   0.000000e+00
    185   1.218666e+01   9.447088e-02   1.821950e+00   0.000000e+00   0.000000e+00
    186   1.223353e+01   9.516110e-02   1.815347e+00   0.000000e+00   0.000000e+00
    187   1.228041e+01   9.585384e-02   1.808793e+00   0.000000e+00   0.000000e+00
    188   1.232728e+01   9.654910e-02   1.802287e+00   0.000000e+00   0.000000e+00
    189   1.237416e+01   9.724688e-02   1.795829e+00   0.000000e+00   0.000000e+00
    190   1.242103e+01   9.794718e-02   1.789417e+00   0.000000e+00   0.000000e+00
    191   1.246791e+01   9.865000e-02   1.783053e+00   0.000000e+00   0.000000e+00
    192   1.251478e+01   9.935534e-02   1.776734e+00   0.000000e+00   0.000000e+00
    193   1.256166e+01   1.000632e-01   1.770461e+00   0.000000e+00   0.000000e+00
    194   1.260853e+01   1.007736e-01   1.764233e+00   0.000000e+00   0.000000e+00
    195   1.265541e+01   1.014865e-01   1.758050e+00   0.000000e+00   0.000000e+00
    196   1.270228e+01   1.022019e-01   1.751911e+00   0.000000e+00   0.000000e+00
    197   1.274916e+01   1.029199e-01   1.745816e+00   0.000000e+00   0.000000e+00
    198   1.279603e+01   1.036403e-01   1.739764e+00   0.000000e+00   0.000000e+00
    199   1.284291e+01   1.043633e-01   1.733755e+00   0.000000e+00   0.000000e+00
    200   1.288978e+01   1.050889e-01   1.727788e+00   0.000000e+00   0.000000e+00
    201   1.293666e+01   1.058169e-01   1.721863e+00   0.000000e+00   0.000000e+00
    202   1.298353e+01   1.065475e-01   1.715980e+00   0.000000e+00   0.000000e+00
    203   1.303041e+01   1.072806e-01   1.710138e+00   0.000000e+00   0.000000e+00
    204   1.307728e+01   1.080162e-01   1.704337e+00   0.000000e+00   0.000000e+00
    205   1.312416e+01   1.087544e-01   1.698576e+00   0.000000e+00   0.000000e+00
    206   1.317103e+01   1.094951e-01   1.692855e+00   0.000000e+00   0.000000e+00
    207   1.321791e+01   1.102383e-01   1.687173e+00   0.000000e+00   0.000000e+00
    208   1.326478e+01   1.109840e-01   1.681531e+00   0.000000e+00   0.000000e+00
    209   1.331166e+01   1.117323e-01   1.675927e+00   0.000000e+00   0.000000e+00
    210   1.335853e+01   1.124831e-01   1.670361e+00   0.000000e+00   0.000000e+00
    211   1.340541e+01   1.132365e-01   1.664834e+00   0.000000e+00   0.000000e+00
    212   1.345228e+01   1.139923e-01   1.659344e+00   0.000000e+00   0.000000e+00
    213   1.349916e+01   1.147507e-01   1.653892e+00   0.000000e+00   0.000000e+00
    214   1.354603e+01   1.155117e-01   1.648476e+00   0.000000e+00   0.000000e+00
    215   1.359291e+01   1.162751e-01   1.643097e+00   0.000000e+00   0.000000e+00
    216   1.363978e+01   1.170411e-01   1.637754e+00   0.000000e+00   0.000000e+00
    217   1.368666e+01   1.178097e-01   1.632447e+00   0.000000e+00   0.000000e+00
    218   1.373353e+01   1.185807e-01   1.627175e+00   0.000000e+00   0.000000e+00
    219   1.378041e+01   1.193543e-01   1.621939e+00   0.000000e+00   0.000000e+00
    220   1.382728e+01   1.201305e-01   1.616737e+00   0.000000e+00   0.000000e+00
    221   1.387416e+01   1.209092e-01   1.611570e+00   0.000000e+00   0.000000e+00
    222   1.392103e+01   1.216904e-01   1.606437e+00   0.000000e+00   0.000000e+00
    223   1.396791e+01   1.224742e-01   1.601337e+00   0.000000e+00   0.000000e+00
    224   1.401478e+01   1.232605e-01   1.596272e+00   0.000000e+00   0.000000e+00
    225   1.406166e+01   1.240493e-01   1.591239e+00   0.000000e+00   0.000000e+00
    226   1.410853e+01   1.248407e-01   1.586240e+00   0.000000e+00   0.000000e+00
    227   1.415541e+01   1.256346e-01   1.581273e+00   0.000000e+00   0.000000e+00
    228   1.420228e+01   1.264311e-01   1.576338e+00   0.000000e+00   0.000000e+00
    229   1.424916e+01   1.272301e-01   1.571436e+00   0.000000e+00   0.000000e+00
    230   1.429603e+01   1.280317e-01   1.566565e+00   0.000000e+00   0.000000e+00
    231   1.434291e+01   1.288358e-01   1.561725e+00   0.000000e+00   0.000000e+00
    232   1.438978e+01   1.296424e-01   1.556917e+00   0.000000e+00   0.000000e+00
    233   1.443666e+01   1.304516e-01   1.552139e+00   0.000000e+00   0.000000e+00
    234   1.448353e+01   1.312634e-01   1.547393e+00   0.000000e+00   0.000000e+00
    235   1.453041e+01   1.320777e-01   1.542676e+00   0.000000e+00   0.000000e+00
    236   1.457728e+01   1.328945e-01   1.537989e+00   0.000000e+00   0.000000e+00
    237   1.462416e+01   1.337139e-01   1.533333e+00   0.000000e+00   0.000000e+00
    238   1.467103e+01   1.345359e-01   1.528706e+00   0.000000e+00   0.000000e+00
    239   1.471791e+01   1.353604e-01   1.524108e+00   0.000000e+00   0.000000e+00
    240   1.476478e+01   1.361875e-01   1.519539e+00   0.000000e+00   0.000000e+00
    241   1.481166e+01   1.370171e-01   1.514999e+00   0.000000e+00   0.000000e+00
    242   1.485853e+01   1.378493e-01   1.510487e+00   0.000000e+00   0.000000e+00
    243   1.490541e+01   1.386840e-01   1.506004e+00   0.000000e+00   0.000000e+00
    244   1.495228e+01   1.395213e-01   1.501548e+00   0.000000e+00   0.000000e+00
    245   1.499916e+01   1.403612e-01   1.497121e+00   0.000000e+00   0.000000e+00
    246   1.504603e+01   1.412036e-01   1.492721e+00   0.000000e+00   0.000000e+00
    247   1.509291e+01   1.420485e-01   1.488348e+00   0.000000e+00   0.000000e+00
    248   1.513978e+01   1.428961e-01   1.484002e+00   0.000000e+00   0.000000e+00
    249   1.518666e+01   1.437462e-01   1.479683e+00   0.000000e+00   0.000000e+00
    250   1.523353e+01   1.445988e-01   1.475391e+00   0.000000e+00   0.000000e+00
    251   1.528041e+01   1.454541e-01   1.471125e+00   0.000000e+00   0.000000e+00
    252   1.532728e+01   1.463119e-01   1.466886e+00   0.000000e+00   0.000000e+00
    253   1.537416e+01   1.471722e-01   1.462672e+00   0.000000e+00   0.000000e+00
    254   1.542103e+01   1.480352e-01   1.458484e+00   0.000000e+00   0.000000e+00
    255   1.546791e+01   1.489007e-01   1.454321e+00   0.000000e+00   0.000000e+00
    256   1.551478e+01   1.497688e-01   1.450184e+00   0.000000e+00   0.000000e+00
    257   1.556166e+01   1.506394e-01   1.446072e+00   0.000000e+00   0.000000e+00
    258   1.560853e+01   1.515127e-01   1.441985e+00   0.000000e+00   0.000000e+00
    259   1.565541e+01   1.523885e-01   1.437923e+00   0.000000e+00   0.000000e+00
    260   1.570228e+01   1.532669e-01   1.433885e+00   0.000000e+00   0.000000e+00
    261   1.574916e+01   1.541478e-01   1.429871e+00   0.000000e+00   0.000000e+00
    262   1.579603e+01   1.550314e-01   1.425882e+00   0.000000e+00   0.000000e+00
    263   1.584291e+01   1.559175e-01   1.421916e+00   0.000000e+00   0.000000e+00
    264   1.588978e+01   1.568062e-01   1.417975e+00   0.000000e+00   0.000000e+00
    265   1.593666e+01   1.576975e-01   1.414056e+00   0.000000e+00   0.000000e+00
    266   1.598353e+01   1.585914e-01   1.410162e+00   0.000000e+00   0.000000e+00
    267   1.603041e+01   1.594879e-01   1.406290e+00   0.000000e+00   0.000000e+00
    268   1.607728e+01   1.603869e-01   1.402441e+00   0.000000e+00   0.000000e+00
    269   1.612416e+01   1.612886e-01   1.398615e+00   0.000000e+00   0.000000e+00
    270   1.617103e+01   1.621928e-01   1.394812e+00   0.000000e+00   0.000000e+00
    271   1.621791e+01   1.630997e-01   1.391031e+00   0.000000e+00   0.000000e+00
    272   1.626478e+01   1.640091e-01   1.387273e+00   0.000000e+00   0.000000e+00
    273   1.631166e+01   1.649211e-01   1.383536e+00   0.000000e+00   0.000000e+00
    274   1.635853e+01   1.658358e-01   1.379822e+00   0.000000e+00   0.000000e+00
    275   1.640541e+01   1.667530e-01   1.376129e+00   0.000000e+00   0.000000e+00
    276   1.645228e+01   1.676728e-01   1.372458e+00   0.000000e+00   0.000000e+00
    277   1.649916e+01   1.685953e-01   1.368808e+00   0.000000e+00   0.000000e+00
    278   1.654603e+01   1.695203e-01   1.365180e+00   0.000000e+00   0.000000e+00
    279   1.659291e+01   1.704480e-01   1.361573e+00   0.000000e+00   0.000000e+00
    280   1.663978e+01   1.713782e-01   1.357987e+00   0.000000e+00   0.000000e+00
    281   1.668666e+01   1.723111e-01   1.354421e+00   0.000000e+00   0.000000e+00
    282   1.673353e+01   1.732466e-01   1.350877e+00   0.000000e+00   0.000000e+00
    283   1.678041e+01   1.741846e-01   1.347352e+00   0.000000e+00   0.000000e+00
    284   1.682728e+01   1.751254e-01   1.343849e+00   0.000000e+00   0.000000e+00
    285   1.687416e+01   1.760687e-01   1.340365e+00   0.000000e+00   0.000000e+00
    286   1.692103e+01   1.770146e-01   1.336901e+00   0.000000e+00   0.000000e+00
    287   1.696791e+01   1.779632e-01   1.333458e+00   0.000000e+00   0.000000e+00
    288   1.701478e+01   1.789144e-01   1.330034e+00   0.000000e+00   0.000000e+00
    289   1.706166e+01   1.798682e-01   1.326630e+00   0.000000e+00   0.000000e+00
    290   1.710853e+01   1.808247e-01   1.323245e+00   0.000000e+00   0.000000e+00
    291   1.715541e+01   1.817838e-01   1.319880e+00   0.000000e+00   0.000000e+00
    292   1.720228e+01   1.827455e-01   1.316534e+00   0.000000e+00   0.000000e+00
    293   1.724916e+01   1.837098e-01   1.313207e+00   0.000000e+00   0.000000e+00
    294   1.729603e+01   1.846768e-01   1.309899e+00   0.000000e+00   0.000000e+00
    295   1.734291e+01   1.856464e-01   1.306610e+00   0.000000e+00   0.000000e+00
    296   1.738978e+01   1.866187e-01   1.303339e+00   0.000000e+00   0.000000e+00
    297   1.743666e+01   1.875936e-01   1.300087e+00   0.000000e+00   0.000000e+00
    298   1.748353e+01   1.885711e-01   1.296854e+00   0.000000e+00   0.000000e+00
    299   1.753041e+01   1.895513e-01   1.293639e+00   0.000000e+00   0.000000e+00
    300   1.757728e+01   1.905342e-01   1.290442e+00   0.000000e+00   0.000000e+00
    301   1.762416e+01   1.915197e-01   1.287263e+00   0.000000e+00   0.000000e+00
    302   1.767103e+01   1.925078e-01   1.284102e+00   0.000000e+00   0.000000e+00
    303   1.771791e+01   1.934986e-01   1.280959e+00   0.000000e+00   0.000000e+00
    304   1.776478e+01   1.944921e-01   1.277833e+00   0.000000e+00   0.000000e+00
    305   1.781166e+01   1.954883e-01   1.274726e+00   0.000000e+00   0.000000e+00
    306   1.785853e+01   1.964871e-01   1.271635e+00   0.000000e+00   0.000000e+00
    307   1.790541e+01   1.974885e-01   1.268562e+00   0.000000e+00   0.000000e+00
    308   1.795228e+01   1.984927e-01   1.265506e+00   0.000000e+00   0.000000e+00
    309   1.799916e+01   1.994995e-01   1.262468e+00   0.000000e+00   0.000000e+00
    310   1.804603e+01   2.005089e-01   1.259446e+00   0.000000e+00   0.000000e+00
    311   1.809291e+01   2.015211e-01   1.256442e+00   0.000000e+00   0.000000e+00
    312   1.813978e+01   2.025359e-01   1.253454e+00   0.000000e+00   0.000000e+00
    313   1.818666e+01   2.035535e-01   1.250483e+00   0.000000e+00   0.000000e+00
    314   1.823353e+01   2.045737e-01   1.247528e+00   0.000000e+00   0.000000e+00
    315   1.828041e+01   2.055966e-01   1.244590e+00   0.000000e+00   0.000000e+00
    316   1.832728e+01   2.066222e-01   1.241668e+00   0.000000e+00   0.000000e+00
    317   1.837416e+01   2.076504e-01   1.238763e+00   0.000000e+00   0.000000e+00
    318   1.842103e+01   2.086814e-01   1.235873e+00   0.000000e+00   0.000000e+00
    319   1.846791e+01   2.097151e-01   1.233000e+00   0.000000e+00   0.000000e+00
    320   1.851478e+01   2.107515e-01   1.230143e+00   0.000000e+00   0.000000e+00
    321   1.856166e+01   2.117906e-01   1.227301e+00   0.000000e+00   0.000000e+00
    322   1.860853e+01   2.128324e-01   1.224476e+00   0.000000e+00   0.000000e+00
