# power spectrum of omega (curl v)
# redshift z=0.200000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.603894e-17   4.792449e-03   2.354528e-18   18
  5.475214e-02   3.603605e-16   5.796424e-03   3.452334e-17   62
  7.620402e-02   2.245398e-15   4.009919e-03   1.674529e-16   90
  9.651299e-02   7.798626e-15   6.328493e-03   4.668377e-16   170
  1.176484e-01   2.915263e-14   6.577801e-03   1.518172e-15   246
  1.382866e-01   5.514226e-14   6.270931e-03   2.461079e-15   338
  1.586538e-01   1.483554e-13   5.391241e-03   5.003822e-15   432
  1.796311e-01   3.026985e-13   5.523314e-03   8.753887e-15   578
  2.020199e-01   5.519851e-13   6.602764e-03   1.372452e-14   810
  2.245955e-01   1.030500e-12   6.318365e-03   2.336670e-14   950
  2.454897e-01   1.742346e-12   5.640429e-03   3.713391e-14   1002
  2.663805e-01   2.725996e-12   6.450828e-03   5.318160e-14   1334
  2.875208e-01   4.218715e-12   6.041257e-03   8.063030e-14   1410
  3.076455e-01   5.938519e-12   6.035725e-03   1.053341e-13   1652
  3.286805e-01   8.357242e-12   5.956541e-03   1.382176e-13   1974
  3.502653e-01   1.134734e-11   5.838300e-03   1.703038e-13   2234
  3.719097e-01   1.540212e-11   6.142020e-03   2.110194e-13   2554
  3.939072e-01   2.136959e-11   6.428266e-03   2.826415e-13   2950
  4.154499e-01   2.756201e-11   6.017047e-03   3.524279e-13   3042
  4.363697e-01   3.458033e-11   6.136210e-03   4.300653e-13   3422
  4.571424e-01   4.398638e-11   5.922097e-03   5.247810e-13   3618
  4.780583e-01   5.518861e-11   6.165341e-03   5.938678e-13   4172
  4.993304e-01   6.583054e-11   5.964286e-03   7.294345e-13   4470
  5.207145e-01   8.274465e-11   6.094986e-03   8.254609e-13   4970
  5.421758e-01   1.013395e-10   6.123238e-03   1.006778e-12   5334
  5.636497e-01   1.246154e-10   6.289416e-03   1.177520e-12   5810
  5.848679e-01   1.457106e-10   6.249102e-03   1.300588e-12   6114
  6.062256e-01   1.718846e-10   6.367668e-03   1.482504e-12   6782
  6.270463e-01   2.018041e-10   5.809005e-03   1.735985e-12   6684
  6.476827e-01   2.298672e-10   6.003995e-03   1.876744e-12   7574
  6.690819e-01   2.679921e-10   6.064100e-03   2.102651e-12   8154
  6.904126e-01   3.066940e-10   6.032905e-03   2.370355e-12   8618
  7.120990e-01   3.462262e-10   6.322572e-03   2.525352e-12   9494
  7.335837e-01   3.957832e-10   6.099605e-03   2.800759e-12   9618
  7.547804e-01   4.470113e-10   6.196577e-03   3.160658e-12   10306
  7.760825e-01   5.011601e-10   6.253134e-03   3.416955e-12   10942
  7.973171e-01   5.575579e-10   6.105356e-03   3.672786e-12   11452
  8.185323e-01   6.255172e-10   5.998296e-03   4.021499e-12   12046
  8.395636e-01   6.942335e-10   5.893705e-03   4.367556e-12   12522
  8.608395e-01   7.644644e-10   6.160057e-03   4.726675e-12   13562
  8.822927e-01   8.573307e-10   6.268164e-03   5.097766e-12   14182
  9.037737e-01   9.397116e-10   6.329031e-03   5.410561e-12   14986
  9.248837e-01   1.020886e-09   6.019528e-03   5.946691e-12   14982
  9.459520e-01   1.114494e-09   6.257522e-03   6.192274e-12   16388
  9.671835e-01   1.218749e-09   6.012397e-03   6.655347e-12   16626
  9.882712e-01   1.293189e-09   6.099246e-03   7.034328e-12   17678
  1.009529e+00   1.411441e-09   6.004762e-03   7.321764e-12   18354
  1.030701e+00   1.513382e-09   6.055548e-03   7.924460e-12   19034
  1.051947e+00   1.645183e-09   6.206903e-03   8.251776e-12   20142
  1.073546e+00   1.743882e-09   6.349329e-03   8.432804e-12   21386
  1.094905e+00   1.881546e-09   6.079741e-03   9.055808e-12   21318
  1.116082e+00   2.014332e-09   6.143058e-03   9.349302e-12   22676
  1.137419e+00   2.172658e-09   6.080031e-03   1.020960e-11   23322
  1.158587e+00   2.282804e-09   6.004237e-03   1.029956e-11   24134
  1.179798e+00   2.421285e-09   6.110138e-03   1.087730e-11   25146
  1.201046e+00   2.574215e-09   6.081360e-03   1.128219e-11   26030
  1.222182e+00   2.711533e-09   6.114836e-03   1.173481e-11   26674
  1.243551e+00   2.848182e-09   6.286155e-03   1.183505e-11   28570
  1.264758e+00   3.014282e-09   6.075227e-03   1.282543e-11   28224
  1.286040e+00   3.193702e-09   6.282287e-03   1.292631e-11   30626
  1.307328e+00   3.365431e-09   5.879262e-03   1.372981e-11   30158
  1.328284e+00   3.540914e-09   6.024736e-03   1.419703e-11   31674
  1.349598e+00   3.703632e-09   6.224699e-03   1.441381e-11   33306
  1.370804e+00   3.888591e-09   6.029685e-03   1.507471e-11   33422
  1.391996e+00   4.035424e-09   6.187433e-03   1.531382e-11   35298
  1.413516e+00   4.230631e-09   6.190576e-03   1.564636e-11   36650
  1.434849e+00   4.417997e-09   6.132054e-03   1.618741e-11   36992
  1.456166e+00   4.553678e-09   6.187840e-03   1.643282e-11   38730
  1.477491e+00   4.801893e-09   6.036172e-03   1.729079e-11   39246
  1.498685e+00   4.924439e-09   6.132601e-03   1.746711e-11   40466
  1.519774e+00   5.186866e-09   5.979066e-03   1.821365e-11   41170
  1.541026e+00   5.367908e-09   6.239150e-03   1.810264e-11   43534
  1.562331e+00   5.579607e-09   6.008969e-03   1.905254e-11   43650
  1.583461e+00   5.763150e-09   6.082793e-03   1.928091e-11   45272
  1.604869e+00   5.950465e-09   6.190904e-03   1.944274e-11   47098
  1.626231e+00   6.092648e-09   6.084210e-03   1.987904e-11   47746
  1.647437e+00   6.352260e-09   6.121942e-03   2.028592e-11   48870
  1.668537e+00   6.587490e-09   5.972512e-03   2.103866e-11   49682
  1.689593e+00   6.724352e-09   6.010296e-03   2.102406e-11   51222
  1.710883e+00   7.009007e-09   6.229430e-03   2.148596e-11   53378
  1.732107e+00   7.215116e-09   5.986512e-03   2.219580e-11   53634
  1.753515e+00   7.419448e-09   6.302601e-03   2.191812e-11   56888
  1.774980e+00   7.611018e-09   6.075928e-03   2.268063e-11   56650
  1.796288e+00   7.879388e-09   6.211038e-03   2.307579e-11   58786
  1.817545e+00   8.116835e-09   6.042946e-03   2.381102e-11   59214
  1.838738e+00   8.277398e-09   6.257348e-03   2.372176e-11   61250
  1.859886e+00   8.498426e-09   6.073208e-03   2.410035e-11   61686
  1.880964e+00   8.689397e-09   6.093363e-03   2.435755e-11   63626
  1.902298e+00   8.933071e-09   6.206824e-03   2.459994e-11   66204
  1.923724e+00   9.177081e-09   6.221667e-03   2.507256e-11   67094
  1.944952e+00   9.420637e-09   6.083280e-03   2.545170e-11   67890
  1.966213e+00   9.586227e-09   6.045680e-03   2.533394e-11   70334
  1.987449e+00   9.734075e-09   5.948634e-03   2.613541e-11   70626
  2.008526e+00   1.001143e-08   6.195388e-03   2.622949e-11   72554
  2.029747e+00   1.028096e-08   6.216008e-03   2.667987e-11   74550
  2.050978e+00   1.044028e-08   6.097374e-03   2.670057e-11   75674
  2.072194e+00   1.067726e-08   6.055525e-03   2.714239e-11   77564
  2.093670e+00   1.086350e-08   6.227873e-03   2.684535e-11   80766
  2.115047e+00   1.117002e-08   6.005032e-03   2.785074e-11   80202
  2.136309e+00   1.134686e-08   6.096906e-03   2.787241e-11   83102
  2.157621e+00   1.158148e-08   6.124065e-03   2.824789e-11   83890
  2.178824e+00   1.173837e-08   6.155335e-03   2.854501e-11   85522
  2.199946e+00   1.189190e-08   5.972387e-03   2.863941e-11   86670
  2.221152e+00   1.218016e-08   6.068405e-03   2.893487e-11   89588
  2.242498e+00   1.235533e-08   6.228752e-03   2.905127e-11   91038
  2.263781e+00   1.262536e-08   6.080528e-03   2.942185e-11   92522
  2.285014e+00   1.280408e-08   6.018736e-03   2.958924e-11   94242
  2.306422e+00   1.304885e-08   6.241969e-03   2.968663e-11   97550
  2.327646e+00   1.330219e-08   6.270349e-03   3.032488e-11   96250
  2.348675e+00   1.347039e-08   6.178657e-03   3.032735e-11   99166
  2.369823e+00   1.366884e-08   5.981864e-03   3.052290e-11   100932
  2.391130e+00   1.394722e-08   6.260552e-03   3.057973e-11   104306
  2.412476e+00   1.413463e-08   6.201873e-03   3.119926e-11   104990
  2.433799e+00   1.435511e-08   5.988789e-03   0.000000e+00   107874
  2.455110e+00   1.460481e-08   5.666979e-03   0.000000e+00   108322
