# power spectrum of velocity
# redshift z=0.500000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.908739e-02   4.821446e-07   1.608418e-05   1.741530e-07   6
  6.942005e-02   1.210097e-06   0.000000e+00   2.799165e-07   12
  9.065882e-02   6.981483e-07   6.508962e-03   1.364492e-07   14
  1.150009e-01   7.036102e-07   5.237893e-03   7.161962e-08   48
  1.448559e-01   5.628866e-07   3.804799e-03   6.174274e-08   42
  1.590162e-01   4.256337e-07   3.787897e-03   5.487733e-08   48
  1.803014e-01   5.105952e-07   4.541081e-03   5.494169e-08   80
  2.043367e-01   5.003439e-07   3.525774e-03   4.470551e-08   90
  2.227252e-01   3.454702e-07   5.536438e-03   3.354967e-08   120
  2.488487e-01   3.813091e-07   4.652757e-03   2.598520e-08   158
  2.661513e-01   3.614710e-07   2.208030e-03   3.722260e-08   120
  2.869973e-01   3.247791e-07   4.935215e-03   2.135715e-08   186
  3.100294e-01   3.046944e-07   6.749025e-03   1.953309e-08   264
  3.287449e-01   3.327247e-07   3.643590e-03   2.389409e-08   168
  3.526244e-01   2.805274e-07   6.511952e-03   1.451980e-08   386
  3.726071e-01   2.226264e-07   3.940433e-03   1.637746e-08   192
  3.922681e-01   2.664235e-07   6.460573e-03   1.391248e-08   390
  4.143561e-01   2.155388e-07   6.764213e-03   1.039331e-08   396
  4.351071e-01   2.212683e-07   6.710857e-03   1.058973e-08   398
  4.579190e-01   1.958972e-07   6.577772e-03   7.602739e-09   576
  4.803679e-01   1.808330e-07   6.673210e-03   8.255010e-09   444
  5.000037e-01   2.060273e-07   6.020862e-03   7.709038e-09   590
  5.223627e-01   1.650345e-07   6.593301e-03   6.518008e-09   648
  5.441711e-01   1.622261e-07   5.835223e-03   6.404872e-09   654
  5.635471e-01   1.557549e-07   4.840100e-03   5.681711e-09   636
  5.852063e-01   1.528004e-07   7.256543e-03   5.255006e-09   830
  6.055292e-01   1.380076e-07   5.223406e-03   4.539440e-09   792
  6.263096e-01   1.375626e-07   5.372178e-03   4.936417e-09   804
  6.475915e-01   1.428924e-07   6.630499e-03   4.950747e-09   1038
  6.681954e-01   1.186763e-07   5.193545e-03   3.777522e-09   936
  6.905275e-01   1.153430e-07   6.068542e-03   3.531934e-09   1130
  7.107689e-01   1.095732e-07   5.635557e-03   3.313039e-09   1104
  7.329881e-01   1.052945e-07   6.269045e-03   3.033195e-09   1230
  7.533066e-01   1.027421e-07   6.367515e-03   2.636646e-09   1260
  7.739493e-01   9.935956e-08   5.501309e-03   2.866996e-09   1286
  7.972959e-01   9.453146e-08   6.676093e-03   2.166374e-09   1728
  8.194182e-01   9.431909e-08   5.902225e-03   2.469104e-09   1392
  8.404441e-01   8.809150e-08   5.596426e-03   2.217204e-09   1626
  8.619949e-01   8.547776e-08   6.632074e-03   1.963565e-09   1760
  8.836339e-01   8.094486e-08   5.480218e-03   1.892210e-09   1686
  9.040332e-01   7.391181e-08   5.574399e-03   1.597552e-09   1812
  9.248915e-01   7.498465e-08   6.414614e-03   1.766475e-09   1862
  9.462081e-01   6.973008e-08   5.717354e-03   1.375381e-09   2160
  9.676557e-01   6.835299e-08   5.844358e-03   1.540055e-09   1956
  9.892345e-01   6.514940e-08   6.565757e-03   1.286615e-09   2454
  1.010292e+00   6.314861e-08   5.132763e-03   1.361972e-09   2048
  1.031427e+00   6.312375e-08   6.666169e-03   1.207140e-09   2538
  1.052288e+00   5.809297e-08   5.586772e-03   1.139926e-09   2400
  1.073374e+00   5.569176e-08   6.644497e-03   1.058136e-09   2526
  1.094412e+00   4.766006e-08   6.589372e-03   8.404435e-10   2856
  1.116356e+00   5.159420e-08   6.148634e-03   9.733664e-10   2804
  1.138029e+00   5.174459e-08   6.420674e-03   9.371803e-10   2958
  1.158655e+00   5.069337e-08   6.227386e-03   8.582930e-10   2976
  1.180422e+00   4.559640e-08   6.237939e-03   7.490793e-10   3194
  1.200801e+00   4.524384e-08   6.219815e-03   7.558104e-10   3120
  1.222874e+00   4.284696e-08   6.280319e-03   6.430814e-10   3606
  1.243940e+00   4.222468e-08   5.768497e-03   6.835199e-10   3276
  1.264464e+00   4.025068e-08   6.490966e-03   6.146297e-10   3600
  1.285577e+00   3.935380e-08   5.712098e-03   6.148895e-10   3638
  1.305903e+00   3.863414e-08   6.095529e-03   5.863233e-10   3744
  1.327893e+00   3.560317e-08   6.314721e-03   5.091408e-10   4170
  1.348913e+00   3.455498e-08   5.966133e-03   4.808139e-10   3984
  1.370324e+00   3.497479e-08   6.043703e-03   4.868706e-10   4334
  1.391449e+00   3.299774e-08   5.569586e-03   4.749292e-10   4284
  1.412311e+00   3.202547e-08   6.719620e-03   4.465926e-10   4374
  1.434124e+00   3.094812e-08   5.985428e-03   3.977131e-10   5016
  1.455607e+00   2.998287e-08   5.792267e-03   4.044152e-10   4580
  1.477022e+00   3.015726e-08   6.770237e-03   3.744380e-10   5142
  1.498868e+00   2.940726e-08   6.531281e-03   3.682527e-10   5184
  1.520258e+00   2.758160e-08   5.071262e-03   3.436956e-10   5058
  1.540811e+00   2.720567e-08   6.044837e-03   3.296830e-10   5384
  1.562789e+00   2.668816e-08   6.850411e-03   3.177382e-10   5622
  1.583990e+00   2.549380e-08   5.767154e-03   2.870299e-10   5736
  1.605101e+00   2.530597e-08   5.203520e-03   2.947625e-10   5596
  1.626312e+00   2.446603e-08   6.509441e-03   2.731050e-10   6070
  1.647349e+00   2.350962e-08   5.086377e-03   2.583108e-10   6096
  1.669298e+00   2.276561e-08   6.241265e-03   2.448056e-10   6474
  1.689604e+00   2.319659e-08   5.974258e-03   2.598973e-10   6024
  1.711322e+00   2.234692e-08   6.027492e-03   2.249713e-10   7070
  1.732840e+00   2.221764e-08   4.959606e-03   2.328438e-10   6516
  1.753479e+00   2.181713e-08   6.010302e-03   2.165319e-10   6936
  1.775023e+00   2.070534e-08   6.052737e-03   2.035268e-10   7110
  1.795864e+00   2.076337e-08   4.455303e-03   2.054018e-10   7244
  1.817911e+00   2.012334e-08   6.507025e-03   1.875037e-10   7878
  1.839265e+00   1.996045e-08   6.279507e-03   1.861765e-10   7344
  1.859942e+00   1.930213e-08   6.576959e-03   1.802556e-10   7694
  1.881486e+00   1.919809e-08   6.295851e-03   1.646471e-10   8412
  1.903119e+00   1.865848e-08   6.594730e-03   1.687493e-10   7920
  1.923681e+00   1.832259e-08   5.552458e-03   1.639535e-10   8118
  1.944611e+00   1.812841e-08   6.462590e-03   1.528395e-10   8548
  1.965903e+00   1.783679e-08   6.576656e-03   1.472350e-10   8710
  1.987016e+00   1.723103e-08   5.758710e-03   1.413839e-10   8928
  2.008691e+00   1.739247e-08   6.261670e-03   1.434923e-10   9186
  2.029483e+00   1.687688e-08   6.786083e-03   1.331604e-10   9200
  2.050916e+00   1.725198e-08   5.883488e-03   1.385379e-10   9438
  2.071812e+00   1.664361e-08   8.282509e-03   1.284746e-10   9564
  2.093290e+00   1.644559e-08   6.302710e-03   1.200269e-10   10296
  2.115277e+00   1.581516e-08   5.475961e-03   1.161919e-10   10126
  2.135875e+00   1.567573e-08   6.899005e-03   1.176526e-10   10024
  2.157783e+00   1.610237e-08   4.883760e-03   1.158492e-10   11082
  2.179294e+00   1.564576e-08   7.510094e-03   1.143303e-10   10632
  2.200318e+00   1.534985e-08   5.459295e-03   1.091541e-10   10734
  2.221558e+00   1.546693e-08   6.606674e-03   1.077399e-10   11276
  2.242790e+00   1.493112e-08   5.933637e-03   1.040215e-10   11352
  2.264219e+00   1.491236e-08   6.298492e-03   1.003720e-10   11550
  2.285254e+00   1.494328e-08   5.753124e-03   1.013934e-10   11772
  2.306600e+00   1.473271e-08   7.193531e-03   9.924069e-11   12038
  2.327684e+00   1.471238e-08   8.878483e-03   9.916779e-11   12096
  2.349060e+00   1.470038e-08   7.083566e-03   9.469013e-11   12582
  2.370199e+00   1.419607e-08   2.060507e-03   8.903458e-11   12620
  2.391825e+00   1.439446e-08   7.526019e-03   8.950908e-11   13320
  2.412989e+00   1.431848e-08   6.725635e-03   9.343643e-11   12654
  2.433748e+00   1.400250e-08   1.547366e-03   8.687231e-11   13236
  2.454817e+00   1.393247e-08   9.853611e-03   8.580086e-11   13438
  2.476109e+00   1.372665e-08   9.522222e-03   8.215281e-11   14344
  2.498171e+00   1.376850e-08   5.791467e-03   8.212808e-11   14226
  2.519016e+00   1.378935e-08   4.789569e-03   8.249089e-11   14088
  2.540133e+00   1.389803e-08   0.000000e+00   8.288672e-11   14328
  2.561301e+00   1.346000e-08   6.694338e-03   7.760359e-11   14954
  2.582758e+00   1.348067e-08   5.110662e-03   7.565782e-11   15480
  2.604299e+00   1.342528e-08   6.991715e-03   7.717183e-11   14862
  2.624709e+00   1.333498e-08   8.305526e-03   7.457145e-11   15296
  2.646142e+00   1.334607e-08   7.824296e-03   7.351222e-11   15954
  2.667142e+00   1.312017e-08   6.836092e-03   7.210582e-11   15720
  2.688148e+00   1.319303e-08   2.587527e-03   7.119952e-11   16296
  2.709787e+00   1.311799e-08   4.078086e-03   7.089131e-11   17010
  2.730798e+00   1.304845e-08   3.666175e-03   7.171055e-11   16328
  2.751935e+00   1.300814e-08   3.630143e-03   6.747037e-11   17094
  2.773136e+00   1.304510e-08   8.783823e-03   6.804567e-11   17436
  2.794580e+00   1.298403e-08   9.025977e-03   6.854689e-11   17862
  2.816113e+00   1.273799e-08   7.536892e-03   6.584105e-11   18200
  2.837804e+00   1.282281e-08   4.758008e-04   6.543420e-11   18450
  2.859024e+00   1.276662e-08   3.704464e-03   6.524930e-11   18384
  2.880193e+00   1.275007e-08   5.861760e-03   6.414645e-11   18504
  2.901337e+00   1.272476e-08   4.407890e-03   6.409524e-11   19142
  2.922907e+00   1.264392e-08   6.139694e-03   6.184480e-11   19692
  2.944248e+00   1.251790e-08   6.148478e-03   6.274586e-11   19062
  2.965129e+00   1.251147e-08   0.000000e+00   6.068174e-11   20184
  2.986711e+00   1.239826e-08   7.591083e-03   5.900208e-11   19970
  3.007762e+00   1.237717e-08   0.000000e+00   5.904270e-11   20496
  3.029429e+00   1.237477e-08   8.845945e-03   5.807337e-11   21456
  3.050516e+00   1.225065e-08   6.186805e-03   5.825519e-11   19650
  3.071216e+00   1.221656e-08   1.001207e-02   5.600229e-11   22040
  3.093039e+00   1.224060e-08   1.318379e-02   5.750311e-11   21558
  3.114110e+00   1.236315e-08   0.000000e+00   5.676162e-11   21804
  3.135237e+00   1.228900e-08   8.268117e-03   5.748555e-11   21926
  3.156296e+00   1.217586e-08   9.806100e-03   5.597359e-11   22416
  3.177440e+00   1.215651e-08   8.717208e-03   5.500130e-11   22776
  3.199180e+00   1.197726e-08   6.754161e-03   5.262614e-11   23874
  3.220538e+00   1.197247e-08   0.000000e+00   5.288653e-11   23104
  3.241774e+00   1.197556e-08   0.000000e+00   5.237726e-11   23974
  3.263059e+00   1.202212e-08   1.411798e-02   5.262286e-11   23892
  3.283974e+00   1.196746e-08   0.000000e+00   5.327448e-11   23550
  3.305033e+00   1.194230e-08   7.013272e-03   5.142942e-11   25320
  3.326425e+00   1.177034e-08   1.223044e-02   5.139628e-11   24428
  3.347358e+00   1.176140e-08   8.374818e-03   4.989342e-11   25254
  3.368789e+00   1.181233e-08   0.000000e+00   4.996587e-11   26016
  3.389916e+00   1.177278e-08   0.000000e+00   5.018747e-11   25182
  3.411239e+00   1.172982e-08   3.935683e-03   4.790705e-11   27428
  3.432868e+00   1.172610e-08   5.445783e-03   4.910225e-11   25974
  3.453680e+00   1.170834e-08   9.119472e-03   4.819356e-11   26904
  3.474816e+00   1.166864e-08   3.394662e-03   4.878538e-11   26730
  3.495975e+00   1.164679e-08   0.000000e+00   4.717289e-11   27896
  3.517661e+00   1.161058e-08   1.088274e-02   4.618880e-11   28992
  3.539608e+00   1.154760e-08   1.973418e-03   4.600503e-11   28698
  3.560548e+00   1.159407e-08   0.000000e+00   4.693883e-11   27816
  3.581941e+00   1.143291e-08   0.000000e+00   4.475982e-11   29774
  3.603341e+00   1.150051e-08   6.807653e-03   4.568465e-11   29148
  3.624263e+00   1.141756e-08   0.000000e+00   4.500488e-11   28806
  3.645338e+00   1.136027e-08   1.170201e-02   4.392969e-11   30408
  3.666653e+00   1.134582e-08   0.000000e+00   4.456044e-11   30320
  3.688152e+00   1.131767e-08   0.000000e+00   4.345244e-11   30930
  3.709612e+00   1.138797e-08   0.000000e+00   4.350512e-11   31656
  3.730576e+00   1.116605e-08   5.450179e-04   4.370278e-11   30086
  3.751637e+00   1.122733e-08   1.372722e-02   4.156566e-11   32724
  3.772863e+00   1.138220e-08   8.040055e-03   4.350761e-11   30846
  3.793943e+00   1.119209e-08   3.344181e-03   4.161328e-11   33480
  3.815492e+00   1.123811e-08   1.083304e-02   4.181710e-11   32724
  3.836559e+00   1.112547e-08   7.159788e-03   4.138830e-11   32894
  3.857930e+00   1.113751e-08   0.000000e+00   4.038251e-11   34200
  3.879304e+00   1.106317e-08   9.104321e-03   4.076234e-11   33594
  3.900298e+00   1.115256e-08   0.000000e+00   4.117683e-11   34336
  3.921715e+00   1.103968e-08   0.000000e+00   3.993421e-11   34822
  3.942966e+00   1.096120e-08   0.000000e+00   3.935564e-11   35472
  3.964103e+00   1.095723e-08   0.000000e+00   3.939434e-11   34404
  3.985176e+00   1.088864e-08   0.000000e+00   3.864912e-11   36222
  4.006298e+00   1.097467e-08   6.044337e-03   3.961838e-11   35984
  4.027635e+00   1.075635e-08   8.966025e-03   3.746046e-11   36570
  4.048788e+00   1.086664e-08   0.000000e+00   3.760898e-11   37176
  4.070174e+00   1.080240e-08   0.000000e+00   3.742329e-11   37406
  4.091472e+00   1.068110e-08   0.000000e+00   3.661343e-11   38052
  4.112597e+00   1.078246e-08   0.000000e+00   3.726766e-11   37590
  4.134010e+00   1.064692e-08   1.066140e-02   3.637945e-11   39480
  4.155207e+00   1.077254e-08   0.000000e+00   3.703185e-11   38260
  4.176397e+00   1.059741e-08   1.053283e-02   3.551398e-11   39646
  4.198020e+00   1.066106e-08   5.631799e-03   3.527055e-11   40944
  4.219462e+00   1.049342e-08   0.000000e+00   3.551989e-11   39678
  4.240585e+00   1.055097e-08   0.000000e+00   3.535654e-11   40804
  4.261834e+00   1.052948e-08   0.000000e+00   3.476918e-11   40606
  4.283118e+00   1.052000e-08   1.420502e-02   3.410465e-11   42216
  4.304535e+00   1.049932e-08   0.000000e+00   3.425771e-11   41532
  4.325688e+00   1.040747e-08   0.000000e+00   3.421663e-11   41990
  4.346689e+00   1.037869e-08   1.495812e-02   3.366629e-11   42360
  4.368117e+00   1.037191e-08   5.672148e-03   3.348730e-11   43530
