# power spectrum of omega (curl v)
# redshift z=2.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.908739e-02   1.775617e-18   1.608418e-05   4.184001e-19   6
  6.942005e-02   1.824078e-17   0.000000e+00   3.251858e-18   12
  9.065882e-02   8.132711e-17   6.508962e-03   1.312894e-17   14
  1.150009e-01   2.009544e-16   5.237893e-03   1.729236e-17   48
  1.448559e-01   7.176935e-16   3.804799e-03   9.540450e-17   42
  1.590162e-01   1.167811e-15   3.787897e-03   1.077318e-16   48
  1.803014e-01   2.481207e-15   4.541081e-03   1.517874e-16   80
  2.043367e-01   4.376696e-15   3.525774e-03   3.891679e-16   90
  2.227252e-01   7.475522e-15   5.536438e-03   4.919220e-16   120
  2.488487e-01   1.461674e-14   4.652757e-03   8.156941e-16   158
  2.661513e-01   2.273422e-14   2.208030e-03   1.349498e-15   120
  2.869973e-01   2.723301e-14   4.935215e-03   1.505072e-15   186
  3.100294e-01   4.562786e-14   6.749025e-03   1.925320e-15   264
  3.287449e-01   5.846734e-14   3.643590e-03   2.845729e-15   168
  3.526244e-01   9.634027e-14   6.511952e-03   3.670698e-15   386
  3.726071e-01   1.412626e-13   3.940433e-03   7.223312e-15   192
  3.922681e-01   1.739710e-13   6.460573e-03   6.961855e-15   390
  4.143561e-01   2.213228e-13   6.764213e-03   7.591294e-15   396
  4.351071e-01   3.188845e-13   6.710857e-03   1.139273e-14   398
  4.579190e-01   4.477149e-13   6.577772e-03   1.356504e-14   576
  4.803679e-01   5.659633e-13   6.673210e-03   1.921688e-14   444
  5.000037e-01   6.908992e-13   6.020862e-03   2.078568e-14   590
  5.223627e-01   9.290333e-13   6.593301e-03   2.386893e-14   648
  5.441711e-01   1.023320e-12   5.835223e-03   2.822395e-14   654
  5.635471e-01   1.399497e-12   4.840100e-03   3.880826e-14   636
  5.852063e-01   1.545597e-12   7.256543e-03   3.811008e-14   830
  6.055292e-01   2.001881e-12   5.223406e-03   5.044455e-14   792
  6.263096e-01   2.246768e-12   5.372178e-03   5.476958e-14   804
  6.475915e-01   2.942663e-12   6.630499e-03   6.369728e-14   1038
  6.681954e-01   3.611548e-12   5.193545e-03   8.649455e-14   936
  6.905275e-01   4.021632e-12   6.068542e-03   8.244910e-14   1130
  7.107689e-01   4.796108e-12   5.635557e-03   9.893762e-14   1104
  7.329881e-01   5.527420e-12   6.269045e-03   1.130981e-13   1230
  7.533066e-01   6.304863e-12   6.367515e-03   1.182280e-13   1260
  7.739493e-01   7.609772e-12   5.501309e-03   1.440836e-13   1286
  7.972959e-01   8.947437e-12   6.676093e-03   1.507593e-13   1728
  8.194182e-01   9.932428e-12   5.902225e-03   2.007966e-13   1392
  8.404440e-01   1.197566e-11   5.609083e-03   2.100549e-13   1626
  8.619949e-01   1.317479e-11   6.626843e-03   2.206120e-13   1760
  8.836339e-01   1.503770e-11   5.480218e-03   2.744391e-13   1686
  9.040333e-01   1.725074e-11   5.560723e-03   2.938352e-13   1812
  9.248915e-01   1.956297e-11   6.430945e-03   3.228965e-13   1862
  9.462081e-01   2.201150e-11   5.717354e-03   3.334544e-13   2160
  9.676557e-01   2.414026e-11   5.844358e-03   4.016029e-13   1956
  9.892345e-01   2.878419e-11   6.565757e-03   4.201271e-13   2454
  1.010292e+00   3.075418e-11   5.121137e-03   4.897688e-13   2048
  1.031427e+00   3.468770e-11   6.677803e-03   4.868625e-13   2538
  1.052288e+00   3.820673e-11   5.577661e-03   5.585399e-13   2400
  1.073374e+00   4.245718e-11   6.644497e-03   5.995675e-13   2526
  1.094412e+00   4.748134e-11   6.589372e-03   6.348245e-13   2856
  1.116356e+00   5.056608e-11   6.196896e-03   6.761935e-13   2804
