# power spectrum of velocity
# redshift z=1.900000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.908739e-02   3.094461e-07   1.608418e-05   1.122066e-07   6
  6.942005e-02   8.057240e-07   0.000000e+00   1.825966e-07   12
  9.065882e-02   5.092580e-07   6.508962e-03   1.007570e-07   14
  1.150009e-01   4.858591e-07   5.237893e-03   5.329933e-08   48
  1.448559e-01   3.826379e-07   3.804799e-03   4.171853e-08   42
  1.590162e-01   3.005339e-07   3.787897e-03   3.980466e-08   48
  1.803014e-01   3.490516e-07   4.541081e-03   3.991444e-08   80
  2.043367e-01   3.659619e-07   3.525774e-03   3.052544e-08   90
  2.227252e-01   2.592222e-07   5.536438e-03   2.608147e-08   120
  2.488487e-01   2.950170e-07   4.652757e-03   2.015501e-08   158
  2.661513e-01   2.636721e-07   2.208030e-03   2.746270e-08   120
  2.869973e-01   2.475547e-07   4.935215e-03   1.709856e-08   186
  3.100294e-01   2.350047e-07   6.749025e-03   1.465846e-08   264
  3.287449e-01   2.541252e-07   3.643590e-03   1.880361e-08   168
  3.526244e-01   2.192771e-07   6.511952e-03   1.152468e-08   386
  3.726071e-01   1.628999e-07   3.940433e-03   1.062824e-08   192
  3.922681e-01   1.963686e-07   6.460573e-03   9.127113e-09   390
  4.143561e-01   1.492195e-07   6.764213e-03   7.749455e-09   396
  4.351071e-01   1.738246e-07   6.710857e-03   8.880867e-09   398
  4.579190e-01   1.547635e-07   6.577772e-03   6.186911e-09   576
  4.803679e-01   1.512182e-07   6.673210e-03   7.233765e-09   444
  5.000037e-01   1.618312e-07   6.020862e-03   6.334105e-09   590
  5.223627e-01   1.385119e-07   6.593301e-03   5.571313e-09   648
  5.441711e-01   1.332968e-07   5.835223e-03   5.451482e-09   654
  5.635471e-01   1.306303e-07   4.840100e-03   4.842103e-09   636
  5.852063e-01   1.195400e-07   7.256543e-03   4.170332e-09   830
  6.055292e-01   1.152852e-07   5.223406e-03   3.825982e-09   792
  6.263096e-01   1.150136e-07   5.372178e-03   4.247174e-09   804
  6.475915e-01   1.074521e-07   6.630499e-03   3.596799e-09   1038
  6.681954e-01   1.060609e-07   5.193545e-03   3.374776e-09   936
  6.905274e-01   9.874125e-08   6.076603e-03   2.791728e-09   1130
