# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     27   9.560811e+00   1.690788e-02   4.333188e+00   0.000000e+00   0.000000e+00
     28   9.654561e+00   1.720239e-02   4.295308e+00   0.000000e+00   0.000000e+00
     29   9.748311e+00   1.749940e-02   4.258095e+00   0.000000e+00   0.000000e+00
     30   9.842061e+00   1.779892e-02   4.221531e+00   0.000000e+00   0.000000e+00
     31   9.935811e+00   1.810093e-02   4.185599e+00   0.000000e+00   0.000000e+00
     32   1.002956e+01   1.840544e-02   4.150283e+00   0.000000e+00   0.000000e+00
     33   1.012331e+01   1.871245e-02   4.115566e+00   0.000000e+00   0.000000e+00
     34   1.021706e+01   1.902197e-02   4.081434e+00   0.000000e+00   0.000000e+00
     35   1.031081e+01   1.933398e-02   4.047872e+00   0.000000e+00   0.000000e+00
     36   1.040456e+01   1.964849e-02   4.014864e+00   0.000000e+00   0.000000e+00
     37   1.049831e+01   1.996550e-02   3.982399e+00   0.000000e+00   0.000000e+00
     38   1.059206e+01   2.028502e-02   3.950461e+00   0.000000e+00   0.000000e+00
     39   1.068581e+01   2.060703e-02   3.919038e+00   0.000000e+00   0.000000e+00
     40   1.077956e+01   2.093154e-02   3.888118e+00   0.000000e+00   0.000000e+00
     41   1.087331e+01   2.125855e-02   3.857689e+00   0.000000e+00   0.000000e+00
     42   1.096706e+01   2.158807e-02   3.827738e+00   0.000000e+00   0.000000e+00
     43   1.106081e+01   2.192008e-02   3.798255e+00   0.000000e+00   0.000000e+00
     44   1.115456e+01   2.225459e-02   3.769228e+00   0.000000e+00   0.000000e+00
     45   1.124831e+01   2.259160e-02   3.740647e+00   0.000000e+00   0.000000e+00
     46   1.134206e+01   2.293112e-02   3.712501e+00   0.000000e+00   0.000000e+00
     47   1.143581e+01   2.327313e-02   3.684781e+00   0.000000e+00   0.000000e+00
     48   1.152956e+01   2.361764e-02   3.657477e+00   0.000000e+00   0.000000e+00
     49   1.162331e+01   2.396466e-02   3.630579e+00   0.000000e+00   0.000000e+00
     50   1.171706e+01   2.431417e-02   3.604079e+00   0.000000e+00   0.000000e+00
     51   1.181081e+01   2.466618e-02   3.577967e+00   0.000000e+00   0.000000e+00
     52   1.190456e+01   2.502070e-02   3.552235e+00   0.000000e+00   0.000000e+00
     53   1.199831e+01   2.537771e-02   3.526875e+00   0.000000e+00   0.000000e+00
     54   1.209206e+01   2.573723e-02   3.501878e+00   0.000000e+00   0.000000e+00
     55   1.218581e+01   2.609924e-02   3.477237e+00   0.000000e+00   0.000000e+00
     56   1.227956e+01   2.646375e-02   3.452945e+00   0.000000e+00   0.000000e+00
     57   1.237331e+01   2.683077e-02   3.428993e+00   0.000000e+00   0.000000e+00
     58   1.246706e+01   2.720028e-02   3.405374e+00   0.000000e+00   0.000000e+00
     59   1.256081e+01   2.757230e-02   3.382082e+00   0.000000e+00   0.000000e+00
     60   1.265456e+01   2.794681e-02   3.359110e+00   0.000000e+00   0.000000e+00
     61   1.274831e+01   2.832383e-02   3.336451e+00   0.000000e+00   0.000000e+00
     62   1.284206e+01   2.870335e-02   3.314098e+00   0.000000e+00   0.000000e+00
     63   1.293581e+01   2.908536e-02   3.292047e+00   0.000000e+00   0.000000e+00
     64   1.302956e+01   2.946988e-02   3.270289e+00   0.000000e+00   0.000000e+00
     65   1.312331e+01   2.985690e-02   3.248821e+00   0.000000e+00   0.000000e+00
     66   1.321706e+01   3.024641e-02   3.227635e+00   0.000000e+00   0.000000e+00
     67   1.331081e+01   3.063843e-02   3.206726e+00   0.000000e+00   0.000000e+00
     68   1.340456e+01   3.103295e-02   3.186089e+00   0.000000e+00   0.000000e+00
     69   1.349831e+01   3.142997e-02   3.165718e+00   0.000000e+00   0.000000e+00
     70   1.359206e+01   3.182949e-02   3.145609e+00   0.000000e+00   0.000000e+00
     71   1.368581e+01   3.223151e-02   3.125756e+00   0.000000e+00   0.000000e+00
     72   1.377956e+01   3.263603e-02   3.106154e+00   0.000000e+00   0.000000e+00
     73   1.387331e+01   3.304305e-02   3.086799e+00   0.000000e+00   0.000000e+00
     74   1.396706e+01   3.345257e-02   3.067686e+00   0.000000e+00   0.000000e+00
     75   1.406081e+01   3.386460e-02   3.048810e+00   0.000000e+00   0.000000e+00
     76   1.415456e+01   3.427912e-02   3.030168e+00   0.000000e+00   0.000000e+00
     77   1.424831e+01   3.469614e-02   3.011753e+00   0.000000e+00   0.000000e+00
     78   1.434206e+01   3.511567e-02   2.993564e+00   0.000000e+00   0.000000e+00
     79   1.443581e+01   3.553769e-02   2.975594e+00   0.000000e+00   0.000000e+00
     80   1.452956e+01   3.596222e-02   2.957841e+00   0.000000e+00   0.000000e+00
     81   1.462331e+01   3.638925e-02   2.940300e+00   0.000000e+00   0.000000e+00
     82   1.471706e+01   3.681877e-02   2.922968e+00   0.000000e+00   0.000000e+00
     83   1.481081e+01   3.725080e-02   2.905841e+00   0.000000e+00   0.000000e+00
     84   1.490456e+01   3.768533e-02   2.888915e+00   0.000000e+00   0.000000e+00
     85   1.499831e+01   3.812236e-02   2.872187e+00   0.000000e+00   0.000000e+00
     86   1.509206e+01   3.856190e-02   2.855653e+00   0.000000e+00   0.000000e+00
     87   1.518581e+01   3.900393e-02   2.839309e+00   0.000000e+00   0.000000e+00
     88   1.527956e+01   3.944846e-02   2.823154e+00   0.000000e+00   0.000000e+00
     89   1.537331e+01   3.989550e-02   2.807183e+00   0.000000e+00   0.000000e+00
     90   1.546706e+01   4.034503e-02   2.791393e+00   0.000000e+00   0.000000e+00
     91   1.556081e+01   4.079707e-02   2.775781e+00   0.000000e+00   0.000000e+00
     92   1.565456e+01   4.125161e-02   2.760344e+00   0.000000e+00   0.000000e+00
     93   1.574831e+01   4.170865e-02   2.745079e+00   0.000000e+00   0.000000e+00
     94   1.584206e+01   4.216819e-02   2.729983e+00   0.000000e+00   0.000000e+00
     95   1.593581e+01   4.263024e-02   2.715054e+00   0.000000e+00   0.000000e+00
     96   1.602956e+01   4.309478e-02   2.700289e+00   0.000000e+00   0.000000e+00
     97   1.612331e+01   4.356183e-02   2.685685e+00   0.000000e+00   0.000000e+00
     98   1.621706e+01   4.403138e-02   2.671239e+00   0.000000e+00   0.000000e+00
     99   1.631081e+01   4.450343e-02   2.656949e+00   0.000000e+00   0.000000e+00
    100   1.640456e+01   4.497798e-02   2.642812e+00   0.000000e+00   0.000000e+00
    101   1.649831e+01   4.545503e-02   2.628826e+00   0.000000e+00   0.000000e+00
    102   1.659206e+01   4.593459e-02   2.614989e+00   0.000000e+00   0.000000e+00
    103   1.668581e+01   4.641664e-02   2.601297e+00   0.000000e+00   0.000000e+00
    104   1.677956e+01   4.690120e-02   2.587750e+00   0.000000e+00   0.000000e+00
    105   1.687331e+01   4.738827e-02   2.574344e+00   0.000000e+00   0.000000e+00
    106   1.696706e+01   4.787783e-02   2.561077e+00   0.000000e+00   0.000000e+00
    107   1.706081e+01   4.836990e-02   2.547947e+00   0.000000e+00   0.000000e+00
    108   1.715456e+01   4.886446e-02   2.534953e+00   0.000000e+00   0.000000e+00
    109   1.724831e+01   4.936153e-02   2.522091e+00   0.000000e+00   0.000000e+00
    110   1.734206e+01   4.986111e-02   2.509360e+00   0.000000e+00   0.000000e+00
    111   1.743581e+01   5.036318e-02   2.496758e+00   0.000000e+00   0.000000e+00
    112   1.752956e+01   5.086776e-02   2.484283e+00   0.000000e+00   0.000000e+00
    113   1.762331e+01   5.137484e-02   2.471933e+00   0.000000e+00   0.000000e+00
    114   1.771706e+01   5.188443e-02   2.459707e+00   0.000000e+00   0.000000e+00
    115   1.781081e+01   5.239651e-02   2.447601e+00   0.000000e+00   0.000000e+00
    116   1.790456e+01   5.291110e-02   2.435616e+00   0.000000e+00   0.000000e+00
    117   1.799831e+01   5.342820e-02   2.423748e+00   0.000000e+00   0.000000e+00
    118   1.809206e+01   5.394779e-02   2.411996e+00   0.000000e+00   0.000000e+00
    119   1.818581e+01   5.446989e-02   2.400358e+00   0.000000e+00   0.000000e+00
    120   1.827956e+01   5.499449e-02   2.388833e+00   0.000000e+00   0.000000e+00
    121   1.837331e+01   5.552160e-02   2.377419e+00   0.000000e+00   0.000000e+00
    122   1.846706e+01   5.605121e-02   2.366115e+00   0.000000e+00   0.000000e+00
    123   1.856081e+01   5.658332e-02   2.354918e+00   0.000000e+00   0.000000e+00
    124   1.865456e+01   5.711794e-02   2.343828e+00   0.000000e+00   0.000000e+00
    125   1.874831e+01   5.765506e-02   2.332843e+00   0.000000e+00   0.000000e+00
    126   1.884206e+01   5.819469e-02   2.321961e+00   0.000000e+00   0.000000e+00
    127   1.893581e+01   5.873682e-02   2.311181e+00   0.000000e+00   0.000000e+00
    128   1.902956e+01   5.928145e-02   2.300502e+00   0.000000e+00   0.000000e+00
    129   1.912331e+01   5.982859e-02   2.289921e+00   0.000000e+00   0.000000e+00
    130   1.921706e+01   6.037823e-02   2.279439e+00   0.000000e+00   0.000000e+00
    131   1.931081e+01   6.093038e-02   2.269053e+00   0.000000e+00   0.000000e+00
    132   1.940456e+01   6.148503e-02   2.258762e+00   0.000000e+00   0.000000e+00
    133   1.949831e+01   6.204219e-02   2.248564e+00   0.000000e+00   0.000000e+00
    134   1.959206e+01   6.260185e-02   2.238459e+00   0.000000e+00   0.000000e+00
    135   1.968581e+01   6.316402e-02   2.228446e+00   0.000000e+00   0.000000e+00
    136   1.977956e+01   6.372869e-02   2.218522e+00   0.000000e+00   0.000000e+00
    137   1.987331e+01   6.429587e-02   2.208688e+00   0.000000e+00   0.000000e+00
    138   1.996706e+01   6.486555e-02   2.198941e+00   0.000000e+00   0.000000e+00
    139   2.006081e+01   6.543774e-02   2.189280e+00   0.000000e+00   0.000000e+00
    140   2.015456e+01   6.601244e-02   2.179705e+00   0.000000e+00   0.000000e+00
    141   2.024831e+01   6.658964e-02   2.170214e+00   0.000000e+00   0.000000e+00
    142   2.034206e+01   6.716935e-02   2.160806e+00   0.000000e+00   0.000000e+00
    143   2.043581e+01   6.775156e-02   2.151480e+00   0.000000e+00   0.000000e+00
    144   2.052956e+01   6.833629e-02   2.142235e+00   0.000000e+00   0.000000e+00
    145   2.062331e+01   6.892351e-02   2.133071e+00   0.000000e+00   0.000000e+00
    146   2.071706e+01   6.951325e-02   2.123985e+00   0.000000e+00   0.000000e+00
    147   2.081081e+01   7.010549e-02   2.114976e+00   0.000000e+00   0.000000e+00
    148   2.090456e+01   7.070024e-02   2.106045e+00   0.000000e+00   0.000000e+00
    149   2.099831e+01   7.129750e-02   2.097190e+00   0.000000e+00   0.000000e+00
    150   2.109206e+01   7.189727e-02   2.088410e+00   0.000000e+00   0.000000e+00
    151   2.118581e+01   7.249954e-02   2.079704e+00   0.000000e+00   0.000000e+00
    152   2.127956e+01   7.310432e-02   2.071070e+00   0.000000e+00   0.000000e+00
    153   2.137331e+01   7.371161e-02   2.062510e+00   0.000000e+00   0.000000e+00
    154   2.146706e+01   7.432141e-02   2.054020e+00   0.000000e+00   0.000000e+00
    155   2.156081e+01   7.493372e-02   2.045601e+00   0.000000e+00   0.000000e+00
    156   2.165456e+01   7.554854e-02   2.037251e+00   0.000000e+00   0.000000e+00
    157   2.174831e+01   7.616586e-02   2.028970e+00   0.000000e+00   0.000000e+00
    158   2.184206e+01   7.678570e-02   2.020757e+00   0.000000e+00   0.000000e+00
    159   2.193581e+01   7.740804e-02   2.012611e+00   0.000000e+00   0.000000e+00
    160   2.202956e+01   7.803290e-02   2.004532e+00   0.000000e+00   0.000000e+00
    161   2.212331e+01   7.866027e-02   1.996517e+00   0.000000e+00   0.000000e+00
    162   2.221706e+01   7.929014e-02   1.988568e+00   0.000000e+00   0.000000e+00
    163   2.231081e+01   7.992253e-02   1.980682e+00   0.000000e+00   0.000000e+00
    164   2.240456e+01   8.055743e-02   1.972860e+00   0.000000e+00   0.000000e+00
    165   2.249831e+01   8.119484e-02   1.965099e+00   0.000000e+00   0.000000e+00
    166   2.259206e+01   8.183476e-02   1.957401e+00   0.000000e+00   0.000000e+00
    167   2.268581e+01   8.247719e-02   1.949763e+00   0.000000e+00   0.000000e+00
    168   2.277956e+01   8.312214e-02   1.942186e+00   0.000000e+00   0.000000e+00
    169   2.287331e+01   8.376960e-02   1.934668e+00   0.000000e+00   0.000000e+00
    170   2.296706e+01   8.441957e-02   1.927209e+00   0.000000e+00   0.000000e+00
    171   2.306081e+01   8.507205e-02   1.919809e+00   0.000000e+00   0.000000e+00
    172   2.315456e+01   8.572705e-02   1.912465e+00   0.000000e+00   0.000000e+00
    173   2.324831e+01   8.638456e-02   1.905179e+00   0.000000e+00   0.000000e+00
    174   2.334206e+01   8.704458e-02   1.897949e+00   0.000000e+00   0.000000e+00
    175   2.343581e+01   8.770712e-02   1.890774e+00   0.000000e+00   0.000000e+00
    176   2.352956e+01   8.837218e-02   1.883654e+00   0.000000e+00   0.000000e+00
    177   2.362331e+01   8.903975e-02   1.876589e+00   0.000000e+00   0.000000e+00
    178   2.371706e+01   8.970983e-02   1.869577e+00   0.000000e+00   0.000000e+00
    179   2.381081e+01   9.038243e-02   1.862619e+00   0.000000e+00   0.000000e+00
    180   2.390456e+01   9.105755e-02   1.855713e+00   0.000000e+00   0.000000e+00
    181   2.399831e+01   9.173518e-02   1.848859e+00   0.000000e+00   0.000000e+00
    182   2.409206e+01   9.241533e-02   1.842056e+00   0.000000e+00   0.000000e+00
    183   2.418581e+01   9.309800e-02   1.835304e+00   0.000000e+00   0.000000e+00
    184   2.427956e+01   9.378318e-02   1.828602e+00   0.000000e+00   0.000000e+00
    185   2.437331e+01   9.447088e-02   1.821950e+00   0.000000e+00   0.000000e+00
    186   2.446706e+01   9.516110e-02   1.815347e+00   0.000000e+00   0.000000e+00
    187   2.456081e+01   9.585384e-02   1.808793e+00   0.000000e+00   0.000000e+00
    188   2.465456e+01   9.654910e-02   1.802287e+00   0.000000e+00   0.000000e+00
    189   2.474831e+01   9.724688e-02   1.795829e+00   0.000000e+00   0.000000e+00
    190   2.484206e+01   9.794718e-02   1.789417e+00   0.000000e+00   0.000000e+00
    191   2.493581e+01   9.865000e-02   1.783053e+00   0.000000e+00   0.000000e+00
    192   2.502956e+01   9.935534e-02   1.776734e+00   0.000000e+00   0.000000e+00
    193   2.512331e+01   1.000632e-01   1.770461e+00   0.000000e+00   0.000000e+00
    194   2.521706e+01   1.007736e-01   1.764233e+00   0.000000e+00   0.000000e+00
    195   2.531081e+01   1.014865e-01   1.758050e+00   0.000000e+00   0.000000e+00
    196   2.540456e+01   1.022019e-01   1.751911e+00   0.000000e+00   0.000000e+00
    197   2.549831e+01   1.029199e-01   1.745816e+00   0.000000e+00   0.000000e+00
    198   2.559206e+01   1.036403e-01   1.739764e+00   0.000000e+00   0.000000e+00
    199   2.568581e+01   1.043633e-01   1.733755e+00   0.000000e+00   0.000000e+00
    200   2.577956e+01   1.050889e-01   1.727788e+00   0.000000e+00   0.000000e+00
    201   2.587331e+01   1.058169e-01   1.721863e+00   0.000000e+00   0.000000e+00
    202   2.596706e+01   1.065475e-01   1.715980e+00   0.000000e+00   0.000000e+00
    203   2.606081e+01   1.072806e-01   1.710138e+00   0.000000e+00   0.000000e+00
    204   2.615456e+01   1.080162e-01   1.704337e+00   0.000000e+00   0.000000e+00
    205   2.624831e+01   1.087544e-01   1.698576e+00   0.000000e+00   0.000000e+00
    206   2.634206e+01   1.094951e-01   1.692855e+00   0.000000e+00   0.000000e+00
    207   2.643581e+01   1.102383e-01   1.687173e+00   0.000000e+00   0.000000e+00
    208   2.652956e+01   1.109840e-01   1.681531e+00   0.000000e+00   0.000000e+00
    209   2.662331e+01   1.117323e-01   1.675927e+00   0.000000e+00   0.000000e+00
    210   2.671706e+01   1.124831e-01   1.670361e+00   0.000000e+00   0.000000e+00
    211   2.681081e+01   1.132365e-01   1.664834e+00   0.000000e+00   0.000000e+00
    212   2.690456e+01   1.139923e-01   1.659344e+00   0.000000e+00   0.000000e+00
    213   2.699831e+01   1.147507e-01   1.653892e+00   0.000000e+00   0.000000e+00
    214   2.709206e+01   1.155117e-01   1.648476e+00   0.000000e+00   0.000000e+00
    215   2.718581e+01   1.162751e-01   1.643097e+00   0.000000e+00   0.000000e+00
    216   2.727956e+01   1.170411e-01   1.637754e+00   0.000000e+00   0.000000e+00
    217   2.737331e+01   1.178097e-01   1.632447e+00   0.000000e+00   0.000000e+00
    218   2.746706e+01   1.185807e-01   1.627175e+00   0.000000e+00   0.000000e+00
    219   2.756081e+01   1.193543e-01   1.621939e+00   0.000000e+00   0.000000e+00
    220   2.765456e+01   1.201305e-01   1.616737e+00   0.000000e+00   0.000000e+00
    221   2.774831e+01   1.209092e-01   1.611570e+00   0.000000e+00   0.000000e+00
    222   2.784206e+01   1.216904e-01   1.606437e+00   0.000000e+00   0.000000e+00
    223   2.793581e+01   1.224742e-01   1.601337e+00   0.000000e+00   0.000000e+00
    224   2.802956e+01   1.232605e-01   1.596272e+00   0.000000e+00   0.000000e+00
    225   2.812331e+01   1.240493e-01   1.591239e+00   0.000000e+00   0.000000e+00
    226   2.821706e+01   1.248407e-01   1.586240e+00   0.000000e+00   0.000000e+00
    227   2.831081e+01   1.256346e-01   1.581273e+00   0.000000e+00   0.000000e+00
    228   2.840456e+01   1.264311e-01   1.576338e+00   0.000000e+00   0.000000e+00
    229   2.849831e+01   1.272301e-01   1.571436e+00   0.000000e+00   0.000000e+00
    230   2.859206e+01   1.280317e-01   1.566565e+00   0.000000e+00   0.000000e+00
    231   2.868581e+01   1.288358e-01   1.561725e+00   0.000000e+00   0.000000e+00
    232   2.877956e+01   1.296424e-01   1.556917e+00   0.000000e+00   0.000000e+00
    233   2.887331e+01   1.304516e-01   1.552139e+00   0.000000e+00   0.000000e+00
    234   2.896706e+01   1.312634e-01   1.547393e+00   0.000000e+00   0.000000e+00
    235   2.906081e+01   1.320777e-01   1.542676e+00   0.000000e+00   0.000000e+00
    236   2.915456e+01   1.328945e-01   1.537989e+00   0.000000e+00   0.000000e+00
    237   2.924831e+01   1.337139e-01   1.533333e+00   0.000000e+00   0.000000e+00
    238   2.934206e+01   1.345359e-01   1.528706e+00   0.000000e+00   0.000000e+00
    239   2.943581e+01   1.353604e-01   1.524108e+00   0.000000e+00   0.000000e+00
    240   2.952956e+01   1.361875e-01   1.519539e+00   0.000000e+00   0.000000e+00
    241   2.962331e+01   1.370171e-01   1.514999e+00   0.000000e+00   0.000000e+00
    242   2.971706e+01   1.378493e-01   1.510487e+00   0.000000e+00   0.000000e+00
    243   2.981081e+01   1.386840e-01   1.506004e+00   0.000000e+00   0.000000e+00
    244   2.990456e+01   1.395213e-01   1.501548e+00   0.000000e+00   0.000000e+00
    245   2.999831e+01   1.403612e-01   1.497121e+00   0.000000e+00   0.000000e+00
    246   3.009206e+01   1.412036e-01   1.492721e+00   0.000000e+00   0.000000e+00
    247   3.018581e+01   1.420485e-01   1.488348e+00   0.000000e+00   0.000000e+00
    248   3.027956e+01   1.428961e-01   1.484002e+00   0.000000e+00   0.000000e+00
    249   3.037331e+01   1.437462e-01   1.479683e+00   0.000000e+00   0.000000e+00
    250   3.046706e+01   1.445988e-01   1.475391e+00   0.000000e+00   0.000000e+00
    251   3.056081e+01   1.454541e-01   1.471125e+00   0.000000e+00   0.000000e+00
    252   3.065456e+01   1.463119e-01   1.466886e+00   0.000000e+00   0.000000e+00
    253   3.074831e+01   1.471722e-01   1.462672e+00   0.000000e+00   0.000000e+00
    254   3.084206e+01   1.480352e-01   1.458484e+00   0.000000e+00   0.000000e+00
    255   3.093581e+01   1.489007e-01   1.454321e+00   0.000000e+00   0.000000e+00
    256   3.102956e+01   1.497688e-01   1.450184e+00   0.000000e+00   0.000000e+00
    257   3.112331e+01   1.506394e-01   1.446072e+00   0.000000e+00   0.000000e+00
    258   3.121706e+01   1.515127e-01   1.441985e+00   0.000000e+00   0.000000e+00
    259   3.131081e+01   1.523885e-01   1.437923e+00   0.000000e+00   0.000000e+00
    260   3.140456e+01   1.532669e-01   1.433885e+00   0.000000e+00   0.000000e+00
    261   3.149831e+01   1.541478e-01   1.429871e+00   0.000000e+00   0.000000e+00
    262   3.159206e+01   1.550314e-01   1.425882e+00   0.000000e+00   0.000000e+00
    263   3.168581e+01   1.559175e-01   1.421916e+00   0.000000e+00   0.000000e+00
    264   3.177956e+01   1.568062e-01   1.417975e+00   0.000000e+00   0.000000e+00
    265   3.187331e+01   1.576975e-01   1.414056e+00   0.000000e+00   0.000000e+00
    266   3.196706e+01   1.585914e-01   1.410162e+00   0.000000e+00   0.000000e+00
    267   3.206081e+01   1.594879e-01   1.406290e+00   0.000000e+00   0.000000e+00
    268   3.215456e+01   1.603869e-01   1.402441e+00   0.000000e+00   0.000000e+00
    269   3.224831e+01   1.612886e-01   1.398615e+00   0.000000e+00   0.000000e+00
    270   3.234206e+01   1.621928e-01   1.394812e+00   0.000000e+00   0.000000e+00
    271   3.243581e+01   1.630997e-01   1.391031e+00   0.000000e+00   0.000000e+00
    272   3.252956e+01   1.640091e-01   1.387273e+00   0.000000e+00   0.000000e+00
    273   3.262331e+01   1.649211e-01   1.383536e+00   0.000000e+00   0.000000e+00
    274   3.271706e+01   1.658358e-01   1.379822e+00   0.000000e+00   0.000000e+00
    275   3.281081e+01   1.667530e-01   1.376129e+00   0.000000e+00   0.000000e+00
    276   3.290456e+01   1.676728e-01   1.372458e+00   0.000000e+00   0.000000e+00
    277   3.299831e+01   1.685953e-01   1.368808e+00   0.000000e+00   0.000000e+00
    278   3.309206e+01   1.695203e-01   1.365180e+00   0.000000e+00   0.000000e+00
    279   3.318581e+01   1.704480e-01   1.361573e+00   0.000000e+00   0.000000e+00
    280   3.327956e+01   1.713782e-01   1.357987e+00   0.000000e+00   0.000000e+00
    281   3.337331e+01   1.723111e-01   1.354421e+00   0.000000e+00   0.000000e+00
    282   3.346706e+01   1.732466e-01   1.350877e+00   0.000000e+00   0.000000e+00
    283   3.356081e+01   1.741846e-01   1.347352e+00   0.000000e+00   0.000000e+00
    284   3.365456e+01   1.751254e-01   1.343849e+00   0.000000e+00   0.000000e+00
    285   3.374831e+01   1.760687e-01   1.340365e+00   0.000000e+00   0.000000e+00
    286   3.384206e+01   1.770146e-01   1.336901e+00   0.000000e+00   0.000000e+00
    287   3.393581e+01   1.779632e-01   1.333458e+00   0.000000e+00   0.000000e+00
    288   3.402956e+01   1.789144e-01   1.330034e+00   0.000000e+00   0.000000e+00
    289   3.412331e+01   1.798682e-01   1.326630e+00   0.000000e+00   0.000000e+00
    290   3.421706e+01   1.808247e-01   1.323245e+00   0.000000e+00   0.000000e+00
    291   3.431081e+01   1.817838e-01   1.319880e+00   0.000000e+00   0.000000e+00
    292   3.440456e+01   1.827455e-01   1.316534e+00   0.000000e+00   0.000000e+00
    293   3.449831e+01   1.837098e-01   1.313207e+00   0.000000e+00   0.000000e+00
    294   3.459206e+01   1.846768e-01   1.309899e+00   0.000000e+00   0.000000e+00
    295   3.468581e+01   1.856464e-01   1.306610e+00   0.000000e+00   0.000000e+00
    296   3.477956e+01   1.866187e-01   1.303339e+00   0.000000e+00   0.000000e+00
    297   3.487331e+01   1.875936e-01   1.300087e+00   0.000000e+00   0.000000e+00
    298   3.496706e+01   1.885711e-01   1.296854e+00   0.000000e+00   0.000000e+00
    299   3.506081e+01   1.895513e-01   1.293639e+00   0.000000e+00   0.000000e+00
    300   3.515456e+01   1.905342e-01   1.290442e+00   0.000000e+00   0.000000e+00
    301   3.524831e+01   1.915197e-01   1.287263e+00   0.000000e+00   0.000000e+00
    302   3.534206e+01   1.925078e-01   1.284102e+00   0.000000e+00   0.000000e+00
    303   3.543581e+01   1.934986e-01   1.280959e+00   0.000000e+00   0.000000e+00
    304   3.552956e+01   1.944921e-01   1.277833e+00   0.000000e+00   0.000000e+00
    305   3.562331e+01   1.954883e-01   1.274726e+00   0.000000e+00   0.000000e+00
    306   3.571706e+01   1.964871e-01   1.271635e+00   0.000000e+00   0.000000e+00
    307   3.581081e+01   1.974885e-01   1.268562e+00   0.000000e+00   0.000000e+00
    308   3.590456e+01   1.984927e-01   1.265506e+00   0.000000e+00   0.000000e+00
    309   3.599831e+01   1.994995e-01   1.262468e+00   0.000000e+00   0.000000e+00
    310   3.609206e+01   2.005089e-01   1.259446e+00   0.000000e+00   0.000000e+00
    311   3.618581e+01   2.015211e-01   1.256442e+00   0.000000e+00   0.000000e+00
    312   3.627956e+01   2.025359e-01   1.253454e+00   0.000000e+00   0.000000e+00
    313   3.637331e+01   2.035535e-01   1.250483e+00   0.000000e+00   0.000000e+00
    314   3.646706e+01   2.045737e-01   1.247528e+00   0.000000e+00   0.000000e+00
    315   3.656081e+01   2.055966e-01   1.244590e+00   0.000000e+00   0.000000e+00
    316   3.665456e+01   2.066222e-01   1.241668e+00   0.000000e+00   0.000000e+00
    317   3.674831e+01   2.076504e-01   1.238763e+00   0.000000e+00   0.000000e+00
    318   3.684206e+01   2.086814e-01   1.235873e+00   0.000000e+00   0.000000e+00
    319   3.693581e+01   2.097151e-01   1.233000e+00   0.000000e+00   0.000000e+00
    320   3.702956e+01   2.107515e-01   1.230143e+00   0.000000e+00   0.000000e+00
    321   3.712331e+01   2.117906e-01   1.227301e+00   0.000000e+00   0.000000e+00
    322   3.721706e+01   2.128324e-01   1.224476e+00   0.000000e+00   0.000000e+00
