# power spectrum of velocity
# redshift z=1.700000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.908739e-02   3.291606e-07   1.608418e-05   1.196181e-07   6
  6.942005e-02   8.546657e-07   0.000000e+00   1.945456e-07   12
  9.065882e-02   5.361113e-07   6.508962e-03   1.061245e-07   14
  1.150009e-01   5.137793e-07   5.237893e-03   5.608890e-08   48
  1.448559e-01   4.050438e-07   3.804799e-03   4.411164e-08   42
  1.590162e-01   3.170685e-07   3.787897e-03   4.194561e-08   48
  1.803014e-01   3.700012e-07   4.541081e-03   4.217927e-08   80
  2.043367e-01   3.851302e-07   3.525774e-03   3.227736e-08   90
  2.227252e-01   2.715471e-07   5.536438e-03   2.741243e-08   120
  2.488487e-01   3.089092e-07   4.652757e-03   2.112031e-08   158
  2.661513e-01   2.782789e-07   2.208030e-03   2.894657e-08   120
  2.869973e-01   2.598001e-07   4.935215e-03   1.787342e-08   186
  3.100294e-01   2.467321e-07   6.749025e-03   1.535716e-08   264
  3.287449e-01   2.665711e-07   3.643590e-03   1.968893e-08   168
  3.526244e-01   2.302395e-07   6.511952e-03   1.215823e-08   386
  3.726071e-01   1.705382e-07   3.940433e-03   1.118536e-08   192
  3.922681e-01   2.079904e-07   6.460573e-03   9.740452e-09   390
  4.143561e-01   1.582684e-07   6.764213e-03   8.257046e-09   396
  4.351071e-01   1.825619e-07   6.710857e-03   9.307616e-09   398
  4.579190e-01   1.603979e-07   6.577772e-03   6.374583e-09   576
  4.803679e-01   1.571628e-07   6.673210e-03   7.518894e-09   444
  5.000037e-01   1.700612e-07   6.020862e-03   6.705899e-09   590
  5.223627e-01   1.444084e-07   6.593301e-03   5.737174e-09   648
  5.441711e-01   1.390461e-07   5.835223e-03   5.739195e-09   654
  5.635471e-01   1.366867e-07   4.840100e-03   5.062279e-09   636
  5.852063e-01   1.257554e-07   7.256543e-03   4.384577e-09   830
  6.055292e-01   1.211196e-07   5.223406e-03   4.048733e-09   792
  6.263096e-01   1.210226e-07   5.372178e-03   4.495351e-09   804
  6.475915e-01   1.131342e-07   6.630499e-03   3.805430e-09   1038
  6.681954e-01   1.107026e-07   5.193545e-03   3.508129e-09   936
  6.905275e-01   1.026820e-07   6.068542e-03   2.936258e-09   1130
  7.107689e-01   1.011603e-07   5.635557e-03   3.022761e-09   1104
  7.329881e-01   1.006813e-07   6.269045e-03   2.945000e-09   1230
  7.533066e-01   1.007423e-07   6.367515e-03   2.862533e-09   1260
  7.739493e-01   9.230987e-08   5.501309e-03   2.547650e-09   1286
  7.972959e-01   8.440274e-08   6.676093e-03   2.030412e-09   1728
  8.194182e-01   8.659282e-08   5.902225e-03   2.383373e-09   1392
  8.404441e-01   8.312876e-08   5.596426e-03   2.101431e-09   1626
  8.619949e-01   7.790295e-08   6.632074e-03   1.847010e-09   1760
  8.836339e-01   7.550148e-08   5.480218e-03   1.794200e-09   1686
  9.040333e-01   7.136008e-08   5.560723e-03   1.673891e-09   1812
  9.248915e-01   7.140811e-08   6.414614e-03   1.621000e-09   1862
  9.462081e-01   6.824414e-08   5.717354e-03   1.434413e-09   2160
  9.676557e-01   6.829571e-08   5.844358e-03   1.684510e-09   1956
  9.892345e-01   6.352440e-08   6.565757e-03   1.261323e-09   2454
  1.010292e+00   6.778138e-08   5.121137e-03   1.469287e-09   2048
  1.031427e+00   6.272707e-08   6.670597e-03   1.267990e-09   2538
  1.052288e+00   6.227759e-08   5.586772e-03   1.253275e-09   2400
  1.073374e+00   6.049797e-08   6.656280e-03   1.204484e-09   2526
  1.094412e+00   5.754248e-08   6.589372e-03   1.121017e-09   2856
  1.116356e+00   5.594612e-08   6.189866e-03   1.082105e-09   2804
  1.138029e+00   5.354678e-08   6.427098e-03   9.584174e-10   2958
  1.158655e+00   5.409311e-08   6.243018e-03   9.410264e-10   2976
  1.180422e+00   5.084179e-08   6.225673e-03   9.084335e-10   3194
  1.200801e+00   5.200731e-08   6.219815e-03   9.157066e-10   3120
  1.222874e+00   4.889666e-08   6.304761e-03   8.091390e-10   3606
  1.243940e+00   4.699773e-08   5.752321e-03   8.457780e-10   3276
  1.264464e+00   4.564813e-08   6.490966e-03   7.535733e-10   3600
  1.285577e+00   4.574325e-08   5.712098e-03   7.322049e-10   3638
  1.305903e+00   4.610063e-08   6.095529e-03   7.332628e-10   3744
  1.327893e+00   4.443809e-08   6.305443e-03   6.900824e-10   4170
  1.348913e+00   4.113843e-08   5.966133e-03   6.427164e-10   3984
  1.370324e+00   4.168677e-08   6.035401e-03   6.302708e-10   4334
  1.391449e+00   3.927186e-08   5.590013e-03   5.964107e-10   4284
  1.412311e+00   3.924929e-08   6.750662e-03   6.016158e-10   4374
  1.434124e+00   3.823860e-08   5.985428e-03   5.319520e-10   5016
  1.455607e+00   3.806850e-08   5.792267e-03   5.691782e-10   4580
  1.477022e+00   3.678943e-08   6.770237e-03   5.133300e-10   5142
  1.498869e+00   3.655081e-08   6.508452e-03   5.113593e-10   5184
  1.520258e+00   3.492821e-08   5.090262e-03   4.807186e-10   5058
  1.540811e+00   3.505080e-08   6.044837e-03   4.550452e-10   5384
  1.562789e+00   3.342813e-08   6.863077e-03   4.332831e-10   5622
  1.583989e+00   3.215480e-08   5.886090e-03   4.154173e-10   5736
  1.605101e+00   3.207765e-08   5.220261e-03   4.217872e-10   5596
