# power spectrum of omega (curl v)
# redshift z=1.200000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.908739e-02   7.128503e-18   1.608418e-05   1.057152e-18   6
  6.942005e-02   6.836736e-17   0.000000e+00   1.065086e-17   12
  9.065882e-02   4.316326e-16   6.508962e-03   1.089301e-16   14
  1.150009e-01   8.083215e-16   5.237893e-03   8.594281e-17   48
  1.448559e-01   3.657739e-15   3.804799e-03   4.201635e-16   42
  1.590162e-01   7.715924e-15   3.787897e-03   6.227181e-16   48
  1.803014e-01   1.171596e-14   4.541081e-03   8.527659e-16   80
  2.043367e-01   2.788509e-14   3.525774e-03   1.735832e-15   90
  2.227252e-01   4.402354e-14   5.536438e-03   2.415904e-15   120
  2.488487e-01   9.484529e-14   4.652757e-03   5.516558e-15   158
  2.661513e-01   1.484625e-13   2.208030e-03   8.829791e-15   120
  2.869973e-01   1.779288e-13   4.935215e-03   1.081032e-14   186
  3.100294e-01   2.958905e-13   6.749025e-03   1.309041e-14   264
  3.287449e-01   4.114876e-13   3.643590e-03   2.234924e-14   168
  3.526244e-01   7.206447e-13   6.511952e-03   2.809725e-14   386
  3.726071e-01   8.345928e-13   3.940433e-03   3.598689e-14   192
  3.922681e-01   1.195531e-12   6.460573e-03   4.840783e-14   390
  4.143561e-01   1.581006e-12   6.764213e-03   5.342548e-14   396
  4.351071e-01   1.940084e-12   6.710857e-03   7.073009e-14   398
  4.579190e-01   3.153508e-12   6.577772e-03   9.799848e-14   576
  4.803679e-01   3.978445e-12   6.673210e-03   1.387643e-13   444
  5.000036e-01   4.580795e-12   6.026451e-03   1.408703e-13   590
  5.223627e-01   6.026756e-12   6.593301e-03   1.638608e-13   648
  5.441711e-01   7.218481e-12   5.835223e-03   2.058148e-13   654
  5.635471e-01   9.533407e-12   4.840100e-03   2.704597e-13   636
  5.852063e-01   1.054323e-11   7.256543e-03   2.642606e-13   830
  6.055292e-01   1.309008e-11   5.223406e-03   3.295062e-13   792
  6.263096e-01   1.451771e-11   5.372178e-03   3.609269e-13   804
  6.475915e-01   1.853004e-11   6.630499e-03   4.088447e-13   1038
  6.681954e-01   2.278601e-11   5.193545e-03   5.612978e-13   936
  6.905275e-01   2.628800e-11   6.068542e-03   5.663472e-13   1130
  7.107689e-01   2.879260e-11   5.635557e-03   6.513860e-13   1104
  7.329882e-01   3.483444e-11   6.265750e-03   7.151124e-13   1230
  7.533066e-01   3.961815e-11   6.367515e-03   7.579599e-13   1260
  7.739493e-01   4.718909e-11   5.501309e-03   9.747143e-13   1286
  7.972959e-01   5.340064e-11   6.676093e-03   8.974629e-13   1728
  8.194182e-01   6.065722e-11   5.902225e-03   1.197332e-12   1392
  8.404440e-01   6.812102e-11   5.615772e-03   1.210677e-12   1626
  8.619949e-01   7.739337e-11   6.632074e-03   1.324152e-12   1760
  8.836339e-01   8.742437e-11   5.480218e-03   1.431266e-12   1686
  9.040332e-01   9.832909e-11   5.568353e-03   1.652201e-12   1812
  9.248915e-01   1.098116e-10   6.419722e-03   1.805179e-12   1862
  9.462081e-01   1.236642e-10   5.717354e-03   1.870660e-12   2160
  9.676557e-01   1.316511e-10   5.844358e-03   2.191920e-12   1956
  9.892345e-01   1.570424e-10   6.565757e-03   2.221621e-12   2454
  1.010292e+00   1.635877e-10   5.121137e-03   2.551142e-12   2048
  1.031427e+00   1.850564e-10   6.666169e-03   2.555467e-12   2538
  1.052288e+00   2.033420e-10   5.586772e-03   2.945949e-12   2400
  1.073374e+00   2.276537e-10   6.637220e-03   3.093489e-12   2526
  1.094412e+00   2.448626e-10   6.589372e-03   3.259624e-12   2856
  1.116356e+00   2.628777e-10   6.196896e-03   3.452722e-12   2804
  1.138029e+00   2.923386e-10   6.444856e-03   3.810973e-12   2958
  1.158655e+00   3.165145e-10   6.233969e-03   4.168492e-12   2976
  1.180422e+00   3.499158e-10   6.237939e-03   4.439021e-12   3194
  1.200801e+00   3.656317e-10   6.219815e-03   4.574536e-12   3120
  1.222874e+00   4.054103e-10   6.304761e-03   4.804717e-12   3606
  1.243940e+00   4.322874e-10   5.765262e-03   5.449740e-12   3276
  1.264464e+00   4.643985e-10   6.514698e-03   5.571886e-12   3600
  1.285577e+00   5.041421e-10   5.723835e-03   5.854265e-12   3638
  1.305903e+00   5.402958e-10   6.095529e-03   6.268952e-12   3744
  1.327893e+00   5.787277e-10   6.314721e-03   6.239685e-12   4170
  1.348913e+00   6.186375e-10   5.966133e-03   7.047930e-12   3984
  1.370324e+00   6.533242e-10   6.088096e-03   7.242984e-12   4334
  1.391449e+00   7.023567e-10   5.590013e-03   7.628087e-12   4284
  1.412311e+00   7.380577e-10   6.750662e-03   7.768131e-12   4374
  1.434124e+00   7.912219e-10   5.998694e-03   7.999342e-12   5016
  1.455607e+00   8.325974e-10   5.759251e-03   8.789943e-12   4580
  1.477022e+00   8.821048e-10   6.770237e-03   8.742979e-12   5142
  1.498869e+00   9.587388e-10   6.508452e-03   9.485448e-12   5184
  1.520258e+00   1.013313e-09   5.071262e-03   1.013855e-11   5058
  1.540811e+00   1.077840e-09   5.999008e-03   1.020543e-11   5384
  1.562789e+00   1.129169e-09   6.863077e-03   1.113437e-11   5622
  1.583990e+00   1.200581e-09   5.767154e-03   1.127687e-11   5736
  1.605101e+00   1.269129e-09   5.235747e-03   1.224240e-11   5596
  1.626312e+00   1.345378e-09   6.521787e-03   1.234480e-11   6070
  1.647349e+00   1.430383e-09   5.117775e-03   1.300672e-11   6096
  1.669298e+00   1.462944e-09   6.262932e-03   1.306648e-11   6474
  1.689604e+00   1.535810e-09   6.065809e-03   1.441381e-11   6024
  1.711322e+00   1.610799e-09   6.050365e-03   1.378353e-11   7070
  1.732840e+00   1.720173e-09   4.890921e-03   1.525151e-11   6516
  1.753479e+00   1.825132e-09   6.010302e-03   1.579236e-11   6936
  1.775023e+00   1.831940e-09   6.007181e-03   1.581415e-11   7110
  1.795864e+00   1.956810e-09   4.485460e-03   1.698152e-11   7244
  1.817911e+00   2.013994e-09   6.546524e-03   1.605366e-11   7878
  1.839265e+00   2.142367e-09   6.345137e-03   1.781254e-11   7344
  1.859942e+00   2.189026e-09   6.555126e-03   1.758056e-11   7694
  1.881485e+00   2.327186e-09   6.313302e-03   1.788800e-11   8412
  1.903119e+00   2.449146e-09   6.613400e-03   1.927339e-11   7920
  1.923681e+00   2.491351e-09   5.638842e-03   2.015356e-11   8118
